Tempo (s);Carga (g);Posicao (mm)
0,52;280,5;27,6
0,534;286,6;27,5
0,534;286,6;27,5
0,534;286,6;27,5
0,549;292,6;27,4
0,549;292,6;27,4
0,549;292,6;27,4
0,563;298,5;27,4
0,563;298,5;27,4
0,563;298,5;27,4
0,576;304,4;27,3
0,576;304,4;27,3
0,576;304,4;27,3
0,591;310,1;27,2
0,591;310,1;27,2
0,591;310,1;27,2
0,605;315,9;27,2
0,605;315,9;27,2
0,605;315,9;27,2
0,618;321,6;27,1
0,618;321,6;27,1
0,618;321,6;27,1
0,632;327,3;27
0,632;327,3;27
0,632;327,3;27
0,647;332,9;27
0,647;332,9;27
0,647;332,9;27
0,66;338,5;26,9
0,66;338,5;26,9
0,66;338,5;26,9
0,674;344;26,8
0,674;344;26,8
0,674;344;26,8
0,689;349,6;26,8
0,689;349,6;26,8
0,689;349,6;26,8
0,703;355,2;26,7
0,703;355,2;26,7
0,703;355,2;26,7
0,716;360,8;26,6
0,716;360,8;26,6
0,716;360,8;26,6
0,731;366,4;26,6
0,731;366,4;26,6
0,731;366,4;26,6
0,745;372;26,5
0,745;372;26,5
0,745;372;26,5
0,758;377,6;26,4
0,758;377,6;26,4
0,758;377,6;26,4
0,773;383,2;26,4
0,773;383,2;26,4
0,773;383,2;26,4
0,787;388,8;26,3
0,787;388,8;26,3
0,787;388,8;26,3
0,801;394,5;26,2
0,801;394,5;26,2
0,801;394,5;26,2
0,815;400,1;26,2
0,815;400,1;26,2
0,815;400,1;26,2
0,829;405,7;26,1
0,829;405,7;26,1
0,829;405,7;26,1
0,843;411,2;26
0,843;411,2;26
0,843;411,2;26
0,857;416,8;26
0,857;416,8;26
0,857;416,8;26
0,871;422,5;25,9
0,871;422,5;25,9
0,871;422,5;25,9
0,885;428,1;25,8
0,885;428,1;25,8
0,885;428,1;25,8
0,899;433,8;25,8
0,899;433,8;25,8
0,899;433,8;25,8
0,913;439,5;25,7
0,913;439,5;25,7
0,913;439,5;25,7
0,927;445,2;25,6
0,927;445,2;25,6
0,927;445,2;25,6
0,942;450,8;25,5
0,942;450,8;25,5
0,942;450,8;25,5
0,955;456,5;25,5
0,955;456,5;25,5
0,955;456,5;25,5
0,969;462,2;25,4
0,969;462,2;25,4
0,969;462,2;25,4
0,984;467,9;25,3
0,984;467,9;25,3
0,984;467,9;25,3
0,997;473,6;25,3
0,997;473,6;25,3
0,997;473,6;25,3
1,011;479,3;25,2
1,011;479,3;25,2
1,011;479,3;25,2
1,026;485;25,1
1,026;485;25,1
1,026;485;25,1
1,04;490,8;25,1
1,04;490,8;25,1
1,04;490,8;25,1
1,053;496,6;25
1,053;496,6;25
1,053;496,6;25
1,068;502,4;24,9
1,068;502,4;24,9
1,068;502,4;24,9
1,082;508,2;24,8
1,082;508,2;24,8
1,082;508,2;24,8
1,095;514;24,8
1,095;514;24,8
1,095;514;24,8
1,11;519,8;24,7
1,11;519,8;24,7
1,11;519,8;24,7
1,124;525,7;24,6
1,124;525,7;24,6
1,124;525,7;24,6
1,138;531,6;24,6
1,138;531,6;24,6
1,138;531,6;24,6
1,152;537,5;24,5
1,152;537,5;24,5
1,152;537,5;24,5
1,166;543,4;24,4
1,166;543,4;24,4
1,166;543,4;24,4
1,18;549,4;24,4
1,18;549,4;24,4
1,18;549,4;24,4
1,194;555,3;24,3
1,194;555,3;24,3
1,194;555,3;24,3
1,208;561,3;24,2
1,208;561,3;24,2
1,208;561,3;24,2
1,222;567,3;24,2
1,222;567,3;24,2
1,222;567,3;24,2
1,236;573,4;24,1
1,236;573,4;24,1
1,236;573,4;24,1
1,25;579,4;24
1,25;579,4;24
1,25;579,4;24
1,264;585,4;24
1,264;585,4;24
1,264;585,4;24
1,279;591,5;23,9
1,279;591,5;23,9
1,279;591,5;23,9
1,292;597,5;23,8
1,292;597,5;23,8
1,292;597,5;23,8
1,306;603,5;23,8
1,306;603,5;23,8
1,306;603,5;23,8
1,321;609,6;23,7
1,321;609,6;23,7
1,321;609,6;23,7
1,334;615,6;23,6
1,334;615,6;23,6
1,334;615,6;23,6
1,348;621,7;23,6
1,348;621,7;23,6
1,348;621,7;23,6
1,363;627,7;23,5
1,363;627,7;23,5
1,363;627,7;23,5
1,377;633,7;23,4
1,377;633,7;23,4
1,377;633,7;23,4
1,39;639,7;23,3
1,39;639,7;23,3
1,39;639,7;23,3
1,405;645,7;23,3
1,405;645,7;23,3
1,405;645,7;23,3
1,419;651,8;23,2
1,419;651,8;23,2
1,419;651,8;23,2
1,433;657,9;23,1
1,433;657,9;23,1
1,433;657,9;23,1
1,447;664;23,1
1,447;664;23,1
1,447;664;23,1
1,461;670,1;23
1,461;670,1;23
1,461;670,1;23
1,475;676,2;22,9
1,475;676,2;22,9
1,475;676,2;22,9
1,489;682,3;22,9
1,489;682,3;22,9
1,489;682,3;22,9
1,503;688,5;22,8
1,503;688,5;22,8
1,503;688,5;22,8
1,517;694,7;22,7
1,517;694,7;22,7
1,517;694,7;22,7
1,532;700,9;22,7
1,532;700,9;22,7
1,532;700,9;22,7
1,545;707,1;22,6
1,545;707,1;22,6
1,545;707,1;22,6
1,559;713,3;22,5
1,559;713,3;22,5
1,559;713,3;22,5
1,574;719,5;22,5
1,574;719,5;22,5
1,574;719,5;22,5
1,587;725,8;22,4
1,587;725,8;22,4
1,587;725,8;22,4
1,601;732;22,3
1,601;732;22,3
1,601;732;22,3
1,616;738,3;22,3
1,616;738,3;22,3
1,616;738,3;22,3
1,63;744,6;22,2
1,63;744,6;22,2
1,63;744,6;22,2
1,643;750,9;22,1
1,643;750,9;22,1
1,643;750,9;22,1
1,658;757,1;22,1
1,658;757,1;22,1
1,658;757,1;22,1
1,672;763,5;22
1,672;763,5;22
1,672;763,5;22
1,685;769,7;21,9
1,685;769,7;21,9
1,685;769,7;21,9
1,7;776,1;21,8
1,7;776,1;21,8
1,7;776,1;21,8
1,714;782,4;21,8
1,714;782,4;21,8
1,714;782,4;21,8
1,728;788,7;21,7
1,728;788,7;21,7
1,728;788,7;21,7
1,741;795,1;21,6
1,741;795,1;21,6
1,741;795,1;21,6
1,756;801,4;21,6
1,756;801,4;21,6
1,756;801,4;21,6
1,77;807,7;21,5
1,77;807,7;21,5
1,77;807,7;21,5
1,784;814,1;21,4
1,784;814,1;21,4
1,784;814,1;21,4
1,798;820,4;21,4
1,798;820,4;21,4
1,798;820,4;21,4
1,812;826,8;21,3
1,812;826,8;21,3
1,812;826,8;21,3
1,826;833,2;21,2
1,826;833,2;21,2
1,826;833,2;21,2
1,84;839,5;21,2
1,84;839,5;21,2
1,84;839,5;21,2
1,854;845,9;21,1
1,854;845,9;21,1
1,854;845,9;21,1
1,868;852,3;21
1,868;852,3;21
1,868;852,3;21
1,883;858,7;21
1,883;858,7;21
1,883;858,7;21
1,896;865;20,9
1,896;865;20,9
1,896;865;20,9
1,91;871,4;20,8
1,91;871,4;20,8
1,91;871,4;20,8
1,925;877,7;20,8
1,925;877,7;20,8
1,925;877,7;20,8
1,939;884,1;20,7
1,939;884,1;20,7
1,939;884,1;20,7
1,952;890,4;20,6
1,952;890,4;20,6
1,952;890,4;20,6
1,967;896,8;20,5
1,967;896,8;20,5
1,967;896,8;20,5
1,981;903,2;20,5
1,981;903,2;20,5
1,981;903,2;20,5
1,994;909,6;20,4
1,994;909,6;20,4
1,994;909,6;20,4
2,009;915,9;20,3
2,009;915,9;20,3
2,009;915,9;20,3
2,023;922,3;20,3
2,023;922,3;20,3
2,023;922,3;20,3
2,037;928,6;20,2
2,037;928,6;20,2
2,037;928,6;20,2
2,051;935;20,1
2,051;935;20,1
2,051;935;20,1
2,065;941,3;20,1
2,065;941,3;20,1
2,065;941,3;20,1
2,079;947,7;20
2,079;947,7;20
2,079;947,7;20
2,094;954;19,9
2,094;954;19,9
2,094;954;19,9
2,107;960,4;19,9
2,107;960,4;19,9
2,107;960,4;19,9
2,121;966,8;19,8
2,121;966,8;19,8
2,121;966,8;19,8
2,136;973,2;19,7
2,136;973,2;19,7
2,136;973,2;19,7
2,15;979,6;19,7
2,15;979,6;19,7
2,15;979,6;19,7
2,163;986,1;19,6
2,163;986,1;19,6
2,163;986,1;19,6
2,178;992,5;19,5
2,178;992,5;19,5
2,178;992,5;19,5
2,192;998,9;19,4
2,192;998,9;19,4
2,192;998,9;19,4
2,206;1005,3;19,4
2,206;1005,3;19,4
2,206;1005,3;19,4
2,22;1011,7;19,3
2,22;1011,7;19,3
2,22;1011,7;19,3
2,234;1018,1;19,2
2,234;1018,1;19,2
2,234;1018,1;19,2
2,247;1024,5;19,2
2,247;1024,5;19,2
2,247;1024,5;19,2
2,262;1030,9;19,1
2,262;1030,9;19,1
2,262;1030,9;19,1
2,276;1037,3;19
2,276;1037,3;19
2,276;1037,3;19
2,289;1043,7;19
2,289;1043,7;19
2,289;1043,7;19
2,304;1050,1;18,9
2,304;1050,1;18,9
2,304;1050,1;18,9
2,317;1056,5;18,8
2,317;1056,5;18,8
2,317;1056,5;18,8
2,331;1062,9;18,8
2,331;1062,9;18,8
2,331;1062,9;18,8
2,345;1069,2;18,7
2,345;1069,2;18,7
2,345;1069,2;18,7
2,359;1075,5;18,6
2,359;1075,5;18,6
2,359;1075,5;18,6
2,373;1081,8;18,6
2,373;1081,8;18,6
2,373;1081,8;18,6
2,387;1088,1;18,5
2,387;1088,1;18,5
2,387;1088,1;18,5
2,401;1094,4;18,4
2,401;1094,4;18,4
2,401;1094,4;18,4
2,414;1100,6;18,3
2,414;1100,6;18,3
2,414;1100,6;18,3
2,429;1106,9;18,3
2,429;1106,9;18,3
2,429;1106,9;18,3
2,443;1113,2;18,2
2,443;1113,2;18,2
2,443;1113,2;18,2
2,458;1119,4;18,2
2,458;1119,4;18,2
2,458;1119,4;18,2
2,473;1125,8;18,2
2,473;1125,8;18,2
2,473;1125,8;18,2
2,487;1131,9;18,3
2,487;1131,9;18,3
2,487;1131,9;18,3
2,5;1137,9;18,4
2,5;1137,9;18,4
2,5;1137,9;18,4
2,515;1143,5;18,4
2,515;1143,5;18,4
2,515;1143,5;18,4
2,528;1148,5;18,5
2,528;1148,5;18,5
2,528;1148,5;18,5
2,542;1153;18,6
2,542;1153;18,6
2,542;1153;18,6
2,556;1156,6;18,6
2,556;1156,6;18,6
2,556;1156,6;18,6
2,57;1159,4;18,7
2,57;1159,4;18,7
2,57;1159,4;18,7
2,584;1161,1;18,8
2,584;1161,1;18,8
2,584;1161,1;18,8
2,598;1161,7;18,9
2,598;1161,7;18,9
2,598;1161,7;18,9
2,612;1161,3;18,9
2,612;1161,3;18,9
2,612;1161,3;18,9
2,625;1159,8;19
2,625;1159,8;19
2,625;1159,8;19
2,64;1157,4;19,1
2,64;1157,4;19,1
2,64;1157,4;19,1
2,654;1153,8;19,1
2,654;1153,8;19,1
2,654;1153,8;19,1
2,667;1149,2;19,2
2,667;1149,2;19,2
2,667;1149,2;19,2
2,682;1143,6;19,3
2,682;1143,6;19,3
2,682;1143,6;19,3
2,695;1137;19,3
2,695;1137;19,3
2,695;1137;19,3
2,709;1129,4;19,4
2,709;1129,4;19,4
2,709;1129,4;19,4
2,722;1121,1;19,5
2,722;1121,1;19,5
2,722;1121,1;19,5
2,737;1112,2;19,5
2,737;1112,2;19,5
2,737;1112,2;19,5
2,751;1102,8;19,6
2,751;1102,8;19,6
2,751;1102,8;19,6
2,764;1093;19,7
2,764;1093;19,7
2,764;1093;19,7
2,779;1083;19,7
2,779;1083;19,7
2,779;1083;19,7
2,792;1073;19,8
2,792;1073;19,8
2,792;1073;19,8
2,806;1063;19,9
2,806;1063;19,9
2,806;1063;19,9
2,82;1053,1;20
2,82;1053,1;20
2,82;1053,1;20
2,834;1043,3;20
2,834;1043,3;20
2,834;1043,3;20
2,848;1033,6;20,1
2,848;1033,6;20,1
2,848;1033,6;20,1
2,862;1024,1;20,2
2,862;1024,1;20,2
2,862;1024,1;20,2
2,876;1014,7;20,2
2,876;1014,7;20,2
2,876;1014,7;20,2
2,889;1005,4;20,3
2,889;1005,4;20,3
2,889;1005,4;20,3
2,904;996,1;20,3
2,904;996,1;20,3
2,904;996,1;20,3
2,918;987;20,4
2,918;987;20,4
2,918;987;20,4
2,931;978;20,5
2,931;978;20,5
2,931;978;20,5
2,946;969,1;20,6
2,946;969,1;20,6
2,946;969,1;20,6
2,96;960,2;20,6
2,96;960,2;20,6
2,96;960,2;20,6
2,974;951,3;20,7
2,974;951,3;20,7
2,974;951,3;20,7
2,988;942,5;20,8
2,988;942,5;20,8
2,988;942,5;20,8
3,002;933,8;20,8
3,002;933,8;20,8
3,002;933,8;20,8
3,016;925,1;20,9
3,016;925,1;20,9
3,016;925,1;20,9
3,031;916,4;21
3,031;916,4;21
3,031;916,4;21
3,044;907,8;21
3,044;907,8;21
3,044;907,8;21
3,058;899,3;21,1
3,058;899,3;21,1
3,058;899,3;21,1
3,073;890,8;21,2
3,073;890,8;21,2
3,073;890,8;21,2
3,087;882,4;21,2
3,087;882,4;21,2
3,087;882,4;21,2
3,1;873,9;21,3
3,1;873,9;21,3
3,1;873,9;21,3
3,115;865,5;21,4
3,115;865,5;21,4
3,115;865,5;21,4
3,129;857,1;21,4
3,129;857,1;21,4
3,129;857,1;21,4
3,142;848,8;21,5
3,142;848,8;21,5
3,142;848,8;21,5
3,157;840,4;21,6
3,157;840,4;21,6
3,157;840,4;21,6
3,171;832,1;21,7
3,171;832,1;21,7
3,171;832,1;21,7
3,185;823,9;21,7
3,185;823,9;21,7
3,185;823,9;21,7
3,199;815,7;21,8
3,199;815,7;21,8
3,199;815,7;21,8
3,213;807,6;21,9
3,213;807,6;21,9
3,213;807,6;21,9
3,227;799,5;21,9
3,227;799,5;21,9
3,227;799,5;21,9
3,242;791,4;22
3,242;791,4;22
3,242;791,4;22
3,255;783,4;22,1
3,255;783,4;22,1
3,255;783,4;22,1
3,269;775,5;22,1
3,269;775,5;22,1
3,269;775,5;22,1
3,284;767,6;22,2
3,284;767,6;22,2
3,284;767,6;22,2
3,297;759,8;22,3
3,297;759,8;22,3
3,297;759,8;22,3
3,311;751,9;22,3
3,311;751,9;22,3
3,311;751,9;22,3
3,326;744,1;22,4
3,326;744,1;22,4
3,326;744,1;22,4
3,34;736,4;22,5
3,34;736,4;22,5
3,34;736,4;22,5
3,353;728,7;22,5
3,353;728,7;22,5
3,353;728,7;22,5
3,368;721;22,6
3,368;721;22,6
3,368;721;22,6
3,382;713,4;22,7
3,382;713,4;22,7
3,382;713,4;22,7
3,396;705,9;22,8
3,396;705,9;22,8
3,396;705,9;22,8
3,41;698,4;22,8
3,41;698,4;22,8
3,41;698,4;22,8
3,424;690,9;22,9
3,424;690,9;22,9
3,424;690,9;22,9
3,438;683,4;23
3,438;683,4;23
3,438;683,4;23
3,453;675,9;23
3,453;675,9;23
3,453;675,9;23
3,466;668,5;23,1
3,466;668,5;23,1
3,466;668,5;23,1
3,48;661,2;23,2
3,48;661,2;23,2
3,48;661,2;23,2
3,495;653,8;23,2
3,495;653,8;23,2
3,495;653,8;23,2
3,508;646,5;23,3
3,508;646,5;23,3
3,508;646,5;23,3
3,522;639,3;23,4
3,522;639,3;23,4
3,522;639,3;23,4
3,537;632,1;23,4
3,537;632,1;23,4
3,537;632,1;23,4
3,551;624,9;23,5
3,551;624,9;23,5
3,551;624,9;23,5
3,564;617,9;23,6
3,564;617,9;23,6
3,564;617,9;23,6
3,579;610,8;23,6
3,579;610,8;23,6
3,579;610,8;23,6
3,593;603,8;23,7
3,593;603,8;23,7
3,593;603,8;23,7
3,607;596,9;23,8
3,607;596,9;23,8
3,607;596,9;23,8
3,621;589,9;23,9
3,621;589,9;23,9
3,621;589,9;23,9
3,635;583;23,9
3,635;583;23,9
3,635;583;23,9
3,649;576,1;24
3,649;576,1;24
3,649;576,1;24
3,664;569,3;24,1
3,664;569,3;24,1
3,664;569,3;24,1
3,677;562,6;24,1
3,677;562,6;24,1
3,677;562,6;24,1
3,691;555,8;24,2
3,691;555,8;24,2
3,691;555,8;24,2
3,706;549,1;24,3
3,706;549,1;24,3
3,706;549,1;24,3
3,719;542,5;24,3
3,719;542,5;24,3
3,719;542,5;24,3
3,733;535,9;24,4
3,733;535,9;24,4
3,733;535,9;24,4
3,748;529,2;24,5
3,748;529,2;24,5
3,748;529,2;24,5
3,762;522,7;24,5
3,762;522,7;24,5
3,762;522,7;24,5
3,775;516,1;24,6
3,775;516,1;24,6
3,775;516,1;24,6
3,789;509,5;24,7
3,789;509,5;24,7
3,789;509,5;24,7
3,804;502,9;24,8
3,804;502,9;24,8
3,804;502,9;24,8
3,818;496,3;24,8
3,818;496,3;24,8
3,818;496,3;24,8
3,831;489,8;24,9
3,831;489,8;24,9
3,831;489,8;24,9
3,846;483,3;25
3,846;483,3;25
3,846;483,3;25
3,86;476,8;25
3,86;476,8;25
3,86;476,8;25
3,873;470,4;25,1
3,873;470,4;25,1
3,873;470,4;25,1
3,888;464,1;25,2
3,888;464,1;25,2
3,888;464,1;25,2
3,902;457,9;25,2
3,902;457,9;25,2
3,902;457,9;25,2
3,916;451,8;25,3
3,916;451,8;25,3
3,916;451,8;25,3
3,93;445,8;25,4
3,93;445,8;25,4
3,93;445,8;25,4
3,944;439,7;25,4
3,944;439,7;25,4
3,944;439,7;25,4
3,958;433,8;25,5
3,958;433,8;25,5
3,958;433,8;25,5
3,972;427,9;25,6
3,972;427,9;25,6
3,972;427,9;25,6
3,986;422;25,6
3,986;422;25,6
3,986;422;25,6
4;416,3;25,7
4;416,3;25,7
4;416,3;25,7
4,015;410,5;25,8
4,015;410,5;25,8
4,015;410,5;25,8
4,028;404,8;25,8
4,028;404,8;25,8
4,028;404,8;25,8
4,042;399,2;25,9
4,042;399,2;25,9
4,042;399,2;25,9
4,057;393,6;26
4,057;393,6;26
4,057;393,6;26
4,07;388,1;26
4,07;388,1;26
4,07;388,1;26
4,084;382,6;26,1
4,084;382,6;26,1
4,084;382,6;26,1
4,099;377,1;26,2
4,099;377,1;26,2
4,099;377,1;26,2
4,113;371,6;26,2
4,113;371,6;26,2
4,113;371,6;26,2
4,126;366,1;26,3
4,126;366,1;26,3
4,126;366,1;26,3
4,141;360,5;26,4
4,141;360,5;26,4
4,141;360,5;26,4
4,155;355,1;26,4
4,155;355,1;26,4
4,155;355,1;26,4
4,168;349,6;26,5
4,168;349,6;26,5
4,168;349,6;26,5
4,183;344,2;26,6
4,183;344,2;26,6
4,183;344,2;26,6
4,197;338,9;26,7
4,197;338,9;26,7
4,197;338,9;26,7
4,211;333,5;26,7
4,211;333,5;26,7
4,211;333,5;26,7
4,225;328,3;26,8
4,225;328,3;26,8
4,225;328,3;26,8
4,239;323,1;26,9
4,239;323,1;26,9
4,239;323,1;26,9
4,253;317,9;26,9
4,253;317,9;26,9
4,253;317,9;26,9
4,267;312,8;27
4,267;312,8;27
4,267;312,8;27
4,281;307,7;27,1
4,281;307,7;27,1
4,281;307,7;27,1
4,295;302,6;27,1
4,295;302,6;27,1
4,295;302,6;27,1
4,31;297,6;27,2
4,31;297,6;27,2
4,31;297,6;27,2
4,323;292,6;27,3
4,323;292,6;27,3
4,323;292,6;27,3
4,337;287,7;27,3
4,337;287,7;27,3
4,337;287,7;27,3
4,352;282,8;27,4
4,352;282,8;27,4
4,352;282,8;27,4
4,366;277,9;27,5
4,366;277,9;27,5
4,366;277,9;27,5
4,379;273,1;27,5
4,379;273,1;27,5
4,379;273,1;27,5
4,394;268,3;27,6
4,394;268,3;27,6
4,394;268,3;27,6
4,408;263,5;27,7
4,408;263,5;27,7
4,408;263,5;27,7
4,421;258,8;27,8
4,421;258,8;27,8
4,421;258,8;27,8
4,436;254,2;27,8
4,436;254,2;27,8
4,436;254,2;27,8
4,45;249,5;27,9
4,45;249,5;27,9
4,45;249,5;27,9
4,464;244,9;28
4,464;244,9;28
4,464;244,9;28
4,478;240,4;28
4,478;240,4;28
4,478;240,4;28
4,492;235,8;28,1
4,492;235,8;28,1
4,492;235,8;28,1
4,506;231,3;28,2
4,506;231,3;28,2
4,506;231,3;28,2
4,52;226,9;28,2
4,52;226,9;28,2
4,52;226,9;28,2
4,534;222,5;28,3
4,534;222,5;28,3
4,534;222,5;28,3
4,548;218,1;28,4
4,548;218,1;28,4
4,548;218,1;28,4
4,563;213,8;28,4
4,563;213,8;28,4
4,563;213,8;28,4
4,576;209,5;28,5
4,576;209,5;28,5
4,576;209,5;28,5
4,59;205,2;28,6
4,59;205,2;28,6
4,59;205,2;28,6
4,605;201;28,7
4,605;201;28,7
4,605;201;28,7
4,618;196,8;28,7
4,618;196,8;28,7
4,618;196,8;28,7
4,632;192,7;28,8
4,632;192,7;28,8
4,632;192,7;28,8
4,647;188,5;28,9
4,647;188,5;28,9
4,647;188,5;28,9
4,661;184,4;28,9
4,661;184,4;28,9
4,661;184,4;28,9
4,674;180,3;29
4,674;180,3;29
4,674;180,3;29
4,689;176,2;29,1
4,689;176,2;29,1
4,689;176,2;29,1
4,703;172,2;29,1
4,703;172,2;29,1
4,703;172,2;29,1
4,717;168,1;29,2
4,717;168,1;29,2
4,717;168,1;29,2
4,731;164,1;29,3
4,731;164,1;29,3
4,731;164,1;29,3
4,745;160,1;29,3
4,745;160,1;29,3
4,745;160,1;29,3
4,759;156;29,4
4,759;156;29,4
4,759;156;29,4
4,773;151,9;29,5
4,773;151,9;29,5
4,773;151,9;29,5
4,787;147,8;29,5
4,787;147,8;29,5
4,787;147,8;29,5
4,801;143,6;29,6
4,801;143,6;29,6
4,801;143,6;29,6
4,816;139,4;29,7
4,816;139,4;29,7
4,816;139,4;29,7
4,829;135;29,8
4,829;135;29,8
4,829;135;29,8
4,843;130,5;29,8
4,843;130,5;29,8
4,843;130,5;29,8
4,858;125,9;29,9
4,858;125,9;29,9
4,858;125,9;29,9
4,872;121,1;30
4,872;121,1;30
4,872;121,1;30
4,885;116,2;30
4,885;116,2;30
4,885;116,2;30
4,9;111,2;30,1
4,9;111,2;30,1
4,9;111,2;30,1
4,914;105,9;30,2
4,914;105,9;30,2
4,914;105,9;30,2
4,927;100,4;30,2
4,927;100,4;30,2
4,927;100,4;30,2
4,941;94,7;30,3
4,941;94,7;30,3
4,941;94,7;30,3
4,956;88,8;30,4
4,956;88,8;30,4
4,956;88,8;30,4
4,97;82,7;30,5
4,97;82,7;30,5
4,97;82,7;30,5
4,983;76,6;30,5
4,983;76,6;30,5
4,983;76,6;30,5
4,998;70,3;30,6
4,998;70,3;30,6
4,998;70,3;30,6
5,012;64;30,6
5,012;64;30,6
5,012;64;30,6
5,025;57,8;30,7
5,025;57,8;30,7
5,025;57,8;30,7
5,04;51,6;30,8
5,04;51,6;30,8
5,04;51,6;30,8
5,054;45,6;30,9
5,054;45,6;30,9
5,054;45,6;30,9
5,069;39,8;30,9
5,069;39,8;30,9
5,069;39,8;30,9
5,083;34,4;30,9
5,083;34,4;30,9
5,083;34,4;30,9
5,097;29,2;30,9
5,097;29,2;30,9
5,097;29,2;30,9
5,11;24,4;30,9
5,11;24,4;30,9
5,11;24,4;30,9
5,124;20;30,9
5,124;20;30,9
5,124;20;30,9
5,137;16,2;30,9
5,137;16,2;30,9
5,137;16,2;30,9
5,15;12,8;30,9
5,15;12,8;30,9
5,15;12,8;30,9
5,164;9,9;30,9
5,164;9,9;30,9
5,164;9,9;30,9
5,177;7,5;30,9
5,177;7,5;30,9
5,177;7,5;30,9
5,19;5,5;30,9
5,19;5,5;30,9
5,19;5,5;30,9
5,204;3,9;30,9
5,204;3,9;30,9
5,204;3,9;30,9
5,217;2,6;30,9
5,217;2,6;30,9
5,217;2,6;30,9
5,229;1,7;30,9
5,229;1,7;30,9
5,229;1,7;30,9
5,243;1;30,9
5,243;1;30,9
5,243;1;30,9
5,256;0,6;30,9
5,256;0,6;30,9
5,256;0,6;30,9
5,269;0,4;30,9
5,269;0,4;30,9
5,269;0,4;30,9
5,282;0,2;30,9
5,282;0,2;30,9
5,282;0,2;30,9
5,296;0,2;30,9
5,296;0,2;30,9
5,296;0,2;30,9
5,309;0,2;30,9
5,309;0,2;30,9
5,309;0,2;30,9
5,322;0,2;30,9
5,322;0,2;30,9
5,322;0,2;30,9
5,336;0,3;30,9
5,336;0,3;30,9
5,336;0,3;30,9
5,349;0,3;30,9
5,349;0,3;30,9
5,349;0,3;30,9
5,362;0,3;30,9
5,362;0,3;30,9
5,362;0,3;30,9
5,376;0,2;30,9
5,376;0,2;30,9
5,376;0,2;30,9
5,389;0,2;30,9
5,389;0,2;30,9
5,389;0,2;30,9
5,402;0,1;30,9
5,402;0,1;30,9
5,402;0,1;30,9
5,416;0,1;30,9
5,416;0,1;30,9
5,416;0,1;30,9
5,429;0;30,9
5,429;0;30,9
5,429;0;30,9
5,442;0;30,9
5,442;0;30,9
5,442;0;30,9
5,456;-0,1;30,9
5,456;-0,1;30,9
5,456;-0,1;30,9
5,469;-0,1;30,9
5,469;-0,1;30,9
5,469;-0,1;30,9
5,482;-0,1;30,9
5,482;-0,1;30,9
5,482;-0,1;30,9
5,495;-0,1;30,9
5,495;-0,1;30,9
5,495;-0,1;30,9
5,509;-0,1;30,9
5,509;-0,1;30,9
