Tempo (s);Carga (g);Posicao (mm)
0,647;546,3;27,3
0,647;546,3;27,3
0,659;555,5;27,2
0,659;555,5;27,2
0,659;555,5;27,2
0,672;564,6;27,2
0,672;564,6;27,2
0,672;564,6;27,2
0,685;573,5;27,1
0,685;573,5;27,1
0,685;573,5;27,1
0,699;582,4;27
0,699;582,4;27
0,699;582,4;27
0,711;591,2;27
0,711;591,2;27
0,711;591,2;27
0,724;599,8;26,9
0,724;599,8;26,9
0,724;599,8;26,9
0,738;608,4;26,8
0,738;608,4;26,8
0,738;608,4;26,8
0,751;616,9;26,8
0,751;616,9;26,8
0,751;616,9;26,8
0,764;625,4;26,7
0,764;625,4;26,7
0,764;625,4;26,7
0,778;633,8;26,6
0,778;633,8;26,6
0,778;633,8;26,6
0,791;642,2;26,6
0,791;642,2;26,6
0,791;642,2;26,6
0,803;650,6;26,5
0,803;650,6;26,5
0,803;650,6;26,5
0,817;659;26,4
0,817;659;26,4
0,817;659;26,4
0,83;667,3;26,4
0,83;667,3;26,4
0,83;667,3;26,4
0,843;675,7;26,3
0,843;675,7;26,3
0,843;675,7;26,3
0,855;684;26,2
0,855;684;26,2
0,855;684;26,2
0,869;692,3;26,2
0,869;692,3;26,2
0,869;692,3;26,2
0,882;700,6;26,1
0,882;700,6;26,1
0,882;700,6;26,1
0,895;708,9;26,1
0,895;708,9;26,1
0,895;708,9;26,1
0,909;717,1;26
0,909;717,1;26
0,909;717,1;26
0,922;725,3;25,9
0,922;725,3;25,9
0,922;725,3;25,9
0,935;733,6;25,9
0,935;733,6;25,9
0,935;733,6;25,9
0,948;741,9;25,8
0,948;741,9;25,8
0,948;741,9;25,8
0,961;750,2;25,7
0,961;750,2;25,7
0,961;750,2;25,7
0,974;758,5;25,7
0,974;758,5;25,7
0,974;758,5;25,7
0,988;766,8;25,6
0,988;766,8;25,6
0,988;766,8;25,6
1,001;775,1;25,5
1,001;775,1;25,5
1,001;775,1;25,5
1,013;783,4;25,5
1,013;783,4;25,5
1,013;783,4;25,5
1,026;791,6;25,4
1,026;791,6;25,4
1,026;791,6;25,4
1,041;799,9;25,3
1,041;799,9;25,3
1,041;799,9;25,3
1,053;808,2;25,3
1,053;808,2;25,3
1,053;808,2;25,3
1,066;816,5;25,2
1,066;816,5;25,2
1,066;816,5;25,2
1,08;824,8;25,1
1,08;824,8;25,1
1,08;824,8;25,1
1,093;833,2;25,1
1,093;833,2;25,1
1,093;833,2;25,1
1,105;841,5;25
1,105;841,5;25
1,105;841,5;25
1,119;849,9;24,9
1,119;849,9;24,9
1,119;849,9;24,9
1,132;858,3;24,9
1,132;858,3;24,9
1,132;858,3;24,9
1,145;866,8;24,8
1,145;866,8;24,8
1,145;866,8;24,8
1,157;875,2;24,8
1,157;875,2;24,8
1,157;875,2;24,8
1,171;883,5;24,7
1,171;883,5;24,7
1,171;883,5;24,7
1,185;891,9;24,6
1,185;891,9;24,6
1,185;891,9;24,6
1,197;900,3;24,6
1,197;900,3;24,6
1,197;900,3;24,6
1,211;908,7;24,5
1,211;908,7;24,5
1,211;908,7;24,5
1,224;917,1;24,4
1,224;917,1;24,4
1,224;917,1;24,4
1,237;925,5;24,4
1,237;925,5;24,4
1,237;925,5;24,4
1,25;934;24,3
1,25;934;24,3
1,25;934;24,3
1,263;942,5;24,2
1,263;942,5;24,2
1,263;942,5;24,2
1,276;951;24,2
1,276;951;24,2
1,276;951;24,2
1,29;959,6;24,1
1,29;959,6;24,1
1,29;959,6;24,1
1,302;968,1;24
1,302;968,1;24
1,302;968,1;24
1,315;976,7;24
1,315;976,7;24
1,315;976,7;24
1,33;985,3;23,9
1,33;985,3;23,9
1,33;985,3;23,9
1,342;993,8;23,8
1,342;993,8;23,8
1,342;993,8;23,8
1,355;1002,4;23,8
1,355;1002,4;23,8
1,355;1002,4;23,8
1,368;1010,9;23,7
1,368;1010,9;23,7
1,368;1010,9;23,7
1,382;1019,5;23,6
1,382;1019,5;23,6
1,382;1019,5;23,6
1,394;1028,1;23,6
1,394;1028,1;23,6
1,394;1028,1;23,6
1,407;1036,8;23,5
1,407;1036,8;23,5
1,407;1036,8;23,5
1,421;1045,4;23,5
1,421;1045,4;23,5
1,421;1045,4;23,5
1,433;1054;23,4
1,433;1054;23,4
1,433;1054;23,4
1,446;1062,6;23,3
1,446;1062,6;23,3
1,446;1062,6;23,3
1,46;1071,1;23,3
1,46;1071,1;23,3
1,46;1071,1;23,3
1,473;1079,7;23,2
1,473;1079,7;23,2
1,473;1079,7;23,2
1,486;1088,2;23,1
1,486;1088,2;23,1
1,486;1088,2;23,1
1,5;1096,8;23,1
1,5;1096,8;23,1
1,5;1096,8;23,1
1,512;1105,3;23
1,512;1105,3;23
1,512;1105,3;23
1,525;1113,9;22,9
1,525;1113,9;22,9
1,525;1113,9;22,9
1,538;1122,4;22,9
1,538;1122,4;22,9
1,538;1122,4;22,9
1,551;1131;22,8
1,551;1131;22,8
1,551;1131;22,8
1,564;1139,6;22,8
1,564;1139,6;22,8
1,564;1139,6;22,8
1,577;1148,1;22,7
1,577;1148,1;22,7
1,577;1148,1;22,7
1,59;1156,7;22,6
1,59;1156,7;22,6
1,59;1156,7;22,6
1,603;1165,2;22,6
1,603;1165,2;22,6
1,603;1165,2;22,6
1,617;1173,8;22,5
1,617;1173,8;22,5
1,617;1173,8;22,5
1,63;1182,3;22,4
1,63;1182,3;22,4
1,63;1182,3;22,4
1,643;1190,8;22,4
1,643;1190,8;22,4
1,643;1190,8;22,4
1,656;1199,4;22,3
1,656;1199,4;22,3
1,656;1199,4;22,3
1,668;1207,9;22,2
1,668;1207,9;22,2
1,668;1207,9;22,2
1,682;1216,5;22,2
1,682;1216,5;22,2
1,682;1216,5;22,2
1,695;1225,1;22,1
1,695;1225,1;22,1
1,695;1225,1;22,1
1,708;1233,7;22
1,708;1233,7;22
1,708;1233,7;22
1,721;1242,3;22
1,721;1242,3;22
1,721;1242,3;22
1,734;1250,9;21,9
1,734;1250,9;21,9
1,734;1250,9;21,9
1,747;1259,4;21,9
1,747;1259,4;21,9
1,747;1259,4;21,9
1,761;1267,9;21,8
1,761;1267,9;21,8
1,761;1267,9;21,8
1,774;1276,4;21,7
1,774;1276,4;21,7
1,774;1276,4;21,7
1,786;1284,9;21,7
1,786;1284,9;21,7
1,786;1284,9;21,7
1,8;1293,4;21,6
1,8;1293,4;21,6
1,8;1293,4;21,6
1,813;1301,9;21,5
1,813;1301,9;21,5
1,813;1301,9;21,5
1,826;1310,4;21,5
1,826;1310,4;21,5
1,826;1310,4;21,5
1,838;1318,9;21,4
1,838;1318,9;21,4
1,838;1318,9;21,4
1,852;1327,4;21,3
1,852;1327,4;21,3
1,852;1327,4;21,3
1,865;1335,9;21,3
1,865;1335,9;21,3
1,865;1335,9;21,3
1,877;1344,3;21,2
1,877;1344,3;21,2
1,877;1344,3;21,2
1,891;1352,7;21,1
1,891;1352,7;21,1
1,891;1352,7;21,1
1,905;1361,1;21,1
1,905;1361,1;21,1
1,905;1361,1;21,1
1,917;1369,4;21
1,917;1369,4;21
1,917;1369,4;21
1,931;1377,8;20,9
1,931;1377,8;20,9
1,931;1377,8;20,9
1,944;1386,2;20,9
1,944;1386,2;20,9
1,944;1386,2;20,9
1,956;1394,5;20,8
1,956;1394,5;20,8
1,956;1394,5;20,8
1,97;1402,9;20,7
1,97;1402,9;20,7
1,97;1402,9;20,7
1,983;1411,4;20,7
1,983;1411,4;20,7
1,983;1411,4;20,7
1,996;1419,8;20,6
1,996;1419,8;20,6
1,996;1419,8;20,6
2,008;1428,3;20,6
2,008;1428,3;20,6
2,008;1428,3;20,6
2,022;1436,8;20,5
2,022;1436,8;20,5
2,022;1436,8;20,5
2,035;1445,3;20,4
2,035;1445,3;20,4
2,035;1445,3;20,4
2,048;1453,8;20,4
2,048;1453,8;20,4
2,048;1453,8;20,4
2,062;1462,3;20,3
2,062;1462,3;20,3
2,062;1462,3;20,3
2,075;1470,9;20,2
2,075;1470,9;20,2
2,075;1470,9;20,2
2,087;1479,5;20,2
2,087;1479,5;20,2
2,087;1479,5;20,2
2,101;1488,2;20,1
2,101;1488,2;20,1
2,101;1488,2;20,1
2,114;1496,9;20
2,114;1496,9;20
2,114;1496,9;20
2,126;1505,6;20
2,126;1505,6;20
2,126;1505,6;20
2,14;1514,3;19,9
2,14;1514,3;19,9
2,14;1514,3;19,9
2,153;1523;19,8
2,153;1523;19,8
2,153;1523;19,8
2,166;1531,8;19,8
2,166;1531,8;19,8
2,166;1531,8;19,8
2,178;1540,6;19,7
2,178;1540,6;19,7
2,178;1540,6;19,7
2,193;1549,3;19,6
2,193;1549,3;19,6
2,193;1549,3;19,6
2,206;1558;19,6
2,206;1558;19,6
2,206;1558;19,6
2,218;1566,6;19,5
2,218;1566,6;19,5
2,218;1566,6;19,5
2,232;1575,3;19,4
2,232;1575,3;19,4
2,232;1575,3;19,4
2,245;1583,9;19,4
2,245;1583,9;19,4
2,245;1583,9;19,4
2,258;1592,6;19,3
2,258;1592,6;19,3
2,258;1592,6;19,3
2,271;1601,3;19,3
2,271;1601,3;19,3
2,271;1601,3;19,3
2,284;1609,9;19,2
2,284;1609,9;19,2
2,284;1609,9;19,2
2,297;1618,6;19,1
2,297;1618,6;19,1
2,297;1618,6;19,1
2,309;1627,2;19,1
2,309;1627,2;19,1
2,309;1627,2;19,1
2,323;1635,9;19
2,323;1635,9;19
2,323;1635,9;19
2,337;1644,6;18,9
2,337;1644,6;18,9
2,337;1644,6;18,9
2,349;1653,3;18,9
2,349;1653,3;18,9
2,349;1653,3;18,9
2,363;1662,1;18,8
2,363;1662,1;18,8
2,363;1662,1;18,8
2,376;1670,8;18,7
2,376;1670,8;18,7
2,376;1670,8;18,7
2,389;1679,6;18,7
2,389;1679,6;18,7
2,389;1679,6;18,7
2,402;1688,4;18,6
2,402;1688,4;18,6
2,402;1688,4;18,6
2,415;1697,3;18,5
2,415;1697,3;18,5
2,415;1697,3;18,5
2,428;1706,1;18,5
2,428;1706,1;18,5
2,428;1706,1;18,5
2,442;1715,1;18,4
2,442;1715,1;18,4
2,442;1715,1;18,4
2,456;1723,9;18,3
2,456;1723,9;18,3
2,456;1723,9;18,3
2,469;1732,8;18,4
2,469;1732,8;18,4
2,469;1732,8;18,4
2,484;1741,6;18,5
2,484;1741,6;18,5
2,484;1741,6;18,5
2,496;1750,1;18,5
2,496;1750,1;18,5
2,496;1750,1;18,5
2,509;1758,1;18,6
2,509;1758,1;18,6
2,509;1758,1;18,6
2,522;1765,5;18,7
2,522;1765,5;18,7
2,522;1765,5;18,7
2,536;1772,1;18,7
2,536;1772,1;18,7
2,536;1772,1;18,7
2,548;1777,6;18,8
2,548;1777,6;18,8
2,548;1777,6;18,8
2,561;1781,9;18,9
2,561;1781,9;18,9
2,561;1781,9;18,9
2,575;1784,9;18,9
2,575;1784,9;18,9
2,575;1784,9;18,9
2,588;1786,4;19
2,588;1786,4;19
2,588;1786,4;19
2,6;1786,4;19,1
2,6;1786,4;19,1
2,6;1786,4;19,1
2,614;1785;19,1
2,614;1785;19,1
2,614;1785;19,1
2,628;1782,2;19,2
2,628;1782,2;19,2
2,628;1782,2;19,2
2,64;1778;19,3
2,64;1778;19,3
2,64;1778;19,3
2,654;1772,3;19,3
2,654;1772,3;19,3
2,654;1772,3;19,3
2,667;1765,2;19,4
2,667;1765,2;19,4
2,667;1765,2;19,4
2,68;1756,8;19,5
2,68;1756,8;19,5
2,68;1756,8;19,5
2,692;1747,1;19,5
2,692;1747,1;19,5
2,692;1747,1;19,5
2,706;1736,3;19,6
2,706;1736,3;19,6
2,706;1736,3;19,6
2,719;1724,7;19,6
2,719;1724,7;19,6
2,719;1724,7;19,6
2,732;1712,3;19,7
2,732;1712,3;19,7
2,732;1712,3;19,7
2,745;1699,3;19,8
2,745;1699,3;19,8
2,745;1699,3;19,8
2,758;1685,9;19,8
2,758;1685,9;19,8
2,758;1685,9;19,8
2,771;1672,4;19,9
2,771;1672,4;19,9
2,771;1672,4;19,9
2,785;1659;20
2,785;1659;20
2,785;1659;20
2,798;1645,6;20
2,798;1645,6;20
2,798;1645,6;20
2,811;1632,4;20,1
2,811;1632,4;20,1
2,811;1632,4;20,1
2,824;1619,3;20,2
2,824;1619,3;20,2
2,824;1619,3;20,2
2,837;1606,3;20,2
2,837;1606,3;20,2
2,837;1606,3;20,2
2,85;1593,4;20,3
2,85;1593,4;20,3
2,85;1593,4;20,3
2,863;1580,6;20,4
2,863;1580,6;20,4
2,863;1580,6;20,4
2,876;1567,8;20,4
2,876;1567,8;20,4
2,876;1567,8;20,4
2,889;1555,2;20,5
2,889;1555,2;20,5
2,889;1555,2;20,5
2,902;1542,7;20,6
2,902;1542,7;20,6
2,902;1542,7;20,6
2,916;1530,1;20,6
2,916;1530,1;20,6
2,916;1530,1;20,6
2,929;1517,7;20,7
2,929;1517,7;20,7
2,929;1517,7;20,7
2,942;1505,2;20,8
2,942;1505,2;20,8
2,942;1505,2;20,8
2,956;1492,8;20,8
2,956;1492,8;20,8
2,956;1492,8;20,8
2,968;1480,5;20,9
2,968;1480,5;20,9
2,968;1480,5;20,9
2,981;1468,3;21
2,981;1468,3;21
2,981;1468,3;21
2,995;1456,1;21
2,995;1456,1;21
2,995;1456,1;21
3,008;1443,9;21,1
3,008;1443,9;21,1
3,008;1443,9;21,1
3,02;1431,9;21,1
3,02;1431,9;21,1
3,02;1431,9;21,1
3,033;1419,8;21,2
3,033;1419,8;21,2
3,033;1419,8;21,2
3,047;1407,9;21,3
3,047;1407,9;21,3
3,047;1407,9;21,3
3,06;1396;21,3
3,06;1396;21,3
3,06;1396;21,3
3,073;1384,2;21,4
3,073;1384,2;21,4
3,073;1384,2;21,4
3,087;1372,5;21,5
3,087;1372,5;21,5
3,087;1372,5;21,5
3,099;1360,8;21,5
3,099;1360,8;21,5
3,099;1360,8;21,5
3,112;1349,1;21,6
3,112;1349,1;21,6
3,112;1349,1;21,6
3,126;1337,5;21,7
3,126;1337,5;21,7
3,126;1337,5;21,7
3,139;1326,1;21,7
3,139;1326,1;21,7
3,139;1326,1;21,7
3,151;1314,7;21,8
3,151;1314,7;21,8
3,151;1314,7;21,8
3,165;1303,4;21,9
3,165;1303,4;21,9
3,165;1303,4;21,9
3,178;1292,2;21,9
3,178;1292,2;21,9
3,178;1292,2;21,9
3,19;1281,1;22
3,19;1281,1;22
3,19;1281,1;22
3,204;1270,1;22,1
3,204;1270,1;22,1
3,204;1270,1;22,1
3,218;1259,2;22,1
3,218;1259,2;22,1
3,218;1259,2;22,1
3,23;1248,3;22,2
3,23;1248,3;22,2
3,23;1248,3;22,2
3,243;1237,5;22,3
3,243;1237,5;22,3
3,243;1237,5;22,3
3,257;1226,8;22,3
3,257;1226,8;22,3
3,257;1226,8;22,3
3,27;1216,1;22,4
3,27;1216,1;22,4
3,27;1216,1;22,4
3,282;1205,5;22,4
3,282;1205,5;22,4
3,282;1205,5;22,4
3,296;1194,9;22,5
3,296;1194,9;22,5
3,296;1194,9;22,5
3,309;1184,4;22,6
3,309;1184,4;22,6
3,309;1184,4;22,6
3,321;1173,9;22,6
3,321;1173,9;22,6
3,321;1173,9;22,6
3,335;1163,5;22,7
3,335;1163,5;22,7
3,335;1163,5;22,7
3,349;1153,2;22,8
3,349;1153,2;22,8
3,349;1153,2;22,8
3,361;1142,9;22,8
3,361;1142,9;22,8
3,361;1142,9;22,8
3,374;1132,6;22,9
3,374;1132,6;22,9
3,374;1132,6;22,9
3,388;1122,4;23
3,388;1122,4;23
3,388;1122,4;23
3,4;1112,2;23
3,4;1112,2;23
3,4;1112,2;23
3,413;1102,1;23,1
3,413;1102,1;23,1
3,413;1102,1;23,1
3,427;1091,9;23,2
3,427;1091,9;23,2
3,427;1091,9;23,2
3,44;1081,8;23,2
3,44;1081,8;23,2
3,44;1081,8;23,2
3,452;1071,7;23,3
3,452;1071,7;23,3
3,452;1071,7;23,3
3,466;1061,6;23,3
3,466;1061,6;23,3
3,466;1061,6;23,3
3,479;1051,6;23,4
3,479;1051,6;23,4
3,479;1051,6;23,4
3,492;1041,5;23,5
3,492;1041,5;23,5
3,492;1041,5;23,5
3,506;1031,4;23,5
3,506;1031,4;23,5
3,506;1031,4;23,5
3,519;1021,5;23,6
3,519;1021,5;23,6
3,519;1021,5;23,6
3,532;1011,6;23,7
3,532;1011,6;23,7
3,532;1011,6;23,7
3,544;1001,7;23,7
3,544;1001,7;23,7
3,544;1001,7;23,7
3,558;991,8;23,8
3,558;991,8;23,8
3,558;991,8;23,8
3,571;982;23,9
3,571;982;23,9
3,571;982;23,9
3,584;972,1;23,9
3,584;972,1;23,9
3,584;972,1;23,9
3,597;962,3;24
3,597;962,3;24
3,597;962,3;24
3,61;952,5;24
3,61;952,5;24
3,61;952,5;24
3,623;942,7;24,1
3,623;942,7;24,1
3,623;942,7;24,1
3,637;933;24,2
3,637;933;24,2
3,637;933;24,2
3,65;923,2;24,3
3,65;923,2;24,3
3,65;923,2;24,3
3,663;913,5;24,3
3,663;913,5;24,3
3,663;913,5;24,3
3,677;903,8;24,4
3,677;903,8;24,4
3,677;903,8;24,4
3,69;894,2;24,4
3,69;894,2;24,4
3,69;894,2;24,4
3,702;884,7;24,5
3,702;884,7;24,5
3,702;884,7;24,5
3,715;875,2;24,6
3,715;875,2;24,6
3,715;875,2;24,6
3,729;865,7;24,6
3,729;865,7;24,6
3,729;865,7;24,6
3,742;856,2;24,7
3,742;856,2;24,7
3,742;856,2;24,7
3,754;846,8;24,8
3,754;846,8;24,8
3,754;846,8;24,8
3,768;837,4;24,8
3,768;837,4;24,8
3,768;837,4;24,8
3,782;828;24,9
3,782;828;24,9
3,782;828;24,9
3,795;818,7;25
3,795;818,7;25
3,795;818,7;25
3,808;809,4;25
3,808;809,4;25
3,808;809,4;25
3,821;800,2;25,1
3,821;800,2;25,1
3,821;800,2;25,1
3,834;791;25,2
3,834;791;25,2
3,834;791;25,2
3,848;781,8;25,2
3,848;781,8;25,2
3,848;781,8;25,2
3,861;772,7;25,3
3,861;772,7;25,3
3,861;772,7;25,3
3,873;763,7;25,4
3,873;763,7;25,4
3,873;763,7;25,4
3,886;754,7;25,4
3,886;754,7;25,4
3,886;754,7;25,4
3,9;745,7;25,5
3,9;745,7;25,5
3,9;745,7;25,5
3,913;736,8;25,6
3,913;736,8;25,6
3,913;736,8;25,6
3,926;727,9;25,6
3,926;727,9;25,6
3,926;727,9;25,6
3,94;719;25,7
3,94;719;25,7
3,94;719;25,7
3,953;710,2;25,8
3,953;710,2;25,8
3,953;710,2;25,8
3,966;701,4;25,8
3,966;701,4;25,8
3,966;701,4;25,8
3,979;692,6;25,9
3,979;692,6;25,9
3,979;692,6;25,9
3,992;683,9;25,9
3,992;683,9;25,9
3,992;683,9;25,9
4,005;675,1;26
4,005;675,1;26
4,005;675,1;26
4,019;666,4;26,1
4,019;666,4;26,1
4,019;666,4;26,1
4,031;657,8;26,1
4,031;657,8;26,1
4,031;657,8;26,1
4,044;649,1;26,2
4,044;649,1;26,2
4,044;649,1;26,2
4,057;640,5;26,3
4,057;640,5;26,3
4,057;640,5;26,3
4,071;632;26,3
4,071;632;26,3
4,071;632;26,3
4,084;623,5;26,4
4,084;623,5;26,4
4,084;623,5;26,4
4,097;615;26,5
4,097;615;26,5
4,097;615;26,5
4,111;606,6;26,5
4,111;606,6;26,5
4,111;606,6;26,5
4,124;598,3;26,6
4,124;598,3;26,6
4,124;598,3;26,6
4,136;590,1;26,7
4,136;590,1;26,7
4,136;590,1;26,7
4,15;581,9;26,7
4,15;581,9;26,7
4,15;581,9;26,7
4,163;573,8;26,8
4,163;573,8;26,8
4,163;573,8;26,8
4,176;565,7;26,9
4,176;565,7;26,9
4,176;565,7;26,9
4,189;557,8;26,9
4,189;557,8;26,9
4,189;557,8;26,9
4,202;549,9;27
4,202;549,9;27
4,202;549,9;27
4,216;542,1;27,1
4,216;542,1;27,1
4,216;542,1;27,1
4,228;534,4;27,1
4,228;534,4;27,1
4,228;534,4;27,1
4,242;526,8;27,2
4,242;526,8;27,2
4,242;526,8;27,2
4,255;519,2;27,2
4,255;519,2;27,2
4,255;519,2;27,2
4,268;511,7;27,3
4,268;511,7;27,3
4,268;511,7;27,3
4,282;504,3;27,4
4,282;504,3;27,4
4,282;504,3;27,4
4,294;496,9;27,4
4,294;496,9;27,4
4,294;496,9;27,4
4,307;489,6;27,5
4,307;489,6;27,5
4,307;489,6;27,5
4,321;482,3;27,6
4,321;482,3;27,6
4,321;482,3;27,6
4,334;475,1;27,6
4,334;475,1;27,6
4,334;475,1;27,6
4,346;467,9;27,7
4,346;467,9;27,7
4,346;467,9;27,7
4,361;460,8;27,8
4,361;460,8;27,8
4,361;460,8;27,8
4,374;453,8;27,8
4,374;453,8;27,8
4,374;453,8;27,8
4,386;446,7;27,9
4,386;446,7;27,9
4,386;446,7;27,9
4,399;439,8;28
4,399;439,8;28
4,399;439,8;28
4,413;432,8;28
4,413;432,8;28
4,413;432,8;28
4,426;425,8;28,1
4,426;425,8;28,1
4,426;425,8;28,1
4,439;418,9;28,2
4,439;418,9;28,2
4,439;418,9;28,2
4,452;412;28,2
4,452;412;28,2
4,452;412;28,2
4,465;405,1;28,3
4,465;405,1;28,3
4,465;405,1;28,3
4,478;398,3;28,3
4,478;398,3;28,3
4,478;398,3;28,3
4,492;391,4;28,4
4,492;391,4;28,4
4,492;391,4;28,4
4,505;384,6;28,5
4,505;384,6;28,5
4,505;384,6;28,5
4,518;377,8;28,5
4,518;377,8;28,5
4,518;377,8;28,5
4,532;371;28,6
4,532;371;28,6
4,532;371;28,6
4,544;364,2;28,7
4,544;364,2;28,7
4,544;364,2;28,7
4,557;357,3;28,7
4,557;357,3;28,7
4,557;357,3;28,7
4,57;350,5;28,8
4,57;350,5;28,8
4,57;350,5;28,8
4,584;343,7;28,9
4,584;343,7;28,9
4,584;343,7;28,9
4,597;336,9;28,9
4,597;336,9;28,9
4,597;336,9;28,9
4,609;330;29
4,609;330;29
4,609;330;29
4,623;323,2;29
4,623;323,2;29
4,623;323,2;29
4,636;316,2;29,1
4,636;316,2;29,1
4,636;316,2;29,1
4,649;309,3;29,2
4,649;309,3;29,2
4,649;309,3;29,2
4,663;302,3;29,2
4,663;302,3;29,2
4,663;302,3;29,2
4,676;295;29,3
4,676;295;29,3
4,676;295;29,3
4,689;287,7;29,4
4,689;287,7;29,4
4,689;287,7;29,4
4,702;280,2;29,4
4,702;280,2;29,4
4,702;280,2;29,4
4,715;272,4;29,5
4,715;272,4;29,5
4,715;272,4;29,5
4,728;264,5;29,6
4,728;264,5;29,6
4,728;264,5;29,6
4,741;256,3;29,6
4,741;256,3;29,6
4,741;256,3;29,6
4,755;247,8;29,7
4,755;247,8;29,7
4,755;247,8;29,7
4,767;239;29,8
4,767;239;29,8
4,767;239;29,8
4,78;230;29,8
4,78;230;29,8
4,78;230;29,8
4,795;220,6;29,9
4,795;220,6;29,9
4,795;220,6;29,9
4,807;211,1;30
4,807;211,1;30
4,807;211,1;30
4,82;201,3;30
4,82;201,3;30
4,82;201,3;30
4,834;191,2;30,1
4,834;191,2;30,1
4,834;191,2;30,1
4,847;181;30,2
4,847;181;30,2
4,847;181;30,2
4,859;170,6;30,2
4,859;170,6;30,2
4,859;170,6;30,2
4,873;160,2;30,3
4,873;160,2;30,3
4,873;160,2;30,3
4,886;149,8;30,3
4,886;149,8;30,3
4,886;149,8;30,3
4,899;139,3;30,4
4,899;139,3;30,4
4,899;139,3;30,4
4,913;129;30,5
4,913;129;30,5
4,913;129;30,5
4,925;118,8;30,5
4,925;118,8;30,5
4,925;118,8;30,5
4,939;108,7;30,6
4,939;108,7;30,6
4,939;108,7;30,6
4,952;98,9;30,7
4,952;98,9;30,7
4,952;98,9;30,7
4,965;89,5;30,7
4,965;89,5;30,7
4,965;89,5;30,7
4,978;80,4;30,8
4,978;80,4;30,8
4,978;80,4;30,8
4,993;71,7;30,9
4,993;71,7;30,9
4,993;71,7;30,9
5,006;63,4;30,9
5,006;63,4;30,9
5,006;63,4;30,9
5,019;55,7;30,9
5,019;55,7;30,9
5,019;55,7;30,9
5,031;48,4;30,9
5,031;48,4;30,9
5,031;48,4;30,9
5,044;41,7;30,8
5,044;41,7;30,8
5,044;41,7;30,8
