Tempo (s);Carga (g);Posicao (mm)
1,943;1451,7;19,5
1,957;1461;19,4
1,957;1461;19,4
1,957;1461;19,4
1,972;1470,2;19,3
1,972;1470,2;19,3
1,972;1470,2;19,3
1,985;1479,5;19,3
1,985;1479,5;19,3
1,985;1479,5;19,3
1,999;1488,8;19,2
1,999;1488,8;19,2
1,999;1488,8;19,2
2,014;1498,1;19,1
2,014;1498,1;19,1
2,014;1498,1;19,1
2,027;1507,3;19
2,027;1507,3;19
2,027;1507,3;19
2,041;1516,5;19
2,041;1516,5;19
2,041;1516,5;19
2,056;1525,8;18,9
2,056;1525,8;18,9
2,056;1525,8;18,9
2,07;1535;18,8
2,07;1535;18,8
2,07;1535;18,8
2,083;1544,2;18,8
2,083;1544,2;18,8
2,083;1544,2;18,8
2,098;1553,4;18,7
2,098;1553,4;18,7
2,098;1553,4;18,7
2,112;1562,5;18,6
2,112;1562,5;18,6
2,112;1562,5;18,6
2,125;1571,6;18,6
2,125;1571,6;18,6
2,125;1571,6;18,6
2,14;1580,7;18,5
2,14;1580,7;18,5
2,14;1580,7;18,5
2,154;1589,7;18,4
2,154;1589,7;18,4
2,154;1589,7;18,4
2,168;1598,7;18,4
2,168;1598,7;18,4
2,168;1598,7;18,4
2,182;1607,7;18,3
2,182;1607,7;18,3
2,182;1607,7;18,3
2,196;1616,7;18,2
2,196;1616,7;18,2
2,196;1616,7;18,2
2,21;1625,6;18,1
2,21;1625,6;18,1
2,21;1625,6;18,1
2,224;1634,6;18,1
2,224;1634,6;18,1
2,224;1634,6;18,1
2,238;1643,5;18
2,238;1643,5;18
2,238;1643,5;18
2,252;1652,4;17,9
2,252;1652,4;17,9
2,252;1652,4;17,9
2,266;1661,3;17,9
2,266;1661,3;17,9
2,266;1661,3;17,9
2,28;1670,2;17,8
2,28;1670,2;17,8
2,28;1670,2;17,8
2,294;1679;17,7
2,294;1679;17,7
2,294;1679;17,7
2,309;1687,7;17,7
2,309;1687,7;17,7
2,309;1687,7;17,7
2,322;1696,5;17,6
2,322;1696,5;17,6
2,322;1696,5;17,6
2,338;1705,2;17,5
2,338;1705,2;17,5
2,338;1705,2;17,5
2,353;1713,9;17,6
2,353;1713,9;17,6
2,353;1713,9;17,6
2,367;1722,4;17,7
2,367;1722,4;17,7
2,367;1722,4;17,7
2,38;1730,6;17,7
2,38;1730,6;17,7
2,38;1730,6;17,7
2,395;1738,2;17,8
2,395;1738,2;17,8
2,395;1738,2;17,8
2,409;1745;17,9
2,409;1745;17,9
2,409;1745;17,9
2,423;1750,9;17,9
2,423;1750,9;17,9
2,423;1750,9;17,9
2,437;1755,7;18
2,437;1755,7;18
2,437;1755,7;18
2,451;1759,2;18,1
2,451;1759,2;18,1
2,451;1759,2;18,1
2,465;1761,2;18,2
2,465;1761,2;18,2
2,465;1761,2;18,2
2,479;1761,8;18,2
2,479;1761,8;18,2
2,479;1761,8;18,2
2,493;1760,7;18,3
2,493;1760,7;18,3
2,493;1760,7;18,3
2,507;1758,2;18,4
2,507;1758,2;18,4
2,507;1758,2;18,4
2,522;1754,3;18,4
2,522;1754,3;18,4
2,522;1754,3;18,4
2,535;1748,8;18,5
2,535;1748,8;18,5
2,535;1748,8;18,5
2,549;1741,9;18,6
2,549;1741,9;18,6
2,549;1741,9;18,6
2,564;1733,7;18,6
2,564;1733,7;18,6
2,564;1733,7;18,6
2,577;1723,9;18,7
2,577;1723,9;18,7
2,577;1723,9;18,7
2,591;1712,9;18,8
2,591;1712,9;18,8
2,591;1712,9;18,8
2,606;1700,8;18,8
2,606;1700,8;18,8
2,606;1700,8;18,8
2,619;1687,9;18,9
2,619;1687,9;18,9
2,619;1687,9;18,9
2,633;1674,3;19
2,633;1674,3;19
2,633;1674,3;19
2,648;1660,2;19,1
2,648;1660,2;19,1
2,648;1660,2;19,1
2,662;1645,9;19,1
2,662;1645,9;19,1
2,662;1645,9;19,1
2,675;1631,5;19,2
2,675;1631,5;19,2
2,675;1631,5;19,2
2,69;1617,1;19,3
2,69;1617,1;19,3
2,69;1617,1;19,3
2,704;1603;19,3
2,704;1603;19,3
2,704;1603;19,3
2,717;1589;19,4
2,717;1589;19,4
2,717;1589;19,4
2,732;1575,1;19,5
2,732;1575,1;19,5
2,732;1575,1;19,5
2,746;1561,4;19,5
2,746;1561,4;19,5
2,746;1561,4;19,5
2,76;1547,8;19,6
2,76;1547,8;19,6
2,76;1547,8;19,6
2,774;1534,3;19,7
2,774;1534,3;19,7
2,774;1534,3;19,7
2,788;1520,9;19,8
2,788;1520,9;19,8
2,788;1520,9;19,8
2,802;1507,7;19,8
2,802;1507,7;19,8
2,802;1507,7;19,8
2,816;1494,5;19,9
2,816;1494,5;19,9
2,816;1494,5;19,9
2,83;1481,4;20
2,83;1481,4;20
2,83;1481,4;20
2,844;1468,3;20
2,844;1468,3;20
2,844;1468,3;20
2,859;1455,3;20,1
2,859;1455,3;20,1
2,859;1455,3;20,1
2,872;1442,4;20,2
2,872;1442,4;20,2
2,872;1442,4;20,2
2,886;1429,6;20,2
2,886;1429,6;20,2
2,886;1429,6;20,2
2,901;1416,9;20,3
2,901;1416,9;20,3
2,901;1416,9;20,3
2,914;1404,2;20,4
2,914;1404,2;20,4
2,914;1404,2;20,4
2,928;1391,6;20,4
2,928;1391,6;20,4
2,928;1391,6;20,4
2,943;1379;20,5
2,943;1379;20,5
2,943;1379;20,5
2,957;1366,5;20,6
2,957;1366,5;20,6
2,957;1366,5;20,6
2,97;1354,1;20,7
2,97;1354,1;20,7
2,97;1354,1;20,7
2,985;1341,7;20,7
2,985;1341,7;20,7
2,985;1341,7;20,7
2,999;1329,4;20,8
2,999;1329,4;20,8
2,999;1329,4;20,8
3,012;1317,1;20,9
3,012;1317,1;20,9
3,012;1317,1;20,9
3,027;1304,9;20,9
3,027;1304,9;20,9
3,027;1304,9;20,9
3,041;1292,9;21
3,041;1292,9;21
3,041;1292,9;21
3,054;1280,8;21,1
3,054;1280,8;21,1
3,054;1280,8;21,1
3,069;1268,8;21,1
3,069;1268,8;21,1
3,069;1268,8;21,1
3,083;1256,9;21,2
3,083;1256,9;21,2
3,083;1256,9;21,2
3,097;1245;21,3
3,097;1245;21,3
3,097;1245;21,3
3,11;1233,1;21,4
3,11;1233,1;21,4
3,11;1233,1;21,4
3,125;1221,3;21,4
3,125;1221,3;21,4
3,125;1221,3;21,4
3,139;1209,5;21,5
3,139;1209,5;21,5
3,139;1209,5;21,5
3,152;1197,8;21,6
3,152;1197,8;21,6
3,152;1197,8;21,6
3,167;1186,1;21,6
3,167;1186,1;21,6
3,167;1186,1;21,6
3,181;1174,4;21,7
3,181;1174,4;21,7
3,181;1174,4;21,7
3,195;1162,8;21,8
3,195;1162,8;21,8
3,195;1162,8;21,8
3,209;1151,3;21,8
3,209;1151,3;21,8
3,209;1151,3;21,8
3,223;1139,8;21,9
3,223;1139,8;21,9
3,223;1139,8;21,9
3,237;1128,4;22
3,237;1128,4;22
3,237;1128,4;22
3,251;1117,1;22
3,251;1117,1;22
3,251;1117,1;22
3,265;1105,8;22,1
3,265;1105,8;22,1
3,265;1105,8;22,1
3,279;1094,6;22,2
3,279;1094,6;22,2
3,279;1094,6;22,2
3,293;1083,4;22,3
3,293;1083,4;22,3
3,293;1083,4;22,3
3,307;1072,3;22,3
3,307;1072,3;22,3
3,307;1072,3;22,3
3,321;1061,2;22,4
3,321;1061,2;22,4
3,321;1061,2;22,4
3,336;1050,2;22,5
3,336;1050,2;22,5
3,336;1050,2;22,5
3,349;1039,2;22,5
3,349;1039,2;22,5
3,349;1039,2;22,5
3,363;1028,3;22,6
3,363;1028,3;22,6
3,363;1028,3;22,6
3,378;1017,3;22,7
3,378;1017,3;22,7
3,378;1017,3;22,7
3,391;1006,4;22,7
3,391;1006,4;22,7
3,391;1006,4;22,7
3,405;995,6;22,8
3,405;995,6;22,8
3,405;995,6;22,8
3,42;984,7;22,9
3,42;984,7;22,9
3,42;984,7;22,9
3,433;974;22,9
3,433;974;22,9
3,433;974;22,9
3,447;963,2;23
3,447;963,2;23
3,447;963,2;23
3,462;952,6;23,1
3,462;952,6;23,1
3,462;952,6;23,1
3,475;942;23,1
3,475;942;23,1
3,475;942;23,1
3,489;931,4;23,2
3,489;931,4;23,2
3,489;931,4;23,2
3,504;920,9;23,3
3,504;920,9;23,3
3,504;920,9;23,3
3,517;910,4;23,4
3,517;910,4;23,4
3,517;910,4;23,4
3,531;900,1;23,4
3,531;900,1;23,4
3,531;900,1;23,4
3,546;889,7;23,5
3,546;889,7;23,5
3,546;889,7;23,5
3,559;879,5;23,6
3,559;879,5;23,6
3,559;879,5;23,6
3,573;869,3;23,6
3,573;869,3;23,6
3,573;869,3;23,6
3,588;859,2;23,7
3,588;859,2;23,7
3,588;859,2;23,7
3,601;849,2;23,8
3,601;849,2;23,8
3,601;849,2;23,8
3,615;839,2;23,8
3,615;839,2;23,8
3,615;839,2;23,8
3,63;829,3;23,9
3,63;829,3;23,9
3,63;829,3;23,9
3,643;819,3;24
3,643;819,3;24
3,643;819,3;24
3,657;809,4;24
3,657;809,4;24
3,657;809,4;24
3,672;799,6;24,1
3,672;799,6;24,1
3,672;799,6;24,1
3,686;789,7;24,2
3,686;789,7;24,2
3,686;789,7;24,2
3,699;779,9;24,3
3,699;779,9;24,3
3,699;779,9;24,3
3,714;770,2;24,3
3,714;770,2;24,3
3,714;770,2;24,3
3,728;760,4;24,4
3,728;760,4;24,4
3,728;760,4;24,4
3,741;750,6;24,5
3,741;750,6;24,5
3,741;750,6;24,5
3,756;740,9;24,5
3,756;740,9;24,5
3,756;740,9;24,5
3,77;731,2;24,6
3,77;731,2;24,6
3,77;731,2;24,6
3,783;721,5;24,7
3,783;721,5;24,7
3,783;721,5;24,7
3,798;711,8;24,7
3,798;711,8;24,7
3,798;711,8;24,7
3,812;702,1;24,8
3,812;702,1;24,8
3,812;702,1;24,8
3,825;692,5;24,9
3,825;692,5;24,9
3,825;692,5;24,9
3,84;682,9;25
3,84;682,9;25
3,84;682,9;25
3,854;673,3;25
3,854;673,3;25
3,854;673,3;25
3,867;663,8;25,1
3,867;663,8;25,1
3,867;663,8;25,1
3,882;654,3;25,2
3,882;654,3;25,2
3,882;654,3;25,2
3,896;644,9;25,2
3,896;644,9;25,2
3,896;644,9;25,2
3,909;635,5;25,3
3,909;635,5;25,3
3,909;635,5;25,3
3,924;626,2;25,4
3,924;626,2;25,4
3,924;626,2;25,4
3,938;616,9;25,4
3,938;616,9;25,4
3,938;616,9;25,4
3,951;607,7;25,5
3,951;607,7;25,5
3,951;607,7;25,5
3,966;598,5;25,6
3,966;598,5;25,6
3,966;598,5;25,6
3,98;589,4;25,6
3,98;589,4;25,6
3,98;589,4;25,6
3,993;580,4;25,7
3,993;580,4;25,7
3,993;580,4;25,7
4,008;571,4;25,8
4,008;571,4;25,8
4,008;571,4;25,8
4,022;562,5;25,8
4,022;562,5;25,8
4,022;562,5;25,8
4,035;553,5;25,9
4,035;553,5;25,9
4,035;553,5;25,9
4,05;544,7;26
4,05;544,7;26
4,05;544,7;26
4,064;535,9;26,1
4,064;535,9;26,1
4,064;535,9;26,1
4,077;527,1;26,1
4,077;527,1;26,1
4,077;527,1;26,1
4,091;518,4;26,2
4,091;518,4;26,2
4,091;518,4;26,2
4,106;509,7;26,3
4,106;509,7;26,3
4,106;509,7;26,3
4,119;501,1;26,3
4,119;501,1;26,3
4,119;501,1;26,3
4,133;492,5;26,4
4,133;492,5;26,4
4,133;492,5;26,4
4,147;484;26,5
4,147;484;26,5
4,147;484;26,5
4,161;475,4;26,5
4,161;475,4;26,5
4,161;475,4;26,5
4,175;467;26,6
4,175;467;26,6
4,175;467;26,6
4,189;458,6;26,7
4,189;458,6;26,7
4,189;458,6;26,7
4,203;450,2;26,7
4,203;450,2;26,7
4,203;450,2;26,7
4,217;441,9;26,8
4,217;441,9;26,8
4,217;441,9;26,8
4,231;433,6;26,9
4,231;433,6;26,9
4,231;433,6;26,9
4,245;425,4;26,9
4,245;425,4;26,9
4,245;425,4;26,9
4,259;417,2;27
4,259;417,2;27
4,259;417,2;27
4,273;409;27,1
4,273;409;27,1
4,273;409;27,1
4,287;401;27,2
4,287;401;27,2
4,287;401;27,2
4,3;392,9;27,2
4,3;392,9;27,2
4,3;392,9;27,2
4,315;384,9;27,3
4,315;384,9;27,3
4,315;384,9;27,3
4,329;377;27,4
4,329;377;27,4
4,329;377;27,4
4,342;369,1;27,4
4,342;369,1;27,4
4,342;369,1;27,4
4,357;361,2;27,5
4,357;361,2;27,5
4,357;361,2;27,5
4,371;353,4;27,6
4,371;353,4;27,6
4,371;353,4;27,6
4,384;345,6;27,6
4,384;345,6;27,6
4,384;345,6;27,6
4,399;337,8;27,7
4,399;337,8;27,7
4,399;337,8;27,7
4,413;330,1;27,8
4,413;330,1;27,8
4,413;330,1;27,8
4,426;322,3;27,8
4,426;322,3;27,8
4,426;322,3;27,8
4,441;314,6;27,9
4,441;314,6;27,9
4,441;314,6;27,9
4,455;306,9;28
4,455;306,9;28
4,455;306,9;28
4,468;299,1;28
4,468;299,1;28
4,468;299,1;28
4,483;291,2;28,1
4,483;291,2;28,1
4,483;291,2;28,1
4,497;283,3;28,2
4,497;283,3;28,2
4,497;283,3;28,2
4,51;275,2;28,3
4,51;275,2;28,3
4,51;275,2;28,3
4,525;267;28,3
4,525;267;28,3
4,525;267;28,3
4,539;258,5;28,4
4,539;258,5;28,4
4,539;258,5;28,4
4,552;249,8;28,5
4,552;249,8;28,5
4,552;249,8;28,5
4,567;240,9;28,5
4,567;240,9;28,5
4,567;240,9;28,5
4,581;231,7;28,6
4,581;231,7;28,6
4,581;231,7;28,6
4,594;222,2;28,7
4,594;222,2;28,7
4,594;222,2;28,7
4,609;212,4;28,7
4,609;212,4;28,7
4,609;212,4;28,7
4,622;202,3;28,8
4,622;202,3;28,8
4,622;202,3;28,8
4,636;191,9;28,9
4,636;191,9;28,9
4,636;191,9;28,9
4,651;181,2;28,9
4,651;181,2;28,9
4,651;181,2;28,9
4,664;170,4;29
4,664;170,4;29
4,664;170,4;29
4,678;159,4;29,1
4,678;159,4;29,1
4,678;159,4;29,1
4,693;148,3;29,2
4,693;148,3;29,2
4,693;148,3;29,2
4,706;137,2;29,2
4,706;137,2;29,2
4,706;137,2;29,2
4,72;126,1;29,3
4,72;126,1;29,3
4,72;126,1;29,3
4,735;115,1;29,4
4,735;115,1;29,4
4,735;115,1;29,4
4,75;104,4;29,4
4,75;104,4;29,4
4,75;104,4;29,4
4,763;93,9;29,4
4,763;93,9;29,4
4,763;93,9;29,4
4,777;83,8;29,4
4,777;83,8;29,4
4,777;83,8;29,4
4,79;74,2;29,4
4,79;74,2;29,4
4,79;74,2;29,4
4,803;65,1;29,4
4,803;65,1;29,4
4,803;65,1;29,4
4,816;56,6;29,5
4,816;56,6;29,5
4,816;56,6;29,5
4,83;48,8;29,5
4,83;48,8;29,5
4,83;48,8;29,5
4,843;41,7;29,5
4,843;41,7;29,5
4,843;41,7;29,5
4,856;35,3;29,5
4,856;35,3;29,5
4,856;35,3;29,5
4,87;29,7;29,5
4,87;29,7;29,5
4,87;29,7;29,5
4,883;24,8;29,5
4,883;24,8;29,5
4,883;24,8;29,5
4,896;20,5;29,5
4,896;20,5;29,5
4,896;20,5;29,5
4,91;17;29,5
4,91;17;29,5
4,91;17;29,5
4,922;14;29,5
4,922;14;29,5
4,922;14;29,5
4,935;11,6;29,5
4,935;11,6;29,5
4,935;11,6;29,5
4,949;9,7;29,5
4,949;9,7;29,5
4,949;9,7;29,5
4,962;8,2;29,5
4,962;8,2;29,5
4,962;8,2;29,5
4,975;7,2;29,5
4,975;7,2;29,5
4,975;7,2;29,5
4,989;6,5;29,5
4,989;6,5;29,5
4,989;6,5;29,5
5,001;6,1;29,5
5,001;6,1;29,5
5,001;6,1;29,5
5,014;5,9;29,5
5,014;5,9;29,5
5,014;5,9;29,5
5,027;5,8;29,5
5,027;5,8;29,5
5,027;5,8;29,5
5,041;5,8;29,5
5,041;5,8;29,5
5,041;5,8;29,5
5,054;5,9;29,5
5,054;5,9;29,5
5,054;5,9;29,5
5,067;6,1;29,5
5,067;6,1;29,5
5,067;6,1;29,5
5,08;6,2;29,5
5,08;6,2;29,5
5,08;6,2;29,5
5,093;6,3;29,5
5,093;6,3;29,5
5,093;6,3;29,5
5,106;6,4;29,5
5,106;6,4;29,5
5,106;6,4;29,5
5,12;6,6;29,5
5,12;6,6;29,5
5,12;6,6;29,5
5,133;6,6;29,5
5,133;6,6;29,5
5,133;6,6;29,5
5,145;6,7;29,5
5,145;6,7;29,5
5,145;6,7;29,5
5,158;6,8;29,5
5,158;6,8;29,5
5,158;6,8;29,5
5,172;6,9;29,5
5,172;6,9;29,5
5,172;6,9;29,5
5,185;7;29,5
5,185;7;29,5
5,185;7;29,5
5,198;7;29,5
5,198;7;29,5
5,198;7;29,5
5,212;7,1;29,5
5,212;7,1;29,5
5,212;7,1;29,5
5,224;7,2;29,5
5,224;7,2;29,5
5,224;7,2;29,5
5,237;7,2;29,5
5,237;7,2;29,5
5,237;7,2;29,5
5,251;7,3;29,5
5,251;7,3;29,5
5,251;7,3;29,5
5,264;7,4;29,5
5,264;7,4;29,5
5,264;7,4;29,5
5,277;7,4;29,5
5,277;7,4;29,5
5,277;7,4;29,5
5,29;7,5;29,5
5,29;7,5;29,5
5,29;7,5;29,5
5,303;7,5;29,5
5,303;7,5;29,5
5,303;7,5;29,5
5,316;7,6;29,5
5,316;7,6;29,5
5,316;7,6;29,5
5,33;7,6;29,5
5,33;7,6;29,5
5,33;7,6;29,5
5,343;7,7;29,5
5,343;7,7;29,5
5,343;7,7;29,5
5,356;7,7;29,5
5,356;7,7;29,5
5,356;7,7;29,5
