Tempo (s);Carga (g);Posicao (mm)
0,317;226,8;28,9
0,317;226,8;28,9
0,329;243,1;28,8
0,329;243,1;28,8
0,329;243,1;28,8
0,329;243,1;28,8
0,329;243,1;28,8
0,329;243,1;28,8
0,343;259,3;28,7
0,343;259,3;28,7
0,343;259,3;28,7
0,343;259,3;28,7
0,343;259,3;28,7
0,343;259,3;28,7
0,356;275,6;28,7
0,356;275,6;28,7
0,356;275,6;28,7
0,356;275,6;28,7
0,356;275,6;28,7
0,356;275,6;28,7
0,369;291,8;28,6
0,369;291,8;28,6
0,369;291,8;28,6
0,369;291,8;28,6
0,369;291,8;28,6
0,369;291,8;28,6
0,382;308;28,5
0,382;308;28,5
0,382;308;28,5
0,382;308;28,5
0,382;308;28,5
0,382;308;28,5
0,395;323,9;28,5
0,395;323,9;28,5
0,395;323,9;28,5
0,395;323,9;28,5
0,395;323,9;28,5
0,395;323,9;28,5
0,408;339,4;28,4
0,408;339,4;28,4
0,408;339,4;28,4
0,408;339,4;28,4
0,408;339,4;28,4
0,408;339,4;28,4
0,422;354,6;28,4
0,422;354,6;28,4
0,422;354,6;28,4
0,422;354,6;28,4
0,422;354,6;28,4
0,422;354,6;28,4
0,435;369,5;28,3
0,435;369,5;28,3
0,435;369,5;28,3
0,435;369,5;28,3
0,435;369,5;28,3
0,435;369,5;28,3
0,448;383,9;28,2
0,448;383,9;28,2
0,448;383,9;28,2
0,448;383,9;28,2
0,448;383,9;28,2
0,448;383,9;28,2
0,461;398;28,2
0,461;398;28,2
0,461;398;28,2
0,461;398;28,2
0,461;398;28,2
0,461;398;28,2
0,474;411,6;28,1
0,474;411,6;28,1
0,474;411,6;28,1
0,474;411,6;28,1
0,474;411,6;28,1
0,474;411,6;28,1
0,487;424,8;28
0,487;424,8;28
0,487;424,8;28
0,487;424,8;28
0,487;424,8;28
0,487;424,8;28
0,5;437,5;28
0,5;437,5;28
0,5;437,5;28
0,5;437,5;28
0,5;437,5;28
0,5;437,5;28
0,513;449,9;27,9
0,513;449,9;27,9
0,513;449,9;27,9
0,513;449,9;27,9
0,513;449,9;27,9
0,513;449,9;27,9
0,526;461,9;27,8
0,526;461,9;27,8
0,526;461,9;27,8
0,526;461,9;27,8
0,526;461,9;27,8
0,526;461,9;27,8
0,539;473,4;27,8
0,539;473,4;27,8
0,539;473,4;27,8
0,539;473,4;27,8
0,539;473,4;27,8
0,539;473,4;27,8
0,553;484,7;27,7
0,553;484,7;27,7
0,553;484,7;27,7
0,553;484,7;27,7
0,553;484,7;27,7
0,553;484,7;27,7
0,566;495,6;27,7
0,566;495,6;27,7
0,566;495,6;27,7
0,566;495,6;27,7
0,566;495,6;27,7
0,566;495,6;27,7
0,579;506,1;27,6
0,579;506,1;27,6
0,579;506,1;27,6
0,579;506,1;27,6
0,579;506,1;27,6
0,579;506,1;27,6
0,593;516,4;27,5
0,593;516,4;27,5
0,593;516,4;27,5
0,593;516,4;27,5
0,593;516,4;27,5
0,593;516,4;27,5
0,605;526,4;27,5
0,605;526,4;27,5
0,605;526,4;27,5
0,605;526,4;27,5
0,605;526,4;27,5
0,605;526,4;27,5
0,618;536,2;27,4
0,618;536,2;27,4
0,618;536,2;27,4
0,618;536,2;27,4
0,618;536,2;27,4
0,618;536,2;27,4
0,631;545,9;27,3
0,631;545,9;27,3
0,631;545,9;27,3
0,631;545,9;27,3
0,631;545,9;27,3
0,631;545,9;27,3
0,645;555,3;27,3
0,645;555,3;27,3
0,645;555,3;27,3
0,645;555,3;27,3
0,645;555,3;27,3
0,645;555,3;27,3
0,657;564,6;27,2
0,657;564,6;27,2
0,657;564,6;27,2
0,657;564,6;27,2
0,657;564,6;27,2
0,657;564,6;27,2
0,67;573,7;27,1
0,67;573,7;27,1
0,67;573,7;27,1
0,67;573,7;27,1
0,67;573,7;27,1
0,67;573,7;27,1
0,684;582,8;27,1
0,684;582,8;27,1
0,684;582,8;27,1
0,684;582,8;27,1
0,684;582,8;27,1
0,684;582,8;27,1
0,697;591,8;27
0,697;591,8;27
0,697;591,8;27
0,697;591,8;27
0,697;591,8;27
0,697;591,8;27
0,71;600,6;26,9
0,71;600,6;26,9
0,71;600,6;26,9
0,71;600,6;26,9
0,71;600,6;26,9
0,71;600,6;26,9
0,724;609,4;26,9
0,724;609,4;26,9
0,724;609,4;26,9
0,724;609,4;26,9
0,724;609,4;26,9
0,724;609,4;26,9
0,737;618,2;26,8
0,737;618,2;26,8
0,737;618,2;26,8
0,737;618,2;26,8
0,737;618,2;26,8
0,737;618,2;26,8
0,749;626,9;26,7
0,749;626,9;26,7
0,749;626,9;26,7
0,749;626,9;26,7
0,749;626,9;26,7
0,749;626,9;26,7
0,763;635,6;26,7
0,763;635,6;26,7
0,763;635,6;26,7
0,763;635,6;26,7
0,763;635,6;26,7
0,763;635,6;26,7
0,776;644,2;26,6
0,776;644,2;26,6
0,776;644,2;26,6
0,776;644,2;26,6
0,776;644,2;26,6
0,776;644,2;26,6
0,789;652,7;26,5
0,789;652,7;26,5
0,789;652,7;26,5
0,789;652,7;26,5
0,789;652,7;26,5
0,789;652,7;26,5
0,801;661,3;26,5
0,801;661,3;26,5
0,801;661,3;26,5
0,801;661,3;26,5
0,801;661,3;26,5
0,801;661,3;26,5
0,815;669,8;26,4
0,815;669,8;26,4
0,815;669,8;26,4
0,815;669,8;26,4
0,815;669,8;26,4
0,815;669,8;26,4
0,828;678,2;26,4
0,828;678,2;26,4
0,828;678,2;26,4
0,828;678,2;26,4
0,828;678,2;26,4
0,828;678,2;26,4
0,841;686,7;26,3
0,841;686,7;26,3
0,841;686,7;26,3
0,841;686,7;26,3
0,841;686,7;26,3
0,841;686,7;26,3
0,855;695,1;26,2
0,855;695,1;26,2
0,855;695,1;26,2
0,855;695,1;26,2
0,855;695,1;26,2
0,855;695,1;26,2
0,868;703,5;26,2
0,868;703,5;26,2
0,868;703,5;26,2
0,868;703,5;26,2
0,868;703,5;26,2
0,868;703,5;26,2
0,881;711,9;26,1
0,881;711,9;26,1
0,881;711,9;26,1
0,881;711,9;26,1
0,881;711,9;26,1
0,881;711,9;26,1
0,895;720,2;26
0,895;720,2;26
0,895;720,2;26
0,895;720,2;26
0,895;720,2;26
0,895;720,2;26
0,907;728,5;26
0,907;728,5;26
0,907;728,5;26
0,907;728,5;26
0,907;728,5;26
0,907;728,5;26
0,92;736,9;25,9
0,92;736,9;25,9
0,92;736,9;25,9
0,92;736,9;25,9
0,92;736,9;25,9
0,92;736,9;25,9
0,934;745,2;25,8
0,934;745,2;25,8
0,934;745,2;25,8
0,934;745,2;25,8
0,934;745,2;25,8
0,934;745,2;25,8
0,947;753,4;25,8
0,947;753,4;25,8
0,947;753,4;25,8
0,947;753,4;25,8
0,947;753,4;25,8
0,947;753,4;25,8
0,959;761,6;25,7
0,959;761,6;25,7
0,959;761,6;25,7
0,959;761,6;25,7
0,959;761,6;25,7
0,959;761,6;25,7
0,972;769,9;25,6
0,972;769,9;25,6
0,972;769,9;25,6
0,972;769,9;25,6
0,972;769,9;25,6
0,972;769,9;25,6
0,986;778,1;25,6
0,986;778,1;25,6
0,986;778,1;25,6
0,986;778,1;25,6
0,986;778,1;25,6
0,986;778,1;25,6
0,999;786,4;25,5
0,999;786,4;25,5
0,999;786,4;25,5
0,999;786,4;25,5
0,999;786,4;25,5
0,999;786,4;25,5
1,012;794,7;25,4
1,012;794,7;25,4
1,012;794,7;25,4
1,012;794,7;25,4
1,012;794,7;25,4
1,012;794,7;25,4
1,026;802,9;25,4
1,026;802,9;25,4
1,026;802,9;25,4
1,026;802,9;25,4
1,026;802,9;25,4
1,026;802,9;25,4
1,039;811,2;25,3
1,039;811,2;25,3
1,039;811,2;25,3
1,039;811,2;25,3
1,039;811,2;25,3
1,039;811,2;25,3
1,051;819,6;25,2
1,051;819,6;25,2
1,051;819,6;25,2
1,051;819,6;25,2
1,051;819,6;25,2
1,051;819,6;25,2
1,065;827,9;25,2
1,065;827,9;25,2
1,065;827,9;25,2
1,065;827,9;25,2
1,065;827,9;25,2
1,065;827,9;25,2
1,078;836,3;25,1
1,078;836,3;25,1
1,078;836,3;25,1
1,078;836,3;25,1
1,078;836,3;25,1
1,078;836,3;25,1
1,091;844,7;25
1,091;844,7;25
1,091;844,7;25
1,091;844,7;25
1,091;844,7;25
1,091;844,7;25
1,105;853,1;25
1,105;853,1;25
1,105;853,1;25
1,105;853,1;25
1,105;853,1;25
1,105;853,1;25
1,117;861,6;24,9
1,117;861,6;24,9
1,117;861,6;24,9
1,117;861,6;24,9
1,117;861,6;24,9
1,117;861,6;24,9
1,13;870,1;24,9
1,13;870,1;24,9
1,13;870,1;24,9
1,13;870,1;24,9
1,13;870,1;24,9
1,13;870,1;24,9
1,143;878,6;24,8
1,143;878,6;24,8
1,143;878,6;24,8
1,143;878,6;24,8
1,143;878,6;24,8
1,143;878,6;24,8
1,157;887,1;24,7
1,157;887,1;24,7
1,157;887,1;24,7
1,157;887,1;24,7
1,157;887,1;24,7
1,157;887,1;24,7
1,17;895,6;24,7
1,17;895,6;24,7
1,17;895,6;24,7
1,17;895,6;24,7
1,17;895,6;24,7
1,17;895,6;24,7
1,183;904,1;24,6
1,183;904,1;24,6
1,183;904,1;24,6
1,183;904,1;24,6
1,183;904,1;24,6
1,183;904,1;24,6
1,197;912,6;24,5
1,197;912,6;24,5
1,197;912,6;24,5
1,197;912,6;24,5
1,197;912,6;24,5
1,197;912,6;24,5
1,209;921,1;24,5
1,209;921,1;24,5
1,209;921,1;24,5
1,209;921,1;24,5
1,209;921,1;24,5
1,209;921,1;24,5
1,222;929,6;24,4
1,222;929,6;24,4
1,222;929,6;24,4
1,222;929,6;24,4
1,222;929,6;24,4
1,222;929,6;24,4
1,236;938,2;24,3
1,236;938,2;24,3
1,236;938,2;24,3
1,236;938,2;24,3
1,236;938,2;24,3
1,236;938,2;24,3
1,249;946,7;24,3
1,249;946,7;24,3
1,249;946,7;24,3
1,249;946,7;24,3
1,249;946,7;24,3
1,249;946,7;24,3
1,261;955,2;24,2
1,261;955,2;24,2
1,261;955,2;24,2
1,261;955,2;24,2
1,261;955,2;24,2
1,261;955,2;24,2
1,275;963,7;24,1
1,275;963,7;24,1
1,275;963,7;24,1
1,275;963,7;24,1
1,275;963,7;24,1
1,275;963,7;24,1
1,289;972,2;24,1
1,289;972,2;24,1
1,289;972,2;24,1
1,289;972,2;24,1
1,289;972,2;24,1
1,289;972,2;24,1
1,301;980,7;24
1,301;980,7;24
1,301;980,7;24
1,301;980,7;24
1,301;980,7;24
1,301;980,7;24
1,314;989,2;23,9
1,314;989,2;23,9
1,314;989,2;23,9
1,314;989,2;23,9
1,314;989,2;23,9
1,314;989,2;23,9
1,328;997,7;23,9
1,328;997,7;23,9
1,328;997,7;23,9
1,328;997,7;23,9
1,328;997,7;23,9
1,328;997,7;23,9
1,341;1006,2;23,8
1,341;1006,2;23,8
1,341;1006,2;23,8
1,341;1006,2;23,8
1,341;1006,2;23,8
1,341;1006,2;23,8
1,353;1014,7;23,7
1,353;1014,7;23,7
1,353;1014,7;23,7
1,353;1014,7;23,7
1,353;1014,7;23,7
1,353;1014,7;23,7
1,367;1023,3;23,7
1,367;1023,3;23,7
1,367;1023,3;23,7
1,367;1023,3;23,7
1,367;1023,3;23,7
1,367;1023,3;23,7
1,38;1031,8;23,6
1,38;1031,8;23,6
1,38;1031,8;23,6
1,38;1031,8;23,6
1,38;1031,8;23,6
1,38;1031,8;23,6
1,392;1040,4;23,6
1,392;1040,4;23,6
1,392;1040,4;23,6
1,392;1040,4;23,6
1,392;1040,4;23,6
1,392;1040,4;23,6
1,406;1049;23,5
1,406;1049;23,5
1,406;1049;23,5
1,406;1049;23,5
1,406;1049;23,5
1,406;1049;23,5
1,419;1057,6;23,4
1,419;1057,6;23,4
1,419;1057,6;23,4
1,419;1057,6;23,4
1,419;1057,6;23,4
1,419;1057,6;23,4
1,432;1066,3;23,4
1,432;1066,3;23,4
1,432;1066,3;23,4
1,432;1066,3;23,4
1,432;1066,3;23,4
1,432;1066,3;23,4
1,446;1074,9;23,3
1,446;1074,9;23,3
1,446;1074,9;23,3
1,446;1074,9;23,3
1,446;1074,9;23,3
1,446;1074,9;23,3
1,459;1083,6;23,2
1,459;1083,6;23,2
1,459;1083,6;23,2
1,459;1083,6;23,2
1,459;1083,6;23,2
1,459;1083,6;23,2
1,471;1092,3;23,2
1,471;1092,3;23,2
1,471;1092,3;23,2
1,471;1092,3;23,2
1,471;1092,3;23,2
1,471;1092,3;23,2
1,484;1100,9;23,1
1,484;1100,9;23,1
1,484;1100,9;23,1
1,484;1100,9;23,1
1,484;1100,9;23,1
1,484;1100,9;23,1
1,498;1109,5;23
1,498;1109,5;23
1,498;1109,5;23
1,498;1109,5;23
1,498;1109,5;23
1,498;1109,5;23
1,51;1118,1;23
1,51;1118,1;23
1,51;1118,1;23
1,51;1118,1;23
1,51;1118,1;23
1,51;1118,1;23
1,523;1126,7;22,9
1,523;1126,7;22,9
1,523;1126,7;22,9
1,523;1126,7;22,9
1,523;1126,7;22,9
1,523;1126,7;22,9
1,537;1135,3;22,9
1,537;1135,3;22,9
1,537;1135,3;22,9
1,537;1135,3;22,9
1,537;1135,3;22,9
1,537;1135,3;22,9
1,55;1143,9;22,8
1,55;1143,9;22,8
1,55;1143,9;22,8
1,55;1143,9;22,8
1,55;1143,9;22,8
1,55;1143,9;22,8
1,562;1152,4;22,7
1,562;1152,4;22,7
1,562;1152,4;22,7
1,562;1152,4;22,7
1,562;1152,4;22,7
1,562;1152,4;22,7
1,577;1160,9;22,7
1,577;1160,9;22,7
1,577;1160,9;22,7
1,577;1160,9;22,7
1,577;1160,9;22,7
1,577;1160,9;22,7
1,589;1169,5;22,6
1,589;1169,5;22,6
1,589;1169,5;22,6
1,589;1169,5;22,6
1,589;1169,5;22,6
1,589;1169,5;22,6
1,602;1178;22,5
1,602;1178;22,5
1,602;1178;22,5
1,602;1178;22,5
1,602;1178;22,5
1,602;1178;22,5
1,616;1186,5;22,5
1,616;1186,5;22,5
1,616;1186,5;22,5
1,616;1186,5;22,5
1,616;1186,5;22,5
1,616;1186,5;22,5
1,628;1194,9;22,4
1,628;1194,9;22,4
1,628;1194,9;22,4
1,628;1194,9;22,4
1,628;1194,9;22,4
1,628;1194,9;22,4
1,641;1203,3;22,3
1,641;1203,3;22,3
1,641;1203,3;22,3
1,641;1203,3;22,3
1,641;1203,3;22,3
1,641;1203,3;22,3
1,654;1211,7;22,3
1,654;1211,7;22,3
1,654;1211,7;22,3
1,654;1211,7;22,3
1,654;1211,7;22,3
1,654;1211,7;22,3
1,668;1220,1;22,2
1,668;1220,1;22,2
1,668;1220,1;22,2
1,668;1220,1;22,2
1,668;1220,1;22,2
1,668;1220,1;22,2
1,68;1228,5;22,1
1,68;1228,5;22,1
1,68;1228,5;22,1
1,68;1228,5;22,1
1,68;1228,5;22,1
1,68;1228,5;22,1
1,693;1236,8;22,1
1,693;1236,8;22,1
1,693;1236,8;22,1
1,693;1236,8;22,1
1,693;1236,8;22,1
1,693;1236,8;22,1
1,707;1245,2;22
1,707;1245,2;22
1,707;1245,2;22
1,707;1245,2;22
1,707;1245,2;22
1,707;1245,2;22
1,72;1253,5;21,9
1,72;1253,5;21,9
1,72;1253,5;21,9
1,72;1253,5;21,9
1,72;1253,5;21,9
1,72;1253,5;21,9
1,733;1261,9;21,9
1,733;1261,9;21,9
1,733;1261,9;21,9
1,733;1261,9;21,9
1,733;1261,9;21,9
1,733;1261,9;21,9
1,747;1270,3;21,8
1,747;1270,3;21,8
1,747;1270,3;21,8
1,747;1270,3;21,8
1,747;1270,3;21,8
1,747;1270,3;21,8
1,759;1278,7;21,8
1,759;1278,7;21,8
1,759;1278,7;21,8
1,759;1278,7;21,8
1,759;1278,7;21,8
1,759;1278,7;21,8
1,772;1287,1;21,7
1,772;1287,1;21,7
1,772;1287,1;21,7
1,772;1287,1;21,7
1,772;1287,1;21,7
1,772;1287,1;21,7
1,786;1295,5;21,6
1,786;1295,5;21,6
1,786;1295,5;21,6
1,786;1295,5;21,6
1,786;1295,5;21,6
1,786;1295,5;21,6
1,798;1303,9;21,6
1,798;1303,9;21,6
1,798;1303,9;21,6
1,798;1303,9;21,6
1,798;1303,9;21,6
1,798;1303,9;21,6
1,811;1312,3;21,5
1,811;1312,3;21,5
1,811;1312,3;21,5
1,811;1312,3;21,5
1,811;1312,3;21,5
1,811;1312,3;21,5
1,824;1320,7;21,4
1,824;1320,7;21,4
1,824;1320,7;21,4
1,824;1320,7;21,4
1,824;1320,7;21,4
1,824;1320,7;21,4
1,838;1329,1;21,4
1,838;1329,1;21,4
1,838;1329,1;21,4
1,838;1329,1;21,4
1,838;1329,1;21,4
1,838;1329,1;21,4
1,85;1337,5;21,3
1,85;1337,5;21,3
1,85;1337,5;21,3
1,85;1337,5;21,3
1,85;1337,5;21,3
1,85;1337,5;21,3
1,864;1345,9;21,2
1,864;1345,9;21,2
1,864;1345,9;21,2
1,864;1345,9;21,2
1,864;1345,9;21,2
1,864;1345,9;21,2
1,877;1354,2;21,2
1,877;1354,2;21,2
1,877;1354,2;21,2
1,877;1354,2;21,2
1,877;1354,2;21,2
1,877;1354,2;21,2
1,89;1362,6;21,1
1,89;1362,6;21,1
1,89;1362,6;21,1
1,89;1362,6;21,1
1,89;1362,6;21,1
1,89;1362,6;21,1
1,903;1371;21
1,903;1371;21
1,903;1371;21
1,903;1371;21
1,903;1371;21
1,903;1371;21
1,917;1379,5;21
1,917;1379,5;21
1,917;1379,5;21
1,917;1379,5;21
1,917;1379,5;21
1,917;1379,5;21
1,929;1387,9;20,9
1,929;1387,9;20,9
1,929;1387,9;20,9
1,929;1387,9;20,9
1,929;1387,9;20,9
1,929;1387,9;20,9
1,942;1396,4;20,8
1,942;1396,4;20,8
1,942;1396,4;20,8
1,942;1396,4;20,8
1,942;1396,4;20,8
1,942;1396,4;20,8
1,955;1404,8;20,8
1,955;1404,8;20,8
1,955;1404,8;20,8
1,955;1404,8;20,8
1,955;1404,8;20,8
1,955;1404,8;20,8
1,968;1413,3;20,7
1,968;1413,3;20,7
1,968;1413,3;20,7
1,968;1413,3;20,7
1,968;1413,3;20,7
1,968;1413,3;20,7
1,981;1421,7;20,7
1,981;1421,7;20,7
1,981;1421,7;20,7
1,981;1421,7;20,7
1,981;1421,7;20,7
1,981;1421,7;20,7
1,994;1430,2;20,6
1,994;1430,2;20,6
1,994;1430,2;20,6
1,994;1430,2;20,6
1,994;1430,2;20,6
1,994;1430,2;20,6
2,008;1438,7;20,5
2,008;1438,7;20,5
2,008;1438,7;20,5
2,008;1438,7;20,5
2,008;1438,7;20,5
2,008;1438,7;20,5
2,021;1447,2;20,5
2,021;1447,2;20,5
2,021;1447,2;20,5
2,021;1447,2;20,5
2,021;1447,2;20,5
2,021;1447,2;20,5
2,034;1455,7;20,4
2,034;1455,7;20,4
2,034;1455,7;20,4
2,034;1455,7;20,4
2,034;1455,7;20,4
2,034;1455,7;20,4
2,047;1464,3;20,3
2,047;1464,3;20,3
2,047;1464,3;20,3
2,047;1464,3;20,3
2,047;1464,3;20,3
2,047;1464,3;20,3
2,06;1472,8;20,3
2,06;1472,8;20,3
2,06;1472,8;20,3
2,06;1472,8;20,3
2,06;1472,8;20,3
2,06;1472,8;20,3
2,073;1481,3;20,2
2,073;1481,3;20,2
2,073;1481,3;20,2
2,073;1481,3;20,2
2,073;1481,3;20,2
2,073;1481,3;20,2
2,087;1490;20,1
2,087;1490;20,1
2,087;1490;20,1
2,087;1490;20,1
2,087;1490;20,1
2,087;1490;20,1
2,099;1498,6;20,1
2,099;1498,6;20,1
2,099;1498,6;20,1
2,099;1498,6;20,1
2,099;1498,6;20,1
2,099;1498,6;20,1
2,112;1507,2;20
2,112;1507,2;20
2,112;1507,2;20
2,112;1507,2;20
2,112;1507,2;20
2,112;1507,2;20
2,125;1515,8;19,9
2,125;1515,8;19,9
2,125;1515,8;19,9
2,125;1515,8;19,9
2,125;1515,8;19,9
2,125;1515,8;19,9
2,139;1524,4;19,9
2,139;1524,4;19,9
2,139;1524,4;19,9
2,139;1524,4;19,9
2,139;1524,4;19,9
2,139;1524,4;19,9
2,152;1533;19,8
2,152;1533;19,8
2,152;1533;19,8
2,152;1533;19,8
2,152;1533;19,8
2,152;1533;19,8
2,165;1541,6;19,7
2,165;1541,6;19,7
2,165;1541,6;19,7
2,165;1541,6;19,7
2,165;1541,6;19,7
2,165;1541,6;19,7
2,178;1550,1;19,7
2,178;1550,1;19,7
2,178;1550,1;19,7
2,178;1550,1;19,7
2,178;1550,1;19,7
2,178;1550,1;19,7
2,191;1558,7;19,6
2,191;1558,7;19,6
2,191;1558,7;19,6
2,191;1558,7;19,6
2,191;1558,7;19,6
2,191;1558,7;19,6
2,204;1567,2;19,5
2,204;1567,2;19,5
2,204;1567,2;19,5
2,204;1567,2;19,5
2,204;1567,2;19,5
2,204;1567,2;19,5
2,218;1575,8;19,5
2,218;1575,8;19,5
2,218;1575,8;19,5
2,218;1575,8;19,5
2,218;1575,8;19,5
2,218;1575,8;19,5
2,23;1584,3;19,4
2,23;1584,3;19,4
2,23;1584,3;19,4
2,23;1584,3;19,4
2,23;1584,3;19,4
2,23;1584,3;19,4
2,243;1592,9;19,3
2,243;1592,9;19,3
2,243;1592,9;19,3
2,243;1592,9;19,3
2,243;1592,9;19,3
2,243;1592,9;19,3
2,257;1601,4;19,3
2,257;1601,4;19,3
2,257;1601,4;19,3
2,257;1601,4;19,3
2,257;1601,4;19,3
2,257;1601,4;19,3
2,27;1610;19,2
2,27;1610;19,2
2,27;1610;19,2
2,27;1610;19,2
2,27;1610;19,2
2,27;1610;19,2
2,282;1618,6;19,2
2,282;1618,6;19,2
2,282;1618,6;19,2
2,282;1618,6;19,2
2,282;1618,6;19,2
2,282;1618,6;19,2
2,296;1627,1;19,1
2,296;1627,1;19,1
2,296;1627,1;19,1
2,296;1627,1;19,1
2,296;1627,1;19,1
2,296;1627,1;19,1
2,309;1635,7;19
2,309;1635,7;19
2,309;1635,7;19
2,309;1635,7;19
2,309;1635,7;19
2,309;1635,7;19
2,322;1644,4;19
2,322;1644,4;19
2,322;1644,4;19
2,322;1644,4;19
2,322;1644,4;19
2,322;1644,4;19
2,335;1653;18,9
2,335;1653;18,9
2,335;1653;18,9
2,335;1653;18,9
2,335;1653;18,9
2,335;1653;18,9
2,349;1661,6;18,8
2,349;1661,6;18,8
2,349;1661,6;18,8
2,349;1661,6;18,8
2,349;1661,6;18,8
2,349;1661,6;18,8
2,361;1670,3;18,8
2,361;1670,3;18,8
2,361;1670,3;18,8
2,361;1670,3;18,8
2,361;1670,3;18,8
2,361;1670,3;18,8
2,374;1679;18,7
2,374;1679;18,7
2,374;1679;18,7
2,374;1679;18,7
2,374;1679;18,7
2,374;1679;18,7
2,388;1687,7;18,6
2,388;1687,7;18,6
2,388;1687,7;18,6
2,388;1687,7;18,6
2,388;1687,7;18,6
2,388;1687,7;18,6
2,401;1696,4;18,6
2,401;1696,4;18,6
2,401;1696,4;18,6
2,401;1696,4;18,6
2,401;1696,4;18,6
2,401;1696,4;18,6
2,413;1705,2;18,5
2,413;1705,2;18,5
2,413;1705,2;18,5
2,413;1705,2;18,5
2,413;1705,2;18,5
2,413;1705,2;18,5
2,427;1713,9;18,4
2,427;1713,9;18,4
2,427;1713,9;18,4
2,427;1713,9;18,4
2,427;1713,9;18,4
2,427;1713,9;18,4
2,443;1722,7;18,4
2,443;1722,7;18,4
2,443;1722,7;18,4
2,443;1722,7;18,4
2,443;1722,7;18,4
2,443;1722,7;18,4
2,455;1731,4;18,4
2,455;1731,4;18,4
2,455;1731,4;18,4
2,455;1731,4;18,4
2,455;1731,4;18,4
2,455;1731,4;18,4
2,469;1740,1;18,5
2,469;1740,1;18,5
2,469;1740,1;18,5
2,469;1740,1;18,5
2,469;1740,1;18,5
2,469;1740,1;18,5
2,482;1748,5;18,6
2,482;1748,5;18,6
2,482;1748,5;18,6
2,482;1748,5;18,6
2,482;1748,5;18,6
2,482;1748,5;18,6
2,495;1756,5;18,6
2,495;1756,5;18,6
2,495;1756,5;18,6
2,495;1756,5;18,6
2,495;1756,5;18,6
2,495;1756,5;18,6
2,507;1763,9;18,7
2,507;1763,9;18,7
