Tempo (s);Carga (g);Posicao (mm)
0,646;555,3;27,1
0,646;555,3;27,1
0,658;564,8;27,1
0,658;564,8;27,1
0,658;564,8;27,1
0,672;574,2;27
0,672;574,2;27
0,672;574,2;27
0,685;583,4;26,9
0,685;583,4;26,9
0,685;583,4;26,9
0,698;592,6;26,9
0,698;592,6;26,9
0,698;592,6;26,9
0,711;601,6;26,8
0,711;601,6;26,8
0,711;601,6;26,8
0,724;610,6;26,8
0,724;610,6;26,8
0,724;610,6;26,8
0,737;619,5;26,7
0,737;619,5;26,7
0,737;619,5;26,7
0,75;628,4;26,6
0,75;628,4;26,6
0,75;628,4;26,6
0,764;637,2;26,6
0,764;637,2;26,6
0,764;637,2;26,6
0,777;645,9;26,5
0,777;645,9;26,5
0,777;645,9;26,5
0,79;654,6;26,4
0,79;654,6;26,4
0,79;654,6;26,4
0,803;663,3;26,4
0,803;663,3;26,4
0,803;663,3;26,4
0,816;672,1;26,3
0,816;672,1;26,3
0,816;672,1;26,3
0,829;680,7;26,2
0,829;680,7;26,2
0,829;680,7;26,2
0,843;689,4;26,2
0,843;689,4;26,2
0,843;689,4;26,2
0,855;698;26,1
0,855;698;26,1
0,855;698;26,1
0,868;706,6;26
0,868;706,6;26
0,868;706,6;26
0,882;715,2;26
0,882;715,2;26
0,882;715,2;26
0,895;723,8;25,9
0,895;723,8;25,9
0,895;723,8;25,9
0,908;732,5;25,8
0,908;732,5;25,8
0,908;732,5;25,8
0,921;741,1;25,8
0,921;741,1;25,8
0,921;741,1;25,8
0,935;749,8;25,7
0,935;749,8;25,7
0,935;749,8;25,7
0,948;758,5;25,6
0,948;758,5;25,6
0,948;758,5;25,6
0,96;767,3;25,6
0,96;767,3;25,6
0,96;767,3;25,6
0,974;776;25,5
0,974;776;25,5
0,974;776;25,5
0,987;784,8;25,4
0,987;784,8;25,4
0,987;784,8;25,4
1;793,6;25,4
1;793,6;25,4
1;793,6;25,4
1,013;802,4;25,3
1,013;802,4;25,3
1,013;802,4;25,3
1,026;811,3;25,3
1,026;811,3;25,3
1,026;811,3;25,3
1,04;820;25,2
1,04;820;25,2
1,04;820;25,2
1,053;828,9;25,1
1,053;828,9;25,1
1,053;828,9;25,1
1,066;837,7;25
1,066;837,7;25
1,066;837,7;25
1,079;846,6;25
1,079;846,6;25
1,079;846,6;25
1,093;855,5;24,9
1,093;855,5;24,9
1,093;855,5;24,9
1,105;864,4;24,9
1,105;864,4;24,9
1,105;864,4;24,9
1,118;873,3;24,8
1,118;873,3;24,8
1,118;873,3;24,8
1,131;882,2;24,7
1,131;882,2;24,7
1,131;882,2;24,7
1,145;891;24,7
1,145;891;24,7
1,145;891;24,7
1,157;899,9;24,6
1,157;899,9;24,6
1,157;899,9;24,6
1,17;908,6;24,5
1,17;908,6;24,5
1,17;908,6;24,5
1,185;917,4;24,5
1,185;917,4;24,5
1,185;917,4;24,5
1,197;926,1;24,4
1,197;926,1;24,4
1,197;926,1;24,4
1,21;934,7;24,3
1,21;934,7;24,3
1,21;934,7;24,3
1,224;943,3;24,3
1,224;943,3;24,3
1,224;943,3;24,3
1,237;951,8;24,2
1,237;951,8;24,2
1,237;951,8;24,2
1,249;960,4;24,1
1,249;960,4;24,1
1,249;960,4;24,1
1,262;968,9;24,1
1,262;968,9;24,1
1,262;968,9;24,1
1,276;977,4;24
1,276;977,4;24
1,276;977,4;24
1,289;985,9;24
1,289;985,9;24
1,289;985,9;24
1,302;994,3;23,9
1,302;994,3;23,9
1,302;994,3;23,9
1,315;1002,7;23,8
1,315;1002,7;23,8
1,315;1002,7;23,8
1,329;1011,1;23,8
1,329;1011,1;23,8
1,329;1011,1;23,8
1,341;1019,6;23,7
1,341;1019,6;23,7
1,341;1019,6;23,7
1,355;1027,9;23,6
1,355;1027,9;23,6
1,355;1027,9;23,6
1,368;1036,3;23,6
1,368;1036,3;23,6
1,368;1036,3;23,6
1,38;1044,7;23,5
1,38;1044,7;23,5
1,38;1044,7;23,5
1,394;1053,1;23,4
1,394;1053,1;23,4
1,394;1053,1;23,4
1,407;1061,5;23,4
1,407;1061,5;23,4
1,407;1061,5;23,4
1,42;1069,9;23,3
1,42;1069,9;23,3
1,42;1069,9;23,3
1,432;1078,3;23,2
1,432;1078,3;23,2
1,432;1078,3;23,2
1,446;1086,7;23,2
1,446;1086,7;23,2
1,446;1086,7;23,2
1,459;1095;23,1
1,459;1095;23,1
1,459;1095;23,1
1,472;1103,4;23
1,472;1103,4;23
1,472;1103,4;23
1,486;1111,7;23
1,486;1111,7;23
1,486;1111,7;23
1,499;1120,1;22,9
1,499;1120,1;22,9
1,499;1120,1;22,9
1,511;1128,4;22,9
1,511;1128,4;22,9
1,511;1128,4;22,9
1,525;1136,7;22,8
1,525;1136,7;22,8
1,525;1136,7;22,8
1,538;1145,1;22,7
1,538;1145,1;22,7
1,538;1145,1;22,7
1,55;1153,4;22,7
1,55;1153,4;22,7
1,55;1153,4;22,7
1,564;1161,7;22,6
1,564;1161,7;22,6
1,564;1161,7;22,6
1,577;1170,1;22,5
1,577;1170,1;22,5
1,577;1170,1;22,5
1,589;1178,4;22,5
1,589;1178,4;22,5
1,589;1178,4;22,5
1,602;1186,8;22,4
1,602;1186,8;22,4
1,602;1186,8;22,4
1,617;1195,2;22,3
1,617;1195,2;22,3
1,617;1195,2;22,3
1,629;1203,7;22,3
1,629;1203,7;22,3
1,629;1203,7;22,3
1,642;1212,2;22,2
1,642;1212,2;22,2
1,642;1212,2;22,2
1,656;1220,7;22,1
1,656;1220,7;22,1
1,656;1220,7;22,1
1,668;1229,3;22,1
1,668;1229,3;22,1
1,668;1229,3;22,1
1,681;1237,8;22
1,681;1237,8;22
1,681;1237,8;22
1,695;1246,3;22
1,695;1246,3;22
1,695;1246,3;22
1,708;1254,8;21,9
1,708;1254,8;21,9
1,708;1254,8;21,9
1,72;1263,2;21,8
1,72;1263,2;21,8
1,72;1263,2;21,8
1,734;1271,7;21,8
1,734;1271,7;21,8
1,734;1271,7;21,8
1,747;1280,2;21,7
1,747;1280,2;21,7
1,747;1280,2;21,7
1,76;1288,7;21,6
1,76;1288,7;21,6
1,76;1288,7;21,6
1,773;1297,1;21,6
1,773;1297,1;21,6
1,773;1297,1;21,6
1,787;1305,6;21,5
1,787;1305,6;21,5
1,787;1305,6;21,5
1,799;1314;21,4
1,799;1314;21,4
1,799;1314;21,4
1,812;1322,4;21,4
1,812;1322,4;21,4
1,812;1322,4;21,4
1,826;1330,8;21,3
1,826;1330,8;21,3
1,826;1330,8;21,3
1,838;1339,1;21,2
1,838;1339,1;21,2
1,838;1339,1;21,2
1,851;1347,4;21,2
1,851;1347,4;21,2
1,851;1347,4;21,2
1,865;1355,7;21,1
1,865;1355,7;21,1
1,865;1355,7;21,1
1,878;1363,9;21
1,878;1363,9;21
1,878;1363,9;21
1,89;1372,2;21
1,89;1372,2;21
1,89;1372,2;21
1,905;1380,4;20,9
1,905;1380,4;20,9
1,905;1380,4;20,9
1,917;1388,7;20,9
1,917;1388,7;20,9
1,917;1388,7;20,9
1,93;1397,1;20,8
1,93;1397,1;20,8
1,93;1397,1;20,8
1,943;1405,4;20,7
1,943;1405,4;20,7
1,943;1405,4;20,7
1,957;1413,7;20,7
1,957;1413,7;20,7
1,957;1413,7;20,7
1,969;1422,1;20,6
1,969;1422,1;20,6
1,969;1422,1;20,6
1,982;1430,5;20,5
1,982;1430,5;20,5
1,982;1430,5;20,5
1,996;1438,9;20,5
1,996;1438,9;20,5
1,996;1438,9;20,5
2,008;1447,3;20,4
2,008;1447,3;20,4
2,008;1447,3;20,4
2,021;1455,8;20,3
2,021;1455,8;20,3
2,021;1455,8;20,3
2,035;1464,2;20,3
2,035;1464,2;20,3
2,035;1464,2;20,3
2,048;1472,7;20,2
2,048;1472,7;20,2
2,048;1472,7;20,2
2,061;1481,2;20,1
2,061;1481,2;20,1
2,061;1481,2;20,1
2,075;1489,7;20,1
2,075;1489,7;20,1
2,075;1489,7;20,1
2,087;1498,2;20
2,087;1498,2;20
2,087;1498,2;20
2,1;1506,7;19,9
2,1;1506,7;19,9
2,1;1506,7;19,9
2,113;1515,2;19,9
2,113;1515,2;19,9
2,113;1515,2;19,9
2,127;1523,7;19,8
2,127;1523,7;19,8
2,127;1523,7;19,8
2,139;1532,2;19,7
2,139;1532,2;19,7
2,139;1532,2;19,7
2,152;1540,6;19,7
2,152;1540,6;19,7
2,152;1540,6;19,7
2,166;1549;19,6
2,166;1549;19,6
2,166;1549;19,6
2,179;1557,5;19,5
2,179;1557,5;19,5
2,179;1557,5;19,5
2,192;1565,9;19,5
2,192;1565,9;19,5
2,192;1565,9;19,5
2,206;1574,3;19,4
2,206;1574,3;19,4
2,206;1574,3;19,4
2,219;1582,7;19,4
2,219;1582,7;19,4
2,219;1582,7;19,4
2,231;1591,2;19,3
2,231;1591,2;19,3
2,231;1591,2;19,3
2,245;1599,6;19,2
2,245;1599,6;19,2
2,245;1599,6;19,2
2,258;1608;19,2
2,258;1608;19,2
2,258;1608;19,2
2,27;1616,4;19,1
2,27;1616,4;19,1
2,27;1616,4;19,1
2,283;1624,9;19
2,283;1624,9;19
2,283;1624,9;19
2,297;1633,4;19
2,297;1633,4;19
2,297;1633,4;19
2,31;1641,9;18,9
2,31;1641,9;18,9
2,31;1641,9;18,9
2,322;1650,3;18,8
2,322;1650,3;18,8
2,322;1650,3;18,8
2,337;1658,9;18,8
2,337;1658,9;18,8
2,337;1658,9;18,8
2,35;1667,4;18,7
2,35;1667,4;18,7
2,35;1667,4;18,7
2,362;1676;18,6
2,362;1676;18,6
2,362;1676;18,6
2,376;1684,6;18,6
2,376;1684,6;18,6
2,376;1684,6;18,6
2,389;1693,2;18,5
2,389;1693,2;18,5
2,389;1693,2;18,5
2,402;1701,7;18,4
2,402;1701,7;18,4
2,402;1701,7;18,4
2,414;1710,3;18,4
2,414;1710,3;18,4
2,414;1710,3;18,4
2,428;1718,8;18,3
2,428;1718,8;18,3
2,428;1718,8;18,3
2,443;1727,3;18,2
2,443;1727,3;18,2
2,443;1727,3;18,2
2,456;1735,8;18,3
2,456;1735,8;18,3
2,456;1735,8;18,3
2,469;1744,2;18,4
2,469;1744,2;18,4
2,469;1744,2;18,4
2,483;1752,3;18,4
2,483;1752,3;18,4
2,483;1752,3;18,4
2,496;1759,9;18,5
2,496;1759,9;18,5
2,496;1759,9;18,5
2,509;1766,9;18,6
2,509;1766,9;18,6
2,509;1766,9;18,6
2,522;1773;18,6
2,522;1773;18,6
2,522;1773;18,6
2,535;1778,1;18,7
2,535;1778,1;18,7
2,535;1778,1;18,7
2,549;1782;18,8
2,549;1782;18,8
2,549;1782;18,8
2,561;1784,5;18,8
2,561;1784,5;18,8
2,561;1784,5;18,8
2,574;1785,7;18,9
2,574;1785,7;18,9
2,574;1785,7;18,9
2,588;1785,3;19
2,588;1785,3;19
2,588;1785,3;19
2,601;1783,5;19
2,601;1783,5;19
2,601;1783,5;19
2,613;1780,4;19,1
2,613;1780,4;19,1
2,613;1780,4;19,1
2,627;1775,9;19,2
2,627;1775,9;19,2
2,627;1775,9;19,2
2,64;1770,1;19,2
2,64;1770,1;19,2
2,64;1770,1;19,2
2,653;1762,8;19,3
2,653;1762,8;19,3
2,653;1762,8;19,3
2,666;1754,3;19,4
2,666;1754,3;19,4
2,666;1754,3;19,4
2,68;1744,5;19,4
2,68;1744,5;19,4
2,68;1744,5;19,4
2,692;1733,6;19,5
2,692;1733,6;19,5
2,692;1733,6;19,5
2,705;1721,8;19,5
2,705;1721,8;19,5
2,705;1721,8;19,5
2,719;1709,4;19,6
2,719;1709,4;19,6
2,719;1709,4;19,6
2,732;1696,5;19,7
2,732;1696,5;19,7
2,732;1696,5;19,7
2,744;1683,2;19,7
2,744;1683,2;19,7
2,744;1683,2;19,7
2,758;1669,9;19,8
2,758;1669,9;19,8
2,758;1669,9;19,8
2,772;1656,7;19,9
2,772;1656,7;19,9
2,772;1656,7;19,9
2,784;1643,4;19,9
2,784;1643,4;19,9
2,784;1643,4;19,9
2,797;1630,4;20
2,797;1630,4;20
2,797;1630,4;20
2,811;1617,4;20,1
2,811;1617,4;20,1
2,811;1617,4;20,1
2,824;1604,6;20,1
2,824;1604,6;20,1
2,824;1604,6;20,1
2,836;1591,8;20,2
2,836;1591,8;20,2
2,836;1591,8;20,2
2,85;1579,1;20,3
2,85;1579,1;20,3
2,85;1579,1;20,3
2,863;1566,4;20,3
2,863;1566,4;20,3
2,863;1566,4;20,3
2,875;1553,8;20,4
2,875;1553,8;20,4
2,875;1553,8;20,4
2,889;1541,2;20,5
2,889;1541,2;20,5
2,889;1541,2;20,5
2,902;1528,7;20,5
2,902;1528,7;20,5
2,902;1528,7;20,5
2,915;1516,4;20,6
2,915;1516,4;20,6
2,915;1516,4;20,6
2,929;1504;20,7
2,929;1504;20,7
2,929;1504;20,7
2,942;1491,7;20,7
2,942;1491,7;20,7
2,942;1491,7;20,7
2,955;1479,5;20,8
2,955;1479,5;20,8
2,955;1479,5;20,8
2,967;1467,3;20,9
2,967;1467,3;20,9
2,967;1467,3;20,9
2,981;1455,2;20,9
2,981;1455,2;20,9
2,981;1455,2;20,9
2,994;1443,2;21
2,994;1443,2;21
2,994;1443,2;21
3,007;1431,3;21
3,007;1431,3;21
3,007;1431,3;21
3,02;1419,4;21,1
3,02;1419,4;21,1
3,02;1419,4;21,1
3,033;1407,6;21,2
3,033;1407,6;21,2
3,033;1407,6;21,2
3,046;1395,9;21,2
3,046;1395,9;21,2
3,046;1395,9;21,2
3,06;1384,1;21,3
3,06;1384,1;21,3
3,06;1384,1;21,3
3,073;1372,5;21,4
3,073;1372,5;21,4
3,073;1372,5;21,4
3,086;1361;21,4
3,086;1361;21,4
3,086;1361;21,4
3,099;1349,5;21,5
3,099;1349,5;21,5
3,099;1349,5;21,5
3,112;1338;21,6
3,112;1338;21,6
3,112;1338;21,6
3,125;1326,6;21,6
3,125;1326,6;21,6
3,125;1326,6;21,6
3,138;1315,3;21,7
3,138;1315,3;21,7
3,138;1315,3;21,7
3,151;1303,9;21,8
3,151;1303,9;21,8
3,151;1303,9;21,8
3,164;1292,7;21,8
3,164;1292,7;21,8
3,164;1292,7;21,8
3,177;1281,6;21,9
3,177;1281,6;21,9
3,177;1281,6;21,9
3,19;1270,5;22
3,19;1270,5;22
3,19;1270,5;22
3,204;1259,5;22
3,204;1259,5;22
3,204;1259,5;22
3,217;1248,6;22,1
3,217;1248,6;22,1
3,217;1248,6;22,1
3,23;1237,7;22,1
3,23;1237,7;22,1
3,23;1237,7;22,1
3,243;1226,8;22,2
3,243;1226,8;22,2
3,243;1226,8;22,2
3,256;1216,1;22,3
3,256;1216,1;22,3
3,256;1216,1;22,3
3,269;1205,5;22,3
3,269;1205,5;22,3
3,269;1205,5;22,3
3,282;1194,9;22,4
3,282;1194,9;22,4
3,282;1194,9;22,4
3,295;1184,5;22,5
3,295;1184,5;22,5
3,295;1184,5;22,5
3,308;1174,1;22,5
3,308;1174,1;22,5
3,308;1174,1;22,5
3,321;1163,8;22,6
3,321;1163,8;22,6
3,321;1163,8;22,6
3,334;1153,5;22,7
3,334;1153,5;22,7
3,334;1153,5;22,7
3,348;1143,4;22,7
3,348;1143,4;22,7
3,348;1143,4;22,7
3,361;1133,3;22,8
3,361;1133,3;22,8
3,361;1133,3;22,8
3,374;1123,2;22,9
3,374;1123,2;22,9
3,374;1123,2;22,9
3,387;1113,2;22,9
3,387;1113,2;22,9
3,387;1113,2;22,9
3,4;1103,1;23
3,4;1103,1;23
3,4;1103,1;23
3,413;1093,1;23,1
3,413;1093,1;23,1
3,413;1093,1;23,1
3,426;1083,1;23,1
3,426;1083,1;23,1
3,426;1083,1;23,1
3,44;1073,1;23,2
3,44;1073,1;23,2
3,44;1073,1;23,2
3,452;1063,2;23,2
3,452;1063,2;23,2
3,452;1063,2;23,2
3,465;1053,3;23,3
3,465;1053,3;23,3
3,465;1053,3;23,3
3,478;1043,4;23,4
3,478;1043,4;23,4
3,478;1043,4;23,4
3,492;1033,5;23,4
3,492;1033,5;23,4
3,492;1033,5;23,4
3,505;1023,7;23,5
3,505;1023,7;23,5
3,505;1023,7;23,5
3,518;1013,9;23,6
3,518;1013,9;23,6
3,518;1013,9;23,6
3,531;1004,2;23,6
3,531;1004,2;23,6
3,531;1004,2;23,6
3,544;994,3;23,7
3,544;994,3;23,7
3,544;994,3;23,7
3,557;984,5;23,8
3,557;984,5;23,8
3,557;984,5;23,8
3,571;974,7;23,8
3,571;974,7;23,8
3,571;974,7;23,8
3,584;965;23,9
3,584;965;23,9
3,584;965;23,9
3,596;955,3;24
3,596;955,3;24
3,596;955,3;24
3,609;945,7;24
3,609;945,7;24
3,609;945,7;24
3,623;936,1;24,1
3,623;936,1;24,1
3,623;936,1;24,1
3,636;926,6;24,2
3,636;926,6;24,2
3,636;926,6;24,2
3,649;917,1;24,2
3,649;917,1;24,2
3,649;917,1;24,2
3,663;907,7;24,3
3,663;907,7;24,3
3,663;907,7;24,3
3,676;898,3;24,3
3,676;898,3;24,3
3,676;898,3;24,3
3,689;888,9;24,4
3,689;888,9;24,4
3,689;888,9;24,4
3,702;879,5;24,5
3,702;879,5;24,5
3,702;879,5;24,5
3,715;870,1;24,5
3,715;870,1;24,5
3,715;870,1;24,5
3,728;860,7;24,6
3,728;860,7;24,6
3,728;860,7;24,6
3,742;851,5;24,7
3,742;851,5;24,7
3,742;851,5;24,7
3,755;842,2;24,7
3,755;842,2;24,7
3,755;842,2;24,7
3,767;833;24,8
3,767;833;24,8
3,767;833;24,8
3,782;823,8;24,9
3,782;823,8;24,9
3,782;823,8;24,9
3,795;814,5;24,9
3,795;814,5;24,9
3,795;814,5;24,9
3,807;805,4;25
3,807;805,4;25
3,807;805,4;25
3,82;796,2;25,1
3,82;796,2;25,1
3,82;796,2;25,1
3,834;787,2;25,1
3,834;787,2;25,1
3,834;787,2;25,1
3,847;778,1;25,2
3,847;778,1;25,2
3,847;778,1;25,2
3,86;769;25,3
3,86;769;25,3
3,86;769;25,3
3,873;760;25,3
3,873;760;25,3
3,873;760;25,3
3,886;750,9;25,4
3,886;750,9;25,4
3,886;750,9;25,4
3,899;742;25,5
3,899;742;25,5
3,899;742;25,5
3,913;733;25,5
3,913;733;25,5
3,913;733;25,5
3,926;724,1;25,6
3,926;724,1;25,6
3,926;724,1;25,6
3,939;715,3;25,7
3,939;715,3;25,7
3,939;715,3;25,7
3,953;706,4;25,7
3,953;706,4;25,7
3,953;706,4;25,7
3,966;697,7;25,8
3,966;697,7;25,8
3,966;697,7;25,8
3,978;689;25,8
3,978;689;25,8
3,978;689;25,8
3,991;680,4;25,9
3,991;680,4;25,9
3,991;680,4;25,9
4,005;671,8;26
4,005;671,8;26
4,005;671,8;26
4,018;663,3;26
4,018;663,3;26
4,018;663,3;26
4,031;654,8;26,1
4,031;654,8;26,1
4,031;654,8;26,1
4,044;646,3;26,2
4,044;646,3;26,2
4,044;646,3;26,2
4,057;637,9;26,2
4,057;637,9;26,2
4,057;637,9;26,2
4,071;629,5;26,3
4,071;629,5;26,3
4,071;629,5;26,3
4,084;621,2;26,4
4,084;621,2;26,4
4,084;621,2;26,4
4,097;612,9;26,4
4,097;612,9;26,4
4,097;612,9;26,4
4,11;604,7;26,5
4,11;604,7;26,5
4,11;604,7;26,5
4,124;596,5;26,6
4,124;596,5;26,6
4,124;596,5;26,6
4,136;588,3;26,6
4,136;588,3;26,6
4,136;588,3;26,6
4,149;580,2;26,7
4,149;580,2;26,7
4,149;580,2;26,7
4,162;572,2;26,8
4,162;572,2;26,8
4,162;572,2;26,8
4,176;564,3;26,8
4,176;564,3;26,8
4,176;564,3;26,8
4,188;556,4;26,9
4,188;556,4;26,9
4,188;556,4;26,9
4,201;548,6;27
4,201;548,6;27
4,201;548,6;27
4,216;540,9;27
4,216;540,9;27
4,216;540,9;27
4,229;533,2;27,1
4,229;533,2;27,1
4,229;533,2;27,1
4,241;525,6;27,2
4,241;525,6;27,2
4,241;525,6;27,2
4,255;518,1;27,2
4,255;518,1;27,2
4,255;518,1;27,2
4,268;510,7;27,3
4,268;510,7;27,3
4,268;510,7;27,3
4,281;503,3;27,3
4,281;503,3;27,3
4,281;503,3;27,3
4,294;496;27,4
4,294;496;27,4
4,294;496;27,4
4,307;488,7;27,5
4,307;488,7;27,5
4,307;488,7;27,5
4,32;481,5;27,5
4,32;481,5;27,5
4,32;481,5;27,5
4,333;474,3;27,6
4,333;474,3;27,6
4,333;474,3;27,6
4,347;467,3;27,7
4,347;467,3;27,7
4,347;467,3;27,7
4,36;460,2;27,7
4,36;460,2;27,7
4,36;460,2;27,7
4,373;453,2;27,8
4,373;453,2;27,8
4,373;453,2;27,8
4,387;446,2;27,9
4,387;446,2;27,9
4,387;446,2;27,9
4,399;439,2;27,9
4,399;439,2;27,9
4,399;439,2;27,9
4,412;432,2;28
4,412;432,2;28
4,412;432,2;28
4,426;425,1;28,1
4,426;425,1;28,1
4,426;425,1;28,1
4,439;418,1;28,1
4,439;418,1;28,1
4,439;418,1;28,1
4,451;411,1;28,2
4,451;411,1;28,2
4,451;411,1;28,2
4,465;404,1;28,2
4,465;404,1;28,2
4,465;404,1;28,2
4,478;397;28,3
4,478;397;28,3
4,478;397;28,3
4,491;390,1;28,4
4,491;390,1;28,4
4,491;390,1;28,4
4,504;383,1;28,4
4,504;383,1;28,4
4,504;383,1;28,4
4,518;376,1;28,5
4,518;376,1;28,5
4,518;376,1;28,5
4,531;369,2;28,6
4,531;369,2;28,6
4,531;369,2;28,6
4,544;362,3;28,6
4,544;362,3;28,6
4,544;362,3;28,6
4,557;355,4;28,7
4,557;355,4;28,7
4,557;355,4;28,7
4,57;348,4;28,8
4,57;348,4;28,8
4,57;348,4;28,8
4,583;341,4;28,8
4,583;341,4;28,8
4,583;341,4;28,8
4,597;334,4;28,9
4,597;334,4;28,9
4,597;334,4;28,9
4,609;327,4;29
4,609;327,4;29
4,609;327,4;29
4,622;320,3;29
4,622;320,3;29
4,622;320,3;29
4,636;313,2;29,1
4,636;313,2;29,1
4,636;313,2;29,1
4,649;305,9;29,2
4,649;305,9;29,2
4,649;305,9;29,2
4,662;298,5;29,2
4,662;298,5;29,2
4,662;298,5;29,2
4,675;291;29,3
4,675;291;29,3
4,675;291;29,3
4,689;283,2;29,3
4,689;283,2;29,3
4,689;283,2;29,3
4,702;275,2;29,4
4,702;275,2;29,4
4,702;275,2;29,4
4,714;266,9;29,5
4,714;266,9;29,5
4,714;266,9;29,5
4,728;258,3;29,5
4,728;258,3;29,5
4,728;258,3;29,5
4,741;249,4;29,6
4,741;249,4;29,6
4,741;249,4;29,6
4,754;240,2;29,7
4,754;240,2;29,7
4,754;240,2;29,7
4,767;230,7;29,7
4,767;230,7;29,7
4,767;230,7;29,7
4,78;221;29,8
4,78;221;29,8
4,78;221;29,8
4,794;211;29,9
4,794;211;29,9
4,794;211;29,9
4,807;200,8;29,9
4,807;200,8;29,9
4,807;200,8;29,9
4,82;190,3;30
4,82;190,3;30
4,82;190,3;30
4,833;179,7;30,1
4,833;179,7;30,1
4,833;179,7;30,1
4,846;169;30,1
4,846;169;30,1
4,846;169;30,1
4,86;158,1;30,2
4,86;158,1;30,2
4,86;158,1;30,2
4,872;147,3;30,3
4,872;147,3;30,3
4,872;147,3;30,3
4,885;136,6;30,3
4,885;136,6;30,3
4,885;136,6;30,3
4,899;125,9;30,4
4,899;125,9;30,4
4,899;125,9;30,4
4,912;115,5;30,5
4,912;115,5;30,5
4,912;115,5;30,5
4,924;105,3;30,5
4,924;105,3;30,5
4,924;105,3;30,5
4,939;95,4;30,6
4,939;95,4;30,6
4,939;95,4;30,6
4,953;85,9;30,7
4,953;85,9;30,7
4,953;85,9;30,7
4,966;76,8;30,6
4,966;76,8;30,6
4,966;76,8;30,6
4,979;68,2;30,7
4,979;68,2;30,7
4,979;68,2;30,7
4,992;60,1;30,7
4,992;60,1;30,7
4,992;60,1;30,7
5,004;52,4;30,7
5,004;52,4;30,7
5,004;52,4;30,7
5,016;45,4;30,7
5,016;45,4;30,7
5,016;45,4;30,7
5,03;39;30,7
5,03;39;30,7
5,03;39;30,7
5,042;33,2;30,7
5,042;33,2;30,7
5,042;33,2;30,7
5,055;28,1;30,7
