Tempo (s);Carga (g);Posicao (mm)
5,59;0,1;31
5,604;0;31
5,604;0;31
5,604;0;31
5,617;0;31
5,617;0;31
5,617;0;31
5,63;0;31
5,63;0;31
5,63;0;31
5,643;0;31
5,643;0;31
5,643;0;31
5,657;0;31
5,657;0;31
5,657;0;31
5,669;0;31
5,669;0;31
5,669;0;31
5,682;0;31
5,682;0;31
5,682;0;31
5,696;0;31
5,696;0;31
5,696;0;31
5,709;0;31
5,709;0;31
5,709;0;31
5,722;0;31
5,722;0;31
5,722;0;31
5,736;-0,1;31
5,736;-0,1;31
5,736;-0,1;31
5,749;-0,1;31
5,749;-0,1;31
5,749;-0,1;31
5,762;-0,1;31
5,762;-0,1;31
5,762;-0,1;31
5,776;0;31
5,776;0;31
5,776;0;31
5,789;0;31
5,789;0;31
5,789;0;31
5,802;0;31
5,802;0;31
5,802;0;31
5,816;0;31
5,816;0;31
5,816;0;31
5,829;0;31
5,829;0;31
5,829;0;31
5,842;0;31
5,842;0;31
5,842;0;31
5,854;0;31
5,854;0;31
5,854;0;31
5,868;0;31
5,868;0;31
5,868;0;31
5,881;0;31
5,881;0;31
5,881;0;31
5,894;0;31
5,894;0;31
5,894;0;31
5,908;0;31
5,908;0;31
5,908;0;31
5,921;0;31
5,921;0;31
5,921;0;31
5,934;0;31
5,934;0;31
5,934;0;31
5,948;0,1;31
5,948;0,1;31
5,948;0,1;31
5,961;0,1;31
5,961;0,1;31
5,961;0,1;31
5,974;0,1;31
5,974;0,1;31
5,974;0,1;31
5,988;0,1;31
5,988;0,1;31
5,988;0,1;31
6;0;31
6;0;31
6;0;31
6,013;0;31
6,013;0;31
6,013;0;31
6,026;0;31
6,026;0;31
6,026;0;31
6,04;0;31
6,04;0;31
6,04;0;31
6,053;0;31
6,053;0;31
6,053;0;31
6,066;0;31
6,066;0;31
6,066;0;31
6,08;0;31
6,08;0;31
6,08;0;31
6,093;0;31
6,093;0;31
6,093;0;31
6,106;0;31
6,106;0;31
6,106;0;31
6,12;0;31
6,12;0;31
6,12;0;31
6,133;0;31
6,133;0;31
6,133;0;31
6,145;0;31
6,145;0;31
6,145;0;31
6,159;0;31
6,159;0;31
6,159;0;31
6,172;0;31
6,172;0;31
6,172;0;31
6,185;0;31
6,185;0;31
6,185;0;31
6,199;0;31
6,199;0;31
6,199;0;31
6,212;0;31
6,212;0;31
6,212;0;31
6,225;0;31
6,225;0;31
6,225;0;31
6,238;0;31
6,238;0;31
6,238;0;31
6,252;0;31
6,252;0;31
6,252;0;31
6,265;0;31
6,265;0;31
6,265;0;31
6,277;0;31
6,277;0;31
6,277;0;31
6,291;0;31
6,291;0;31
6,291;0;31
6,304;0;31
6,304;0;31
6,304;0;31
6,317;0;31
6,317;0;31
6,317;0;31
6,331;0;31
6,331;0;31
6,331;0;31
6,344;0;31
6,344;0;31
6,344;0;31
6,357;0;31
6,357;0;31
6,357;0;31
6,371;0;31
6,371;0;31
6,371;0;31
6,384;0;31
6,384;0;31
6,384;0;31
6,397;0;31
6,397;0;31
6,397;0;31
6,409;0;31
6,409;0;31
6,409;0;31
6,423;0;31
6,423;0;31
6,423;0;31
6,436;0;31
6,436;0;31
6,436;0;31
6,449;0;31
6,449;0;31
6,449;0;31
6,463;0;31
6,463;0;31
6,463;0;31
6,476;0;31
6,476;0;31
6,476;0;31
6,489;0;31
6,489;0;31
6,489;0;31
6,503;0;31
6,503;0;31
6,503;0;31
6,516;0;31
6,516;0;31
6,516;0;31
6,529;0;31
6,529;0;31
6,529;0;31
6,542;0;31
6,542;0;31
6,542;0;31
6,555;0;31
6,555;0;31
6,555;0;31
6,568;0;31
6,568;0;31
6,568;0;31
6,581;0;31
6,581;0;31
6,581;0;31
6,595;0;31
6,595;0;31
6,595;0;31
6,608;0;31
6,608;0;31
6,608;0;31
6,621;0;31
6,621;0;31
6,621;0;31
6,635;0;31
6,635;0;31
6,635;0;31
6,648;0;31
6,648;0;31
6,648;0;31
6,661;0;31
6,661;0;31
6,661;0;31
6,675;0;31
6,675;0;31
6,675;0;31
6,687;0;31
6,687;0;31
6,687;0;31
6,7;0;31
6,7;0;31
6,7;0;31
6,714;0;31
6,714;0;31
6,714;0;31
6,727;0;31
6,727;0;31
6,727;0;31
6,74;0;31
6,74;0;31
6,74;0;31
6,754;0;31
6,754;0;31
6,754;0;31
6,767;0;31
6,767;0;31
6,767;0;31
6,78;0;31
6,78;0;31
6,78;0;31
6,793;0;31
6,793;0;31
6,793;0;31
6,807;0;31
6,807;0;31
6,807;0;31
6,82;0;31
6,82;0;31
6,82;0;31
6,832;0;31
6,832;0;31
6,832;0;31
6,846;0;31
6,846;0;31
6,846;0;31
6,859;0;31
6,859;0;31
6,859;0;31
6,872;0;31
6,872;0;31
6,872;0;31
6,886;0;31
6,886;0;31
6,886;0;31
6,899;0;31
6,899;0;31
6,899;0;31
6,912;0;31
6,912;0;31
6,912;0;31
6,926;0;31
6,926;0;31
6,926;0;31
6,939;0;31
6,939;0;31
6,939;0;31
6,952;0;31
6,952;0;31
6,952;0;31
6,965;0;31
6,965;0;31
6,965;0;31
6,979;0;31
6,979;0;31
6,979;0;31
6,991;0;31
6,991;0;31
6,991;0;31
7,004;0;31
7,004;0;31
7,004;0;31
7,018;0;31
7,018;0;31
7,018;0;31
7,031;0;31
7,031;0;31
7,031;0;31
7,044;0;31
7,044;0;31
7,044;0;31
7,058;0;31
7,058;0;31
7,058;0;31
7,071;0;31
7,071;0;31
7,071;0;31
7,084;0;31
7,084;0;31
7,084;0;31
7,098;0;31
7,098;0;31
7,098;0;31
7,111;0;31
7,111;0;31
7,111;0;31
7,124;0;31
7,124;0;31
7,124;0;31
7,136;0;31
7,136;0;31
7,136;0;31
7,15;0;31
7,15;0;31
7,15;0;31
7,163;0;31
7,163;0;31
7,163;0;31
7,176;0;31
7,176;0;31
7,176;0;31
7,19;0;31
7,19;0;31
7,19;0;31
7,203;0;31
7,203;0;31
7,203;0;31
7,216;0;31
7,216;0;31
7,216;0;31
7,23;0;31
7,23;0;31
7,23;0;31
7,243;0;31
7,243;0;31
7,243;0;31
7,256;0;31
7,256;0;31
7,256;0;31
7,269;0;31
7,269;0;31
7,269;0;31
7,282;0;31
7,282;0;31
7,282;0;31
7,295;0;31
7,295;0;31
7,295;0;31
7,309;0;31
7,309;0;31
7,309;0;31
7,322;0;31
7,322;0;31
7,322;0;31
7,335;0;31
7,335;0;31
7,335;0;31
7,348;0;31
7,348;0;31
7,348;0;31
7,362;0;31
7,362;0;31
7,362;0;31
7,375;0,1;31
7,375;0,1;31
7,375;0,1;31
7,388;0,1;31
7,388;0,1;31
7,388;0,1;31
7,402;0,1;31
7,402;0,1;31
7,402;0,1;31
7,415;0,1;31
7,415;0,1;31
7,415;0,1;31
7,427;0,1;31
7,427;0,1;31
7,427;0,1;31
7,441;0,1;31
7,441;0,1;31
7,441;0,1;31
7,454;0,1;31
7,454;0,1;31
7,454;0,1;31
7,467;0,1;31
7,467;0,1;31
7,467;0,1;31
7,481;0,2;31
7,481;0,2;31
7,481;0,2;31
7,494;0,2;31
7,494;0,2;31
7,494;0,2;31
7,507;0,2;31
7,507;0,2;31
7,507;0,2;31
7,52;0,2;31
7,52;0,2;31
7,52;0,2;31
7,534;0,2;31
7,534;0,2;31
7,534;0,2;31
7,547;0,2;31
7,547;0,2;31
7,547;0,2;31
7,56;0,2;31
7,56;0,2;31
7,56;0,2;31
7,574;0,2;31
7,574;0,2;31
7,574;0,2;31
7,587;0,1;31
7,587;0,1;31
7,587;0,1;31
7,6;0,1;31
7,6;0,1;31
7,6;0,1;31
7,614;0,1;31
7,614;0,1;31
7,614;0,1;31
7,627;0,1;31
7,627;0,1;31
7,627;0,1;31
7,64;0,1;31
7,64;0,1;31
7,64;0,1;31
7,654;0,1;31
7,654;0,1;31
7,654;0,1;31
7,667;0,1;31
7,667;0,1;31
7,667;0,1;31
7,68;0,1;31
7,68;0,1;31
7,68;0,1;31
7,694;0;31
7,694;0;31
7,694;0;31
7,706;0,1;31
7,706;0,1;31
7,706;0,1;31
7,719;0;31
7,719;0;31
7,719;0;31
7,732;0;31
7,732;0;31
7,732;0;31
7,746;0;31
7,746;0;31
7,746;0;31
7,759;0;31
7,759;0;31
7,759;0;31
7,772;0;31
7,772;0;31
7,772;0;31
7,786;0;31
7,786;0;31
7,786;0;31
7,799;0;31
7,799;0;31
7,799;0;31
7,812;0;31
7,812;0;31
7,812;0;31
7,826;0;31
7,826;0;31
7,826;0;31
7,839;0;31
7,839;0;31
7,839;0;31
7,852;0;31
7,852;0;31
7,852;0;31
7,865;0;31
7,865;0;31
7,865;0;31
7,878;0;31
7,878;0;31
7,878;0;31
7,891;0;31
7,891;0;31
7,891;0;31
7,904;0;31
7,904;0;31
7,904;0;31
7,918;-0,1;31
7,918;-0,1;31
7,918;-0,1;31
7,931;-0,1;31
7,931;-0,1;31
7,931;-0,1;31
7,944;-0,1;31
7,944;-0,1;31
7,944;-0,1;31
7,958;-0,1;31
7,958;-0,1;31
7,958;-0,1;31
7,971;-0,1;31
7,971;-0,1;31
7,971;-0,1;31
7,984;-0,1;31
7,984;-0,1;31
7,984;-0,1;31
7,998;-0,1;31
7,998;-0,1;31
7,998;-0,1;31
8,011;-0,1;31
8,011;-0,1;31
8,011;-0,1;31
8,024;-0,1;31
8,024;-0,1;31
8,024;-0,1;31
8,038;-0,1;31
8,038;-0,1;31
8,038;-0,1;31
8,051;-0,1;31
8,051;-0,1;31
8,051;-0,1;31
8,064;-0,1;31
8,064;-0,1;31
8,064;-0,1;31
8,078;0;31
8,078;0;31
8,078;0;31
8,091;0;31
8,091;0;31
8,091;0;31
8,104;0;31
8,104;0;31
8,104;0;31
8,117;0;31
8,117;0;31
8,117;0;31
8,13;0;31
8,13;0;31
8,13;0;31
8,143;0;31
8,143;0;31
8,143;0;31
8,156;0;31
8,156;0;31
8,156;0;31
8,17;0;31
8,17;0;31
8,17;0;31
8,183;0;31
8,183;0;31
8,183;0;31
8,196;0;31
8,196;0;31
8,196;0;31
8,21;0;31
8,21;0;31
8,21;0;31
8,223;0;31
8,223;0;31
8,223;0;31
8,236;0;31
8,236;0;31
8,236;0;31
8,25;0;31
8,25;0;31
8,25;0;31
8,262;0,1;31
8,262;0,1;31
8,262;0,1;31
8,275;0,1;31
8,275;0,1;31
8,275;0,1;31
8,288;0,1;31
8,288;0,1;31
8,288;0,1;31
8,302;0,1;31
8,302;0,1;31
8,302;0,1;31
8,315;0;31
8,315;0;31
8,315;0;31
8,328;0,1;31
8,328;0,1;31
8,328;0,1;31
8,342;0;31
8,342;0;31
8,342;0;31
8,355;0;31
8,355;0;31
8,355;0;31
8,368;0;31
8,368;0;31
8,368;0;31
8,382;0;31
8,382;0;31
8,382;0;31
8,395;0;31
8,395;0;31
8,395;0;31
8,408;0;31
8,408;0;31
8,408;0;31
8,422;0;31
8,422;0;31
8,422;0;31
8,434;0;31
8,434;0;31
8,434;0;31
8,447;0;31
8,447;0;31
8,447;0;31
8,461;0;31
8,461;0;31
8,461;0;31
8,474;0;31
8,474;0;31
8,474;0;31
8,487;0;31
8,487;0;31
8,487;0;31
8,5;0;31
8,5;0;31
8,5;0;31
8,514;0;31
8,514;0;31
8,514;0;31
8,527;0;31
8,527;0;31
8,527;0;31
8,54;0;31
8,54;0;31
8,54;0;31
8,554;0;31
8,554;0;31
8,554;0;31
8,567;0;31
8,567;0;31
8,567;0;31
8,579;0;31
8,579;0;31
8,579;0;31
8,593;0;31
8,593;0;31
8,593;0;31
8,606;0;31
8,606;0;31
8,606;0;31
8,619;0;31
8,619;0;31
8,619;0;31
8,633;0;31
8,633;0;31
8,633;0;31
8,646;0,1;31
8,646;0,1;31
8,646;0,1;31
8,659;0,1;31
8,659;0,1;31
8,659;0,1;31
8,672;0,1;31
8,672;0,1;31
8,672;0,1;31
8,686;0,1;31
8,686;0,1;31
8,686;0,1;31
8,699;0,1;31
8,699;0,1;31
8,699;0,1;31
8,712;0,1;31
8,712;0,1;31
8,712;0,1;31
8,726;0,1;31
8,726;0,1;31
8,726;0,1;31
8,739;0,1;31
8,739;0,1;31
8,739;0,1;31
8,752;0,1;31
8,752;0,1;31
8,752;0,1;31
8,766;0,1;31
8,766;0,1;31
8,766;0,1;31
8,779;0,1;31
8,779;0,1;31
8,779;0,1;31
8,792;0,1;31
8,792;0,1;31
8,792;0,1;31
8,805;0;31
8,805;0;31
8,805;0;31
8,818;0;31
8,818;0;31
8,818;0;31
8,831;0;31
8,831;0;31
8,831;0;31
8,845;0;31
8,845;0;31
8,845;0;31
8,858;0;31
8,858;0;31
8,858;0;31
8,871;0;31
8,871;0;31
8,871;0;31
8,884;0;31
8,884;0;31
8,884;0;31
8,898;0;31
8,898;0;31
8,898;0;31
8,911;0;31
8,911;0;31
8,911;0;31
8,924;0;31
8,924;0;31
8,924;0;31
8,938;0;31
8,938;0;31
8,938;0;31
8,95;0;31
8,95;0;31
8,95;0;31
8,963;0;31
8,963;0;31
8,963;0;31
8,977;0;31
8,977;0;31
8,977;0;31
8,99;0;31
8,99;0;31
8,99;0;31
9,003;0;31
9,003;0;31
9,003;0;31
9,017;0;31
9,017;0;31
9,017;0;31
9,03;0;31
9,03;0;31
9,03;0;31
9,043;0;31
9,043;0;31
9,043;0;31
9,056;0;31
9,056;0;31
9,056;0;31
9,069;0;31
9,069;0;31
9,069;0;31
9,082;0;31
9,082;0;31
9,082;0;31
9,095;0;31
9,095;0;31
9,095;0;31
9,109;0;31
9,109;0;31
9,109;0;31
9,122;0;31
9,122;0;31
9,122;0;31
9,135;0;31
9,135;0;31
9,135;0;31
9,149;0;31
9,149;0;31
9,149;0;31
9,162;0;31
9,162;0;31
9,162;0;31
9,175;0;31
9,175;0;31
9,175;0;31
9,189;0;31
9,189;0;31
9,189;0;31
9,201;0;31
9,201;0;31
9,201;0;31
9,214;0;31
9,214;0;31
9,214;0;31
9,227;0;31
9,227;0;31
9,227;0;31
9,241;0;31
9,241;0;31
9,241;0;31
9,254;0;31
9,254;0;31
9,254;0;31
9,267;0;31
9,267;0;31
9,267;0;31
9,281;0;31
9,281;0;31
9,281;0;31
9,294;0;31
9,294;0;31
9,294;0;31
9,307;0,1;31
9,307;0,1;31
9,307;0,1;31
9,321;0,1;31
9,321;0,1;31
9,321;0,1;31
9,334;0,1;31
9,334;0,1;31
9,334;0,1;31
9,347;0,1;31
9,347;0,1;31
9,347;0,1;31
9,361;0,1;31
9,361;0,1;31
9,361;0,1;31
9,373;0,1;31
9,373;0,1;31
9,373;0,1;31
9,386;0;31
9,386;0;31
9,386;0;31
9,4;0;31
9,4;0;31
9,4;0;31
9,413;0;31
9,413;0;31
9,413;0;31
9,426;0;31
9,426;0;31
9,426;0;31
9,439;0;31
9,439;0;31
9,439;0;31
9,453;0;31
9,453;0;31
9,453;0;31
9,466;0;31
9,466;0;31
9,466;0;31
9,479;0;31
9,479;0;31
9,479;0;31
9,493;0;31
9,493;0;31
9,493;0;31
9,506;0;31
9,506;0;31
9,506;0;31
9,519;0;31
9,519;0;31
9,519;0;31
9,532;0;31
9,532;0;31
9,532;0;31
9,545;0;31
9,545;0;31
9,545;0;31
9,558;0;31
9,558;0;31
9,558;0;31
9,572;0;31
9,572;0;31
9,572;0;31
9,585;0;31
9,585;0;31
9,585;0;31
9,598;0;31
9,598;0;31
9,598;0;31
9,611;0;31
9,611;0;31
9,611;0;31
9,625;0;31
9,625;0;31
9,625;0;31
9,638;0;31
9,638;0;31
9,638;0;31
9,651;0;31
9,651;0;31
9,651;0;31
9,665;0;31
9,665;0;31
9,665;0;31
9,677;0;31
9,677;0;31
9,677;0;31
9,69;0;31
9,69;0;31
9,69;0;31
9,704;0;31
9,704;0;31
9,704;0;31
9,717;0;31
9,717;0;31
9,717;0;31
9,73;0;31
9,73;0;31
9,73;0;31
9,744;0;31
9,744;0;31
9,744;0;31
9,757;0;31
9,757;0;31
9,757;0;31
9,77;0;31
9,77;0;31
9,77;0;31
9,784;0;31
9,784;0;31
9,784;0;31
9,797;0;31
9,797;0;31
9,797;0;31
9,81;0;31
9,81;0;31
9,81;0;31
9,823;0;31
9,823;0;31
9,823;0;31
9,836;0;31
9,836;0;31
9,836;0;31
9,849;0;31
9,849;0;31
9,849;0;31
9,862;0;31
9,862;0;31
9,862;0;31
9,876;0;31
9,876;0;31
9,876;0;31
9,889;0;31
9,889;0;31
9,889;0;31
9,902;0;31
9,902;0;31
9,902;0;31
9,916;0;31
9,916;0;31
9,916;0;31
9,929;0;31
9,929;0;31
9,929;0;31
9,942;0;31
9,942;0;31
9,942;0;31
9,956;0;31
9,956;0;31
9,956;0;31
9,969;0;31
9,969;0;31
9,969;0;31
9,981;0;31
9,981;0;31
9,981;0;31
9,994;0;31
9,994;0;31
9,994;0;31
10,008;0;31
10,008;0;31
10,008;0;31
10,021;0;31
10,021;0;31
10,021;0;31
10,034;0;31
10,034;0;31
10,034;0;31
10,048;0;31
10,048;0;31
10,048;0;31
10,06;0;31
10,06;0;31
10,06;0;31
10,073;0;31
10,073;0;31
10,073;0;31
10,089;0;31
10,089;0;31
10,089;0;31
10,103;0,1;30,9
10,103;0,1;30,9
10,103;0,1;30,9
10,116;0,2;30,9
10,116;0,2;30,9
10,116;0,2;30,9
10,131;0,4;30,8
10,131;0,4;30,8
10,131;0,4;30,8
10,144;0,6;30,7
10,144;0,6;30,7
10,144;0,6;30,7
10,158;0,7;30,7
10,158;0,7;30,7
10,158;0,7;30,7
10,172;0,7;30,6
10,172;0,7;30,6
10,172;0,7;30,6
10,186;0,9;30,5
10,186;0,9;30,5
10,186;0,9;30,5
10,199;1;30,5
10,199;1;30,5
10,199;1;30,5
10,214;1,2;30,4
10,214;1,2;30,4
10,214;1,2;30,4
10,228;1,4;30,3
10,228;1,4;30,3
10,228;1,4;30,3
10,241;1,7;30,3
10,241;1,7;30,3
10,241;1,7;30,3
10,256;2,4;30,2
10,256;2,4;30,2
10,256;2,4;30,2
10,269;3,4;30,1
10,269;3,4;30,1
10,269;3,4;30,1
10,283;4,8;30,1
10,283;4,8;30,1
10,283;4,8;30,1
10,297;6,8;30
10,297;6,8;30
10,297;6,8;30
10,311;9,2;29,9
10,311;9,2;29,9
10,311;9,2;29,9
10,324;12,2;29,9
10,324;12,2;29,9
10,324;12,2;29,9
10,339;15,8;29,8
10,339;15,8;29,8
10,339;15,8;29,8
10,353;20;29,7
10,353;20;29,7
10,353;20;29,7
10,367;24,9;29,7
10,367;24,9;29,7
10,367;24,9;29,7
10,381;30,6;29,6
10,381;30,6;29,6
10,381;30,6;29,6
10,395;37,1;29,5
10,395;37,1;29,5
10,395;37,1;29,5
10,409;44,2;29,5
10,409;44,2;29,5
10,409;44,2;29,5
10,424;51,9;29,4
10,424;51,9;29,4
10,424;51,9;29,4
10,437;60,3;29,3
10,437;60,3;29,3
10,437;60,3;29,3
10,451;69,2;29,2
10,451;69,2;29,2
10,451;69,2;29,2
10,466;78,6;29,2
10,466;78,6;29,2
10,466;78,6;29,2
10,48;88,2;29,1
10,48;88,2;29,1
10,48;88,2;29,1
10,493;98;29
10,493;98;29
10,493;98;29
10,507;107,8;29
10,507;107,8;29
10,507;107,8;29
10,522;117,6;28,9
10,522;117,6;28,9
10,522;117,6;28,9
10,536;127,4;28,8
10,536;127,4;28,8
10,536;127,4;28,8
10,551;137;28,7
10,551;137;28,7
10,551;137;28,7
10,564;146,5;28,7
10,564;146,5;28,7
10,564;146,5;28,7
10,578;155,7;28,6
10,578;155,7;28,6
10,578;155,7;28,6
10,592;164,6;28,5
10,592;164,6;28,5
10,592;164,6;28,5
10,607;173,2;28,5
10,607;173,2;28,5
10,607;173,2;28,5
10,621;181,5;28,4
10,621;181,5;28,4
10,621;181,5;28,4
10,634;189,4;28,3
10,634;189,4;28,3
10,634;189,4;28,3
10,649;197,1;28,3
10,649;197,1;28,3
10,649;197,1;28,3
10,663;204,5;28,2
10,663;204,5;28,2
10,663;204,5;28,2
10,677;211,6;28,1
10,677;211,6;28,1
10,677;211,6;28,1
10,692;218,5;28,1
10,692;218,5;28,1
10,692;218,5;28,1
10,705;225,2;28
10,705;225,2;28
10,705;225,2;28
10,719;231,7;27,9
10,719;231,7;27,9
10,719;231,7;27,9
10,734;238,1;27,9
10,734;238,1;27,9
10,734;238,1;27,9
10,748;244,3;27,8
10,748;244,3;27,8
10,748;244,3;27,8
10,761;250,4;27,7
10,761;250,4;27,7
10,761;250,4;27,7
10,776;256,3;27,6
10,776;256,3;27,6
10,776;256,3;27,6
10,79;262,1;27,6
10,79;262,1;27,6
10,79;262,1;27,6
10,804;267,8;27,5
10,804;267,8;27,5
10,804;267,8;27,5
10,819;273,5;27,4
10,819;273,5;27,4
10,819;273,5;27,4
10,832;279,1;27,4
10,832;279,1;27,4
10,832;279,1;27,4
10,846;284,7;27,3
10,846;284,7;27,3
10,846;284,7;27,3
10,861;290,2;27,2
10,861;290,2;27,2
10,861;290,2;27,2
10,875;295,7;27,2
10,875;295,7;27,2
10,875;295,7;27,2
10,889;301,1;27,1
10,889;301,1;27,1
10,889;301,1;27,1
10,903;306,6;27
10,903;306,6;27
10,903;306,6;27
10,917;312,1;27
10,917;312,1;27
10,917;312,1;27
10,931;317,6;26,9
10,931;317,6;26,9
10,931;317,6;26,9
10,946;323,1;26,8
10,946;323,1;26,8
10,946;323,1;26,8
10,96;328,6;26,8
10,96;328,6;26,8
10,96;328,6;26,8
10,973;334,1;26,7
10,973;334,1;26,7
10,973;334,1;26,7
10,988;339,7;26,6
10,988;339,7;26,6
10,988;339,7;26,6
11,002;345,2;26,6
11,002;345,2;26,6
11,002;345,2;26,6
11,016;350,7;26,5
11,016;350,7;26,5
11,016;350,7;26,5
11,031;356,3;26,4
11,031;356,3;26,4
11,031;356,3;26,4
11,044;361,8;26,3
11,044;361,8;26,3
11,044;361,8;26,3
11,058;367,3;26,3
11,058;367,3;26,3
11,058;367,3;26,3
11,073;372,9;26,2
11,073;372,9;26,2
11,073;372,9;26,2
11,087;378,5;26,1
11,087;378,5;26,1
11,087;378,5;26,1
11,101;384;26,1
11,101;384;26,1
11,101;384;26,1
11,115;389,6;26
11,115;389,6;26
11,115;389,6;26
11,129;395,2;25,9
11,129;395,2;25,9
11,129;395,2;25,9
11,143;400,7;25,9
11,143;400,7;25,9
11,143;400,7;25,9
11,158;406,3;25,8
11,158;406,3;25,8
11,158;406,3;25,8
11,172;411,9;25,7
11,172;411,9;25,7
11,172;411,9;25,7
11,185;417,4;25,7
11,185;417,4;25,7
11,185;417,4;25,7
11,2;422,9;25,6
11,2;422,9;25,6
11,2;422,9;25,6
11,214;428,4;25,5
11,214;428,4;25,5
11,214;428,4;25,5
11,228;434;25,5
11,228;434;25,5
11,228;434;25,5
11,243;439,6;25,4
11,243;439,6;25,4
11,243;439,6;25,4
11,256;445,2;25,3
11,256;445,2;25,3
11,256;445,2;25,3
11,27;450,8;25,3
11,27;450,8;25,3
11,27;450,8;25,3
11,285;456,5;25,2
11,285;456,5;25,2
11,285;456,5;25,2
11,299;462,1;25,1
11,299;462,1;25,1
11,299;462,1;25,1
11,313;467,8;25,1
11,313;467,8;25,1
11,313;467,8;25,1
11,327;473,6;25
11,327;473,6;25
11,327;473,6;25
11,341;479,4;24,9
11,341;479,4;24,9
11,341;479,4;24,9
11,355;485,1;24,8
11,355;485,1;24,8
11,355;485,1;24,8
11,37;490,9;24,8
11,37;490,9;24,8
11,37;490,9;24,8
11,383;496,6;24,7
11,383;496,6;24,7
11,383;496,6;24,7
11,397;502,4;24,6
11,397;502,4;24,6
11,397;502,4;24,6
11,412;508,2;24,6
11,412;508,2;24,6
11,412;508,2;24,6
11,426;514,1;24,5
11,426;514,1;24,5
11,426;514,1;24,5
11,44;520;24,4
11,44;520;24,4
11,44;520;24,4
11,454;525,9;24,4
11,454;525,9;24,4
11,454;525,9;24,4
11,468;531,8;24,3
11,468;531,8;24,3
11,468;531,8;24,3
11,482;537,8;24,2
11,482;537,8;24,2
11,482;537,8;24,2
11,497;543,8;24,2
11,497;543,8;24,2
11,497;543,8;24,2
11,511;549,8;24,1
11,511;549,8;24,1
11,511;549,8;24,1
11,524;555,8;24
11,524;555,8;24
11,524;555,8;24
11,539;561,9;23,9
11,539;561,9;23,9
11,539;561,9;23,9
11,553;567,9;23,9
11,553;567,9;23,9
11,553;567,9;23,9
11,567;573,9;23,8
11,567;573,9;23,8
11,567;573,9;23,8
11,582;580;23,7
11,582;580;23,7
11,582;580;23,7
11,596;586,2;23,7
11,596;586,2;23,7
11,596;586,2;23,7
11,609;592,3;23,6
11,609;592,3;23,6
11,609;592,3;23,6
11,624;598,6;23,5
11,624;598,6;23,5
11,624;598,6;23,5
11,638;604,9;23,5
11,638;604,9;23,5
11,638;604,9;23,5
11,652;611,2;23,4
11,652;611,2;23,4
11,652;611,2;23,4
11,667;617,6;23,3
11,667;617,6;23,3
11,667;617,6;23,3
11,68;624;23,3
11,68;624;23,3
11,68;624;23,3
11,694;630,4;23,2
11,694;630,4;23,2
11,694;630,4;23,2
11,709;636,8;23,1
11,709;636,8;23,1
11,709;636,8;23,1
11,723;643,2;23
11,723;643,2;23
11,723;643,2;23
11,737;649,6;23
11,737;649,6;23
11,737;649,6;23
11,751;656;22,9
11,751;656;22,9
11,751;656;22,9
11,765;662,4;22,8
11,765;662,4;22,8
11,765;662,4;22,8
11,779;668,8;22,8
11,779;668,8;22,8
11,779;668,8;22,8
11,794;675,2;22,7
11,794;675,2;22,7
11,794;675,2;22,7
11,808;681,6;22,6
11,808;681,6;22,6
11,808;681,6;22,6
11,822;688;22,6
11,822;688;22,6
11,822;688;22,6
11,836;694,4;22,5
11,836;694,4;22,5
11,836;694,4;22,5
11,85;700,8;22,4
11,85;700,8;22,4
11,85;700,8;22,4
11,864;707,2;22,4
11,864;707,2;22,4
11,864;707,2;22,4
11,879;713,5;22,3
11,879;713,5;22,3
11,879;713,5;22,3
11,893;719,9;22,2
11,893;719,9;22,2
11,893;719,9;22,2
11,906;726,3;22,2
11,906;726,3;22,2
11,906;726,3;22,2
11,921;732,6;22,1
11,921;732,6;22,1
11,921;732,6;22,1
11,935;739,1;22
11,935;739,1;22
11,935;739,1;22
11,949;745,5;21,9
11,949;745,5;21,9
11,949;745,5;21,9
11,964;752;21,9
11,964;752;21,9
11,964;752;21,9
11,978;758,5;21,8
11,978;758,5;21,8
11,978;758,5;21,8
11,991;765;21,7
11,991;765;21,7
11,991;765;21,7
12,006;771,5;21,7
12,006;771,5;21,7
12,006;771,5;21,7
12,02;778,1;21,6
12,02;778,1;21,6
12,02;778,1;21,6
12,034;784,6;21,5
12,034;784,6;21,5
12,034;784,6;21,5
12,049;791,2;21,5
12,049;791,2;21,5
12,049;791,2;21,5
12,062;797,8;21,4
12,062;797,8;21,4
12,062;797,8;21,4
12,076;804,3;21,3
12,076;804,3;21,3
12,076;804,3;21,3
12,091;810,9;21,3
12,091;810,9;21,3
12,091;810,9;21,3
12,105;817,4;21,2
12,105;817,4;21,2
12,105;817,4;21,2
12,119;824;21,1
12,119;824;21,1
12,119;824;21,1
12,133;830,6;21,1
12,133;830,6;21,1
12,133;830,6;21,1
12,147;837,2;21
12,147;837,2;21
12,147;837,2;21
12,161;843,9;20,9
12,161;843,9;20,9
12,161;843,9;20,9
12,176;850,5;20,9
12,176;850,5;20,9
12,176;850,5;20,9
12,19;857;20,8
12,19;857;20,8
12,19;857;20,8
12,203;863,7;20,7
12,203;863,7;20,7
12,203;863,7;20,7
12,218;870,2;20,7
12,218;870,2;20,7
12,218;870,2;20,7
12,232;876,8;20,6
12,232;876,8;20,6
12,232;876,8;20,6
12,246;883,5;20,5
12,246;883,5;20,5
12,246;883,5;20,5
12,261;890,1;20,5
12,261;890,1;20,5
