0,000000;0,00000
0,010000;0,40273
0,020000;-0,40103
0,030000;-0,39847
0,042000;-0,39861
0,052000;-0,39939
0,063000;-0,39891
0,073000;0,00000
0,084000;0,40271
0,095000;1,20220
0,105000;0,79907
0,115000;0,00000
0,126000;0,40317
0,137000;-1,20309
0,147000;-0,39893
0,157000;-0,39876
0,169000;0,00000
0,179000;0,00000
0,189000;0,00000
0,200000;0,00000
0,211000;0,00000
0,221000;0,00000
0,231000;0,00000
0,242000;0,00000
0,253000;-0,40287
0,263000;-0,79873
0,274000;0,00000
0,284000;0,80699
0,295000;0,79752
0,306000;0,79785
0,316000;0,00000
0,326000;-1,21003
0,338000;-0,39891
0,348000;0,00000
0,358000;1,61330
0,369000;0,00000
0,380000;-0,80511
0,390000;0,00000
0,400000;1,20952
0,411000;1,20037
0,422000;-0,39953
0,432000;-0,39876
0,443000;0,79694
0,453000;0,39968
0,465000;0,00000
0,475000;-0,80511
0,485000;1,19766
0,496000;0,00000
0,507000;-0,40317
0,517000;1,19948
0,528000;0,00000
0,538000;0,40256
0,549000;0,00000
0,559000;-0,40302
0,570000;1,19722
0,580000;0,00000
0,591000;0,00000
0,602000;0,00000
0,612000;0,80575
0,622000;0,00000
0,633000;0,40347
0,644000;1,19766
0,654000;-1,19766
0,665000;1,19497
0,676000;0,79782
0,686000;0,00000
0,697000;0,80635
0,707000;-0,40012
0,718000;1,59571
0,729000;0,39893
0,739000;0,00000
0,749000;0,80605
0,761000;0,00000
0,771000;0,80695
0,781000;0,79936
0,792000;0,39847
0,803000;0,79844
0,813000;0,79723
0,824000;0,39953
0,834000;0,39905
0,845000;0,79815
0,856000;0,39968
0,866000;0,39876
0,876000;0,79544
0,888000;0,79907
0,898000;0,39951
0,909000;0,79606
0,919000;0,79962
0,930000;0,39968
0,941000;0,79723
0,951000;0,79844
0,961000;0,79785
0,973000;0,79752
0,983000;0,79785
0,993000;0,79602
1,004000;0,39953
1,015000;1,19766
1,026000;0,79874
1,036000;0,39983
1,046000;1,19898
1,058000;0,79664
1,068000;0,39907
1,078000;1,19496
1,089000;0,39832
1,100000;0,00000
1,110000;0,80725
1,121000;0,79936
1,131000;0,79903
1,142000;0,79727
1,153000;1,19497
1,163000;0,79752
1,173000;0,79694
1,185000;0,79815
1,195000;0,79933
1,206000;1,19452
1,216000;0,79844
1,227000;0,79786
1,238000;1,19854
1,248000;0,79936
1,258000;0,79782
1,270000;0,79756
1,280000;0,79752
1,290000;1,59087
1,301000;0,79815
1,311000;0,79873
1,323000;1,19409
1,333000;1,19673
1,343000;0,79936
1,355000;0,39922
1,365000;1,19854
1,375000;0,79844
1,386000;1,19816
1,396000;0,79932
1,407000;1,19496
1,418000;1,19722
1,428000;0,79873
1,438000;0,79635
1,450000;0,79903
1,460000;1,59629
1,471000;0,79694
1,481000;0,79814
1,492000;1,19629
1,503000;0,79907
1,513000;1,19716
1,523000;0,79815
1,535000;1,19634
1,545000;1,19766
1,555000;0,79631
1,566000;0,79845
1,577000;1,19860
1,588000;1,19673
1,598000;0,79907
1,608000;1,19855
1,620000;1,19766
1,630000;0,79844
1,640000;1,59270
1,651000;0,79873
1,662000;0,79814
1,672000;1,59446
1,683000;0,79786
1,693000;1,59445
1,704000;0,79694
1,715000;1,19948
1,725000;1,19949
1,736000;1,19491
1,747000;1,19722
1,757000;1,19678
1,768000;1,19810
1,778000;1,59572
1,789000;1,19766
1,800000;1,19584
1,810000;1,59629
1,820000;0,79782
1,832000;1,59570
1,842000;1,19949
1,853000;1,19540
1,863000;1,59931
1,874000;1,19628
1,885000;1,19496
1,895000;1,59506
1,905000;1,19496
1,917000;1,19860
1,927000;1,59622
1,937000;1,59513
1,948000;1,19672
1,959000;1,19634
1,970000;1,59629
1,980000;1,59806
1,990000;1,19855
2,002000;1,19590
2,012000;1,59563
2,022000;1,59329
2,033000;1,59387
2,044000;1,59330
2,054000;1,59210
2,065000;1,19855
2,075000;1,59204
2,087000;1,59270
2,097000;1,19408
2,107000;1,59321
2,118000;1,59688
2,129000;1,59329
2,139000;1,59088
2,150000;1,59812
2,160000;1,59807
2,172000;1,59211
2,182000;1,19628
2,192000;1,59387
2,203000;1,59504
2,214000;1,99243
2,224000;1,19360
2,235000;1,59086
2,245000;2,38719
2,257000;1,59029
2,267000;1,59447
2,277000;1,59152
2,288000;1,59747
2,299000;1,99538
2,309000;1,59262
2,320000;1,99089
2,330000;1,59145
2,342000;1,59688
2,352000;1,59271
2,362000;2,38543
2,373000;1,59205
2,384000;1,59746
2,394000;1,99089
2,405000;1,99087
2,415000;1,59263
2,427000;1,99315
2,437000;1,59506
2,447000;1,99233
2,458000;1,59388
2,469000;1,99389
2,479000;1,59264
2,490000;1,99318
2,500000;1,99233
2,512000;1,99526
2,522000;1,59755
2,532000;1,99235
2,543000;1,98931
2,554000;1,99087
2,564000;1,98861
2,575000;2,39080
2,585000;1,59388
2,597000;1,99077
2,607000;1,99160
2,617000;2,38904
2,628000;1,59447
2,639000;2,39168
2,650000;2,38731
2,660000;1,59445
2,670000;2,39445
2,682000;1,99004
2,692000;1,99318
2,702000;2,38630
2,713000;1,99453
2,724000;1,98943
2,735000;2,38718
2,745000;1,99004
2,755000;1,99089
2,767000;1,99004
2,777000;1,98788
2,787000;2,38368
2,798000;2,38994
2,809000;2,38806
2,820000;1,59086
2,830000;1,98861
2,840000;2,38182
2,852000;2,38819
2,862000;2,38543
2,873000;1,98931
2,883000;2,38718
2,894000;2,38185
2,905000;1,99014
2,915000;2,38994
2,926000;2,38893
2,937000;2,39091
2,947000;2,38532
2,958000;1,98943
2,968000;2,38272
2,980000;2,38992
2,990000;2,38630
3,000000;2,38904
3,011000;2,38983
3,022000;2,38817
3,032000;2,38543
3,043000;2,38806
3,053000;2,77882
3,065000;2,38904
3,075000;2,38907
3,085000;1,98785
3,096000;2,78712
3,107000;2,38904
3,118000;2,39256
3,128000;2,39179
3,138000;2,38808
3,150000;2,38992
3,160000;2,78607
3,171000;2,38907
3,181000;2,78300
3,192000;2,38630
3,203000;2,39355
3,213000;2,78827
3,223000;2,78707
3,235000;2,38821
3,245000;2,38806
3,256000;2,39080
3,266000;2,78822
3,277000;2,38372
3,288000;2,78705
3,298000;2,78520
3,309000;2,78812
3,320000;2,78201
3,330000;2,77984
3,341000;2,38990
3,351000;2,38994
3,362000;3,17580
3,373000;2,38727
3,383000;3,17691
3,394000;2,39087
3,405000;2,78498
3,415000;2,77780
3,426000;2,39170
3,436000;3,18425
3,448000;2,38541
3,458000;3,18177
3,468000;2,38458
3,479000;3,18289
3,490000;2,39082
3,501000;2,78605
3,511000;2,78303
3,521000;3,17939
3,533000;2,38633
3,543000;3,18542
3,554000;2,78405
3,564000;3,17571
3,575000;2,78609
3,586000;2,78099
3,596000;2,78201
3,607000;3,18889
3,618000;3,18411
3,628000;2,38907
3,639000;2,78094
3,649000;2,78400
3,660000;3,18645
3,671000;3,18425
3,681000;2,38644
3,692000;3,17920
3,703000;3,18894
3,713000;3,18425
3,724000;2,78290
3,734000;3,17696
3,746000;3,57698
3,756000;2,38902
3,766000;3,18513
3,777000;3,18425
3,788000;3,18304
3,799000;2,78592
