0,000000;0,00000
0,011000;-6,83585
0,021000;-6,75858
0,032000;-8,75643
0,042000;-9,53824
0,053000;-9,53453
0,064000;-9,55598
0,074000;-8,75322
0,085000;-8,35209
0,096000;-9,16118
0,106000;-9,13726
0,117000;-9,54897
0,127000;-10,34851
0,139000;-10,32126
0,149000;-9,94297
0,159000;-9,92452
0,170000;-10,35613
0,181000;-9,92816
0,192000;-10,34470
0,202000;-10,36399
0,212000;-10,32127
0,224000;-10,36016
0,234000;-10,33689
0,245000;-10,32909
0,255000;-9,92429
0,266000;-10,34090
0,277000;-9,95051
0,287000;-9,53083
0,298000;-10,73050
0,309000;-10,31749
0,319000;-9,92432
0,330000;-9,96170
0,340000;-10,35229
0,352000;-9,93567
0,362000;-10,32507
0,372000;-10,33689
0,383000;-10,31749
0,394000;-10,31751
0,405000;-9,94296
0,415000;-9,92429
0,425000;-10,32905
0,437000;-9,95047
0,447000;-10,32129
0,458000;-9,52756
0,468000;-10,32125
0,479000;-10,32531
0,490000;-10,74656
0,500000;-10,34825
0,511000;-9,93569
0,522000;-10,35229
0,532000;-10,32905
0,543000;-10,33691
0,553000;-9,92432
0,565000;-9,92064
0,575000;-10,33691
0,585000;-9,93182
0,596000;-9,95047
0,607000;-11,10274
0,618000;-9,95051
0,628000;-10,35229
0,638000;-10,32153
0,650000;-9,93546
0,660000;-9,95413
0,671000;-10,32531
0,681000;-9,93929
0,692000;-10,30572
0,703000;-10,74261
0,713000;-10,31751
0,724000;-9,95047
0,735000;-10,35234
0,745000;-10,31365
0,756000;-10,31345
0,766000;-9,54526
0,778000;-10,30973
0,788000;-9,92814
0,799000;-10,32531
0,809000;-10,34070
0,820000;-9,92450
0,831000;-9,94659
0,841000;-10,72224
0,852000;-9,92427
0,863000;-10,32125
0,873000;-9,93209
0,884000;-10,72608
0,894000;-10,31747
0,906000;-9,94303
0,916000;-10,35634
0,926000;-10,32125
0,937000;-9,51693
0,948000;-9,95435
0,959000;-10,30945
0,969000;-9,92064
0,979000;-10,30992
0,991000;-10,31322
1,001000;-11,15307
1,012000;-10,32929
1,022000;-9,95024
1,033000;-10,32134
1,044000;-9,93565
1,054000;-9,96167
1,065000;-9,93938
1,076000;-9,93565
1,086000;-10,30945
1,097000;-10,32559
1,107000;-9,93155
1,119000;-9,93929
1,129000;-10,32125
1,140000;-9,91710
1,150000;-10,32125
1,161000;-9,94294
1,172000;-9,95810
1,182000;-10,34066
1,193000;-10,31360
1,204000;-9,92073
1,214000;-9,54531
1,225000;-10,34816
1,235000;-10,34075
1,247000;-10,32550
1,257000;-10,32503
1,267000;-10,32512
1,278000;-10,34066
1,289000;-10,34493
1,300000;-10,69432
1,310000;-9,92427
1,320000;-10,32881
1,332000;-10,34075
1,342000;-9,95435
1,353000;-9,95070
1,363000;-10,34066
1,374000;-10,32503
1,385000;-9,93565
1,395000;-9,93528
1,406000;-10,33687
1,417000;-10,34873
1,427000;-10,32512
1,438000;-10,33687
1,448000;-10,32881
1,460000;-10,35643
1,470000;-10,33687
1,480000;-10,33307
1,491000;-9,95033
1,502000;-9,94704
1,513000;-9,53778
1,523000;-9,94294
1,533000;-10,32559
1,545000;-9,92427
1,555000;-10,32503
1,566000;-10,32559
1,576000;-10,30567
1,587000;-10,32503
1,598000;-9,94713
1,608000;-10,35215
1,619000;-3,57397
1,630000;-0,79573
1,640000;0,79544
1,651000;0,00000
1,661000;0,00000
1,672000;0,00000
1,682000;-0,80605
1,693000;-0,79723
1,703000;-0,79694
1,715000;0,00000
1,725000;0,40324
1,735000;-0,39974
1,746000;0,00000
1,757000;0,00000
1,767000;0,00000
1,777000;0,00000
1,788000;0,00000
1,799000;-0,40312
1,809000;-0,39963
1,820000;0,00000
1,830000;0,00000
1,841000;0,00000
1,851000;0,00000
1,862000;0,00000
1,872000;0,00000
1,883000;0,00000
1,893000;0,00000
1,904000;0,00000
1,914000;0,00000
1,925000;0,00000
1,935000;0,00000
1,946000;0,00000
1,956000;0,00000
1,967000;0,00000
1,977000;0,00000
1,988000;0,00000
1,998000;0,00000
2,009000;0,00000
2,020000;0,00000
2,030000;0,00000
2,040000;0,00000
2,050000;0,00000
2,062000;0,00000
2,072000;0,00000
2,082000;0,00000
2,092000;0,00000
2,104000;0,00000
2,114000;0,00000
2,124000;0,00000
2,134000;0,00000
2,146000;0,00000
2,156000;0,00000
2,166000;0,00000
2,177000;0,00000
2,188000;0,00000
2,198000;0,00000
2,208000;0,00000
2,219000;0,00000
2,230000;0,00000
2,240000;0,00000
2,250000;0,00000
2,261000;0,00000
2,272000;0,00000
2,282000;0,00000
2,292000;0,00000
2,303000;0,00000
2,314000;0,00000
2,324000;0,00000
2,334000;0,00000
2,345000;0,00000
2,356000;0,00000
2,366000;0,00000
2,377000;0,00000
2,387000;0,00000
2,398000;0,00000
2,408000;0,00000
2,419000;0,00000
2,429000;0,00000
2,440000;0,00000
2,450000;0,00000
2,461000;0,00000
2,471000;0,00000
2,482000;0,00000
2,493000;0,00000
2,503000;0,00000
2,513000;0,00000
2,524000;0,00000
2,535000;0,00000
2,545000;0,00000
2,555000;0,00000
2,566000;0,00000
2,577000;0,00000
2,587000;0,00000
2,597000;0,00000
2,608000;0,00000
2,619000;0,00000
2,629000;0,00000
2,639000;0,00000
2,651000;0,00000
2,661000;0,00000
2,671000;0,00000
2,681000;0,00000
2,693000;0,00000
2,703000;0,00000
2,713000;0,00000
2,723000;0,00000
2,735000;0,00000
2,745000;0,00000
2,755000;0,00000
2,765000;0,00000
2,777000;0,00000
2,787000;0,00000
2,797000;0,00000
2,808000;0,00000
2,818000;0,00000
2,829000;0,00000
2,839000;0,00000
2,850000;0,00000
2,860000;0,00000
2,871000;0,00000
2,881000;0,00000
2,892000;0,00000
2,902000;0,00000
2,913000;0,00000
2,924000;0,00000
2,934000;0,00000
2,944000;0,00000
2,955000;0,00000
2,966000;0,00000
2,976000;0,00000
2,986000;0,00000
2,997000;0,00000
3,008000;0,00000
3,018000;0,00000
3,028000;0,00000
3,040000;0,00000
3,050000;0,00000
3,060000;0,00000
3,070000;0,00000
3,082000;0,00000
3,092000;0,00000
3,102000;0,00000
3,112000;0,00000
3,124000;0,00000
3,134000;0,00000
3,144000;0,00000
3,154000;0,00000
3,166000;0,00000
3,176000;0,00000
3,186000;0,00000
3,197000;0,00000
3,208000;0,00000
3,218000;0,00000
3,228000;0,00000
3,239000;0,00000
3,250000;0,00000
3,260000;0,00000
3,270000;0,00000
