Tempo (s);Carga (g);Posicao (mm)
10,081;0;25
10,096;0;25
10,096;0;25
10,096;0;25
10,109;0;25
10,109;0;25
10,109;0;25
10,123;0,2;24,9
10,123;0,2;24,9
10,123;0,2;24,9
10,135;0,3;24,8
10,135;0,3;24,8
10,135;0,3;24,8
10,148;0,4;24,8
10,148;0,4;24,8
10,148;0,4;24,8
10,162;0,6;24,7
10,162;0,6;24,7
10,162;0,6;24,7
10,175;0,8;24,6
10,175;0,8;24,6
10,175;0,8;24,6
10,188;0,9;24,6
10,188;0,9;24,6
10,188;0,9;24,6
10,202;1,1;24,5
10,202;1,1;24,5
10,202;1,1;24,5
10,215;1,1;24,4
10,215;1,1;24,4
10,215;1,1;24,4
10,229;1,2;24,4
10,229;1,2;24,4
10,229;1,2;24,4
10,243;1,2;24,3
10,243;1,2;24,3
10,243;1,2;24,3
10,255;1,2;24,2
10,255;1,2;24,2
10,255;1,2;24,2
10,268;1,1;24,2
10,268;1,1;24,2
10,268;1,1;24,2
10,281;1,1;24,1
10,281;1,1;24,1
10,281;1,1;24,1
10,295;1,1;24
10,295;1,1;24
10,295;1,1;24
10,308;1,1;24
10,308;1,1;24
10,308;1,1;24
10,321;1,1;23,9
10,321;1,1;23,9
10,321;1,1;23,9
10,335;1;23,9
10,335;1;23,9
10,335;1;23,9
10,348;0,9;23,8
10,348;0,9;23,8
10,348;0,9;23,8
10,361;0,8;23,7
10,361;0,8;23,7
10,361;0,8;23,7
10,375;0,8;23,7
10,375;0,8;23,7
10,375;0,8;23,7
10,388;0,8;23,6
10,388;0,8;23,6
10,388;0,8;23,6
10,401;0,8;23,5
10,401;0,8;23,5
10,401;0,8;23,5
10,415;0,9;23,5
10,415;0,9;23,5
10,415;0,9;23,5
10,428;1,2;23,4
10,428;1,2;23,4
10,428;1,2;23,4
10,441;1,6;23,3
10,441;1,6;23,3
10,441;1,6;23,3
10,454;2,1;23,3
10,454;2,1;23,3
10,454;2,1;23,3
10,468;2,8;23,2
10,468;2,8;23,2
10,468;2,8;23,2
10,481;3,6;23,1
10,481;3,6;23,1
10,481;3,6;23,1
10,494;4,6;23,1
10,494;4,6;23,1
10,494;4,6;23,1
10,508;5,7;23
10,508;5,7;23
10,508;5,7;23
10,521;7;23
10,521;7;23
10,521;7;23
10,534;8,3;22,9
10,534;8,3;22,9
10,534;8,3;22,9
10,548;9,9;22,8
10,548;9,9;22,8
10,548;9,9;22,8
10,561;11,6;22,8
10,561;11,6;22,8
10,561;11,6;22,8
10,574;13,5;22,7
10,574;13,5;22,7
10,574;13,5;22,7
10,588;15,4;22,6
10,588;15,4;22,6
10,588;15,4;22,6
10,601;17,5;22,6
10,601;17,5;22,6
10,601;17,5;22,6
10,614;19,7;22,5
10,614;19,7;22,5
10,614;19,7;22,5
10,628;22;22,4
10,628;22;22,4
10,628;22;22,4
10,641;24,4;22,4
10,641;24,4;22,4
10,641;24,4;22,4
10,654;26,8;22,3
10,654;26,8;22,3
10,654;26,8;22,3
10,668;29,3;22,3
10,668;29,3;22,3
10,668;29,3;22,3
10,682;31,9;22,2
10,682;31,9;22,2
10,682;31,9;22,2
10,695;34,4;22,1
10,695;34,4;22,1
10,695;34,4;22,1
10,708;37;22,1
10,708;37;22,1
10,708;37;22,1
10,722;39,5;22
10,722;39,5;22
10,722;39,5;22
10,735;42;21,9
10,735;42;21,9
10,735;42;21,9
10,748;44,5;21,9
10,748;44,5;21,9
10,748;44,5;21,9
10,762;47;21,8
10,762;47;21,8
10,762;47;21,8
10,775;49,4;21,7
10,775;49,4;21,7
10,775;49,4;21,7
10,788;51,8;21,7
10,788;51,8;21,7
10,788;51,8;21,7
10,802;54,2;21,6
10,802;54,2;21,6
10,802;54,2;21,6
10,815;56,6;21,5
10,815;56,6;21,5
10,815;56,6;21,5
10,828;59;21,5
10,828;59;21,5
10,828;59;21,5
10,842;61,3;21,4
10,842;61,3;21,4
10,842;61,3;21,4
10,855;63,6;21,3
10,855;63,6;21,3
10,855;63,6;21,3
10,868;65,8;21,3
10,868;65,8;21,3
10,868;65,8;21,3
10,881;68;21,2
10,881;68;21,2
10,881;68;21,2
10,895;70,3;21,2
10,895;70,3;21,2
10,895;70,3;21,2
10,908;72,5;21,1
10,908;72,5;21,1
10,908;72,5;21,1
10,921;74,6;21
10,921;74,6;21
10,921;74,6;21
10,935;76,7;21
10,935;76,7;21
10,935;76,7;21
10,948;78,8;20,9
10,948;78,8;20,9
10,948;78,8;20,9
10,962;80,9;20,8
10,962;80,9;20,8
10,962;80,9;20,8
10,976;83,1;20,8
10,976;83,1;20,8
10,976;83,1;20,8
10,989;85,1;20,7
10,989;85,1;20,7
10,989;85,1;20,7
11,002;87,1;20,6
11,002;87,1;20,6
11,002;87,1;20,6
11,016;89,1;20,6
11,016;89,1;20,6
11,016;89,1;20,6
11,029;91,1;20,5
11,029;91,1;20,5
11,029;91,1;20,5
11,042;93,1;20,4
11,042;93,1;20,4
11,042;93,1;20,4
11,056;95;20,4
11,056;95;20,4
11,056;95;20,4
11,069;96,9;20,3
11,069;96,9;20,3
11,069;96,9;20,3
11,082;98,8;20,2
11,082;98,8;20,2
11,082;98,8;20,2
11,095;100,7;20,2
11,095;100,7;20,2
11,095;100,7;20,2
11,109;102,5;20,1
11,109;102,5;20,1
11,109;102,5;20,1
11,122;104,4;20
11,122;104,4;20
11,122;104,4;20
11,135;106,2;20
11,135;106,2;20
11,135;106,2;20
11,148;108,1;19,9
11,148;108,1;19,9
11,148;108,1;19,9
11,161;109,9;19,8
11,161;109,9;19,8
11,161;109,9;19,8
11,174;111,7;19,8
11,174;111,7;19,8
11,174;111,7;19,8
11,188;113,5;19,7
11,188;113,5;19,7
11,188;113,5;19,7
11,201;115,3;19,7
11,201;115,3;19,7
11,201;115,3;19,7
11,214;117,2;19,6
11,214;117,2;19,6
11,214;117,2;19,6
11,227;119;19,5
11,227;119;19,5
11,227;119;19,5
11,24;120,8;19,5
11,24;120,8;19,5
11,24;120,8;19,5
11,254;122,6;19,4
11,254;122,6;19,4
11,254;122,6;19,4
11,268;124,3;19,3
11,268;124,3;19,3
11,268;124,3;19,3
11,28;126,2;19,3
11,28;126,2;19,3
11,28;126,2;19,3
11,293;128;19,2
11,293;128;19,2
11,293;128;19,2
11,306;129,8;19,1
11,306;129,8;19,1
11,306;129,8;19,1
11,32;131,6;19,1
11,32;131,6;19,1
11,32;131,6;19,1
11,333;133,4;19
11,333;133,4;19
11,333;133,4;19
11,345;135,2;18,9
11,345;135,2;18,9
11,345;135,2;18,9
11,359;137,1;18,9
11,359;137,1;18,9
11,359;137,1;18,9
11,372;138,8;18,8
11,372;138,8;18,8
11,372;138,8;18,8
11,385;140,6;18,7
11,385;140,6;18,7
11,385;140,6;18,7
11,4;142,4;18,7
11,4;142,4;18,7
11,4;142,4;18,7
11,412;144,2;18,6
11,412;144,2;18,6
11,412;144,2;18,6
11,425;146;18,6
11,425;146;18,6
11,425;146;18,6
11,439;147,8;18,5
11,439;147,8;18,5
11,439;147,8;18,5
11,452;149,5;18,4
11,452;149,5;18,4
11,452;149,5;18,4
11,465;151,3;18,4
11,465;151,3;18,4
11,465;151,3;18,4
11,477;153,1;18,3
11,477;153,1;18,3
11,477;153,1;18,3
11,491;154,9;18,2
11,491;154,9;18,2
11,491;154,9;18,2
11,504;156,6;18,2
11,504;156,6;18,2
11,504;156,6;18,2
11,517;158,4;18,1
11,517;158,4;18,1
11,517;158,4;18,1
11,531;160,2;18
11,531;160,2;18
11,531;160,2;18
11,544;162;18
11,544;162;18
11,544;162;18
11,557;163,8;17,9
11,557;163,8;17,9
11,557;163,8;17,9
11,571;165,5;17,8
11,571;165,5;17,8
11,571;165,5;17,8
11,584;167,3;17,8
11,584;167,3;17,8
11,584;167,3;17,8
11,597;169,2;17,7
11,597;169,2;17,7
11,597;169,2;17,7
11,61;171;17,6
11,61;171;17,6
11,61;171;17,6
11,623;172,9;17,6
11,623;172,9;17,6
11,623;172,9;17,6
11,636;174,8;17,5
11,636;174,8;17,5
11,636;174,8;17,5
11,649;176,7;17,5
11,649;176,7;17,5
11,649;176,7;17,5
11,663;178,7;17,4
11,663;178,7;17,4
11,663;178,7;17,4
11,675;180,7;17,3
11,675;180,7;17,3
11,675;180,7;17,3
11,689;182,6;17,3
11,689;182,6;17,3
11,689;182,6;17,3
11,703;184,6;17,2
11,703;184,6;17,2
11,703;184,6;17,2
11,716;186,6;17,1
11,716;186,6;17,1
11,716;186,6;17,1
11,728;188,7;17,1
11,728;188,7;17,1
11,728;188,7;17,1
11,742;190,7;17
11,742;190,7;17
11,742;190,7;17
11,755;192,8;16,9
11,755;192,8;16,9
11,755;192,8;16,9
11,768;194,9;16,9
11,768;194,9;16,9
11,768;194,9;16,9
11,782;197;16,8
11,782;197;16,8
11,782;197;16,8
11,795;199,1;16,7
11,795;199,1;16,7
11,795;199,1;16,7
11,807;201,3;16,7
11,807;201,3;16,7
11,807;201,3;16,7
11,82;203,4;16,6
11,82;203,4;16,6
11,82;203,4;16,6
11,835;205,6;16,5
11,835;205,6;16,5
11,835;205,6;16,5
11,848;207,8;16,5
11,848;207,8;16,5
11,848;207,8;16,5
11,86;210;16,4
11,86;210;16,4
11,86;210;16,4
11,874;212,3;16,4
11,874;212,3;16,4
11,874;212,3;16,4
11,887;214,6;16,3
11,887;214,6;16,3
11,887;214,6;16,3
11,9;216,9;16,2
11,9;216,9;16,2
11,9;216,9;16,2
11,914;219,2;16,2
11,914;219,2;16,2
11,914;219,2;16,2
11,927;221,6;16,1
11,927;221,6;16,1
11,927;221,6;16,1
11,939;224;16,1
11,939;224;16,1
11,939;224;16,1
11,953;226,5;16
11,953;226,5;16
11,953;226,5;16
11,966;228,9;15,9
11,966;228,9;15,9
11,966;228,9;15,9
11,98;231,5;15,8
11,98;231,5;15,8
11,98;231,5;15,8
11,993;234;15,8
11,993;234;15,8
11,993;234;15,8
12,006;236,5;15,7
12,006;236,5;15,7
12,006;236,5;15,7
12,019;239;15,7
12,019;239;15,7
12,019;239;15,7
12,032;241,6;15,6
12,032;241,6;15,6
12,032;241,6;15,6
12,046;244,2;15,5
12,046;244,2;15,5
12,046;244,2;15,5
12,059;246,8;15,5
12,059;246,8;15,5
12,059;246,8;15,5
12,071;249,3;15,4
12,071;249,3;15,4
12,071;249,3;15,4
12,085;252;15,3
12,085;252;15,3
12,085;252;15,3
12,098;254,6;15,3
12,098;254,6;15,3
12,098;254,6;15,3
12,111;257,4;15,2
12,111;257,4;15,2
12,111;257,4;15,2
12,125;260,1;15,1
12,125;260,1;15,1
12,125;260,1;15,1
12,138;262,9;15,1
12,138;262,9;15,1
12,138;262,9;15,1
12,151;265,7;15
12,151;265,7;15
12,151;265,7;15
12,165;268,6;14,9
12,165;268,6;14,9
12,165;268,6;14,9
12,178;271,6;14,9
12,178;271,6;14,9
12,178;271,6;14,9
12,19;274,6;14,8
12,19;274,6;14,8
12,19;274,6;14,8
12,203;277,7;14,7
12,203;277,7;14,7
12,203;277,7;14,7
12,217;280,8;14,7
12,217;280,8;14,7
12,217;280,8;14,7
12,23;284,1;14,6
12,23;284,1;14,6
12,23;284,1;14,6
12,243;287,3;14,5
12,243;287,3;14,5
12,243;287,3;14,5
12,256;290,6;14,5
12,256;290,6;14,5
12,256;290,6;14,5
12,27;293,9;14,4
12,27;293,9;14,4
12,27;293,9;14,4
12,283;297,2;14,4
12,283;297,2;14,4
12,283;297,2;14,4
12,297;300,6;14,3
12,297;300,6;14,3
12,297;300,6;14,3
12,31;304,1;14,2
12,31;304,1;14,2
12,31;304,1;14,2
12,322;307,5;14,2
12,322;307,5;14,2
12,322;307,5;14,2
12,336;311,1;14,1
12,336;311,1;14,1
12,336;311,1;14,1
12,349;314,6;14
12,349;314,6;14
12,349;314,6;14
12,362;318,2;14
12,362;318,2;14
12,362;318,2;14
12,375;321,9;13,9
12,375;321,9;13,9
12,375;321,9;13,9
12,388;325,6;13,8
12,388;325,6;13,8
12,388;325,6;13,8
12,401;329,3;13,8
12,401;329,3;13,8
12,401;329,3;13,8
12,415;333,2;13,7
12,415;333,2;13,7
12,415;333,2;13,7
12,429;337;13,6
12,429;337;13,6
12,429;337;13,6
12,441;340,9;13,6
12,441;340,9;13,6
12,441;340,9;13,6
12,454;344,9;13,5
12,454;344,9;13,5
12,454;344,9;13,5
12,468;348,9;13,4
12,468;348,9;13,4
12,468;348,9;13,4
12,481;353;13,4
12,481;353;13,4
12,481;353;13,4
12,494;357,1;13,3
12,494;357,1;13,3
12,494;357,1;13,3
12,507;361,3;13,3
12,507;361,3;13,3
12,507;361,3;13,3
12,52;365,5;13,2
12,52;365,5;13,2
12,52;365,5;13,2
12,533;369,8;13,1
12,533;369,8;13,1
12,533;369,8;13,1
12,547;374,2;13,1
12,547;374,2;13,1
12,547;374,2;13,1
12,56;378,5;13
12,56;378,5;13
12,56;378,5;13
12,573;382,9;12,9
12,573;382,9;12,9
12,573;382,9;12,9
12,586;387,3;12,9
12,586;387,3;12,9
12,586;387,3;12,9
12,6;391,8;12,8
12,6;391,8;12,8
12,6;391,8;12,8
12,613;396,3;12,7
12,613;396,3;12,7
12,613;396,3;12,7
12,626;400,9;12,7
12,626;400,9;12,7
12,626;400,9;12,7
12,639;405,5;12,6
12,639;405,5;12,6
12,639;405,5;12,6
12,652;410,2;12,6
12,652;410,2;12,6
12,652;410,2;12,6
12,665;414,9;12,5
12,665;414,9;12,5
12,665;414,9;12,5
12,681;419,7;12,4
12,681;419,7;12,4
12,681;419,7;12,4
12,694;424,7;12,5
12,694;424,7;12,5
12,694;424,7;12,5
12,707;429,4;12,6
12,707;429,4;12,6
12,707;429,4;12,6
12,721;433,8;12,6
12,721;433,8;12,6
12,721;433,8;12,6
12,734;437,5;12,7
12,734;437,5;12,7
12,734;437,5;12,7
12,747;440,5;12,8
12,747;440,5;12,8
12,747;440,5;12,8
12,761;442,4;12,8
12,761;442,4;12,8
12,761;442,4;12,8
12,773;443,1;12,9
12,773;443,1;12,9
12,773;443,1;12,9
12,786;442,3;12,9
12,786;442,3;12,9
12,786;442,3;12,9
12,799;440,1;13
12,799;440,1;13
12,799;440,1;13
12,813;436,4;13,1
12,813;436,4;13,1
12,813;436,4;13,1
12,826;431,4;13,1
12,826;431,4;13,1
12,826;431,4;13,1
12,838;425;13,2
12,838;425;13,2
12,838;425;13,2
12,853;417,4;13,3
12,853;417,4;13,3
12,853;417,4;13,3
12,866;408,7;13,3
12,866;408,7;13,3
12,866;408,7;13,3
12,879;398,8;13,4
12,879;398,8;13,4
12,879;398,8;13,4
12,892;387,9;13,5
12,892;387,9;13,5
12,892;387,9;13,5
12,905;375,9;13,5
12,905;375,9;13,5
12,905;375,9;13,5
12,918;363,1;13,6
12,918;363,1;13,6
12,918;363,1;13,6
12,932;349,9;13,6
12,932;349,9;13,6
12,932;349,9;13,6
12,945;336,3;13,7
12,945;336,3;13,7
12,945;336,3;13,7
12,958;322,7;13,8
12,958;322,7;13,8
12,958;322,7;13,8
12,97;309,1;13,8
12,97;309,1;13,8
12,97;309,1;13,8
12,984;296;13,9
12,984;296;13,9
12,984;296;13,9
12,998;283,5;14
12,998;283,5;14
12,998;283,5;14
13,011;271,8;14
13,011;271,8;14
13,011;271,8;14
13,024;260,7;14,1
13,024;260,7;14,1
13,024;260,7;14,1
13,037;250,2;14,2
13,037;250,2;14,2
13,037;250,2;14,2
13,05;240,3;14,2
13,05;240,3;14,2
13,05;240,3;14,2
13,064;230,8;14,3
13,064;230,8;14,3
13,064;230,8;14,3
13,077;221,9;14,4
13,077;221,9;14,4
13,077;221,9;14,4
13,089;213,4;14,4
13,089;213,4;14,4
13,089;213,4;14,4
13,103;205,2;14,5
13,103;205,2;14,5
13,103;205,2;14,5
13,116;197,4;14,5
13,116;197,4;14,5
13,116;197,4;14,5
13,129;189,9;14,6
13,129;189,9;14,6
13,129;189,9;14,6
13,142;182,8;14,7
13,142;182,8;14,7
13,142;182,8;14,7
13,156;176;14,7
13,156;176;14,7
13,156;176;14,7
13,169;169,5;14,8
13,169;169,5;14,8
13,169;169,5;14,8
13,182;163,4;14,9
13,182;163,4;14,9
13,182;163,4;14,9
13,196;157,4;14,9
13,196;157,4;14,9
13,196;157,4;14,9
13,208;151,7;15
13,208;151,7;15
13,208;151,7;15
13,221;146,2;15,1
13,221;146,2;15,1
13,221;146,2;15,1
13,235;140,9;15,1
13,235;140,9;15,1
13,235;140,9;15,1
13,248;135,9;15,2
13,248;135,9;15,2
13,248;135,9;15,2
13,261;131;15,3
13,261;131;15,3
13,261;131;15,3
13,275;126,2;15,3
13,275;126,2;15,3
13,275;126,2;15,3
13,288;121,6;15,4
13,288;121,6;15,4
13,288;121,6;15,4
13,301;117,2;15,5
13,301;117,2;15,5
13,301;117,2;15,5
13,315;113;15,5
13,315;113;15,5
13,315;113;15,5
13,328;108,9;15,6
13,328;108,9;15,6
13,328;108,9;15,6
13,34;104,9;15,7
13,34;104,9;15,7
13,34;104,9;15,7
13,353;101;15,7
13,353;101;15,7
13,353;101;15,7
13,367;97,2;15,8
13,367;97,2;15,8
13,367;97,2;15,8
13,38;93,7;15,8
13,38;93,7;15,8
13,38;93,7;15,8
13,393;90,2;15,9
13,393;90,2;15,9
13,393;90,2;15,9
13,407;86,9;16
13,407;86,9;16
13,407;86,9;16
13,42;83,6;16
13,42;83,6;16
13,42;83,6;16
13,434;80,5;16,1
13,434;80,5;16,1
13,434;80,5;16,1
13,448;77,6;16,2
13,448;77,6;16,2
13,448;77,6;16,2
13,461;74,7;16,2
13,461;74,7;16,2
13,461;74,7;16,2
13,474;71,9;16,3
13,474;71,9;16,3
13,474;71,9;16,3
13,488;69,2;16,4
13,488;69,2;16,4
13,488;69,2;16,4
13,501;66,7;16,4
13,501;66,7;16,4
13,501;66,7;16,4
13,514;64,2;16,5
13,514;64,2;16,5
13,514;64,2;16,5
13,527;61,8;16,6
13,527;61,8;16,6
13,527;61,8;16,6
13,541;59,4;16,6
13,541;59,4;16,6
13,541;59,4;16,6
13,553;57,2;16,7
13,553;57,2;16,7
13,553;57,2;16,7
13,566;55;16,7
13,566;55;16,7
13,566;55;16,7
13,581;53;16,8
13,581;53;16,8
13,581;53;16,8
13,594;51;16,9
13,594;51;16,9
13,594;51;16,9
13,607;49;17
13,607;49;17
13,607;49;17
13,621;47,1;17
13,621;47,1;17
13,621;47,1;17
13,634;45,2;17,1
13,634;45,2;17,1
13,634;45,2;17,1
13,647;43,5;17,1
13,647;43,5;17,1
13,647;43,5;17,1
13,661;41,8;17,2
13,661;41,8;17,2
13,661;41,8;17,2
13,674;40,1;17,3
13,674;40,1;17,3
13,674;40,1;17,3
13,687;38,4;17,3
13,687;38,4;17,3
13,687;38,4;17,3
13,701;36,9;17,4
13,701;36,9;17,4
13,701;36,9;17,4
13,714;35,3;17,5
13,714;35,3;17,5
13,714;35,3;17,5
13,728;33,8;17,5
13,728;33,8;17,5
13,728;33,8;17,5
13,742;32,4;17,6
13,742;32,4;17,6
13,742;32,4;17,6
13,755;31;17,7
13,755;31;17,7
13,755;31;17,7
13,768;29,6;17,7
13,768;29,6;17,7
13,768;29,6;17,7
13,781;28,2;17,8
13,781;28,2;17,8
13,781;28,2;17,8
13,795;26,9;17,8
13,795;26,9;17,8
13,795;26,9;17,8
13,808;25,6;17,9
13,808;25,6;17,9
13,808;25,6;17,9
13,821;24,4;18
13,821;24,4;18
13,821;24,4;18
13,835;23,2;18
13,835;23,2;18
13,835;23,2;18
13,848;22;18,1
13,848;22;18,1
13,848;22;18,1
13,861;20,9;18,2
13,861;20,9;18,2
13,861;20,9;18,2
13,875;19,8;18,2
13,875;19,8;18,2
13,875;19,8;18,2
13,888;18,7;18,3
13,888;18,7;18,3
13,888;18,7;18,3
13,901;17,7;18,4
13,901;17,7;18,4
13,901;17,7;18,4
13,915;16,7;18,4
13,915;16,7;18,4
13,915;16,7;18,4
13,928;15,8;18,5
13,928;15,8;18,5
13,928;15,8;18,5
13,941;14,9;18,6
13,941;14,9;18,6
13,941;14,9;18,6
13,955;14;18,6
13,955;14;18,6
13,955;14;18,6
13,968;13,1;18,7
13,968;13,1;18,7
13,968;13,1;18,7
13,981;12,3;18,8
13,981;12,3;18,8
13,981;12,3;18,8
13,994;11,6;18,8
13,994;11,6;18,8
13,994;11,6;18,8
14,008;10,8;18,9
14,008;10,8;18,9
14,008;10,8;18,9
14,022;10;19
14,022;10;19
14,022;10;19
14,035;9,2;19
14,035;9,2;19
14,035;9,2;19
14,049;8,5;19,1
14,049;8,5;19,1
14,049;8,5;19,1
14,062;7,8;19,2
14,062;7,8;19,2
14,062;7,8;19,2
14,075;7,1;19,2
14,075;7,1;19,2
14,075;7,1;19,2
14,089;6,5;19,3
14,089;6,5;19,3
14,089;6,5;19,3
14,102;5,9;19,3
14,102;5,9;19,3
14,102;5,9;19,3
14,115;5,3;19,4
14,115;5,3;19,4
14,115;5,3;19,4
14,129;4,8;19,5
14,129;4,8;19,5
14,129;4,8;19,5
14,142;4,2;19,5
14,142;4,2;19,5
14,142;4,2;19,5
14,154;3,8;19,6
14,154;3,8;19,6
14,154;3,8;19,6
14,169;3,3;19,7
14,169;3,3;19,7
14,169;3,3;19,7
14,182;2,9;19,7
14,182;2,9;19,7
14,182;2,9;19,7
14,195;2,5;19,8
14,195;2,5;19,8
14,195;2,5;19,8
14,208;2;19,9
14,208;2;19,9
14,208;2;19,9
14,222;1,7;19,9
14,222;1,7;19,9
14,222;1,7;19,9
14,235;1,3;20
14,235;1,3;20
14,235;1,3;20
14,248;1;20,1
14,248;1;20,1
14,248;1;20,1
14,262;0,6;20,1
14,262;0,6;20,1
14,262;0,6;20,1
14,275;0,3;20,2
14,275;0,3;20,2
14,275;0,3;20,2
14,288;0,1;20,3
14,288;0,1;20,3
14,288;0,1;20,3
14,302;-0,1;20,3
14,302;-0,1;20,3
14,302;-0,1;20,3
14,315;-0,3;20,4
14,315;-0,3;20,4
14,315;-0,3;20,4
14,328;-0,5;20,4
14,328;-0,5;20,4
14,328;-0,5;20,4
14,342;-0,7;20,5
14,342;-0,7;20,5
14,342;-0,7;20,5
14,355;-0,7;20,6
14,355;-0,7;20,6
14,355;-0,7;20,6
14,368;-0,8;20,6
14,368;-0,8;20,6
14,368;-0,8;20,6
14,382;-0,9;20,7
14,382;-0,9;20,7
14,382;-0,9;20,7
14,395;-0,9;20,8
14,395;-0,9;20,8
14,395;-0,9;20,8
14,408;-0,9;20,8
14,408;-0,9;20,8
14,408;-0,9;20,8
14,421;-0,8;20,9
14,421;-0,8;20,9
14,421;-0,8;20,9
14,435;-0,8;21
14,435;-0,8;21
14,435;-0,8;21
14,448;-0,7;21
14,448;-0,7;21
14,448;-0,7;21
14,462;-0,6;21,1
14,462;-0,6;21,1
14,462;-0,6;21,1
14,476;-0,5;21,2
14,476;-0,5;21,2
14,476;-0,5;21,2
14,489;-0,4;21,2
14,489;-0,4;21,2
14,489;-0,4;21,2
14,501;-0,3;21,3
14,501;-0,3;21,3
14,501;-0,3;21,3
14,515;-0,3;21,4
14,515;-0,3;21,4
14,515;-0,3;21,4
14,528;-0,2;21,4
14,528;-0,2;21,4
14,528;-0,2;21,4
14,541;-0,1;21,5
14,541;-0,1;21,5
14,541;-0,1;21,5
14,555;-0,1;21,6
14,555;-0,1;21,6
14,555;-0,1;21,6
14,568;-0,1;21,6
14,568;-0,1;21,6
14,568;-0,1;21,6
14,581;-0,1;21,7
14,581;-0,1;21,7
14,581;-0,1;21,7
14,595;-0,1;21,8
14,595;-0,1;21,8
14,595;-0,1;21,8
14,609;-0,1;21,8
14,609;-0,1;21,8
14,609;-0,1;21,8
14,622;-0,1;21,9
14,622;-0,1;21,9
14,622;-0,1;21,9
14,635;-0,1;21,9
14,635;-0,1;21,9
14,635;-0,1;21,9
14,649;-0,1;22
14,649;-0,1;22
14,649;-0,1;22
14,662;-0,1;22,1
14,662;-0,1;22,1
14,662;-0,1;22,1
14,675;-0,1;22,1
14,675;-0,1;22,1
14,675;-0,1;22,1
14,689;-0,1;22,2
14,689;-0,1;22,2
14,689;-0,1;22,2
14,702;-0,1;22,3
14,702;-0,1;22,3
14,702;-0,1;22,3
14,715;-0,1;22,3
14,715;-0,1;22,3
14,715;-0,1;22,3
14,729;-0,1;22,4
14,729;-0,1;22,4
14,729;-0,1;22,4
14,742;-0,1;22,5
14,742;-0,1;22,5
14,742;-0,1;22,5
14,755;-0,1;22,5
14,755;-0,1;22,5
14,755;-0,1;22,5
14,769;-0,1;22,6
14,769;-0,1;22,6
14,769;-0,1;22,6
14,782;-0,1;22,7
14,782;-0,1;22,7
14,782;-0,1;22,7
14,795;-0,1;22,7
14,795;-0,1;22,7
14,795;-0,1;22,7
14,809;-0,1;22,8
14,809;-0,1;22,8
14,809;-0,1;22,8
14,822;-0,1;22,9
14,822;-0,1;22,9
14,822;-0,1;22,9
14,835;-0,1;22,9
14,835;-0,1;22,9
14,835;-0,1;22,9
14,848;-0,1;23
14,848;-0,1;23
14,848;-0,1;23
14,862;-0,1;23
14,862;-0,1;23
14,862;-0,1;23
14,875;-0,2;23,1
14,875;-0,2;23,1
14,875;-0,2;23,1
14,888;-0,2;23,2
14,888;-0,2;23,2
14,888;-0,2;23,2
14,903;-0,2;23,2
14,903;-0,2;23,2
14,903;-0,2;23,2
14,916;-0,2;23,3
14,916;-0,2;23,3
14,916;-0,2;23,3
14,929;-0,2;23,4
14,929;-0,2;23,4
14,929;-0,2;23,4
14,943;-0,3;23,4
14,943;-0,3;23,4
14,943;-0,3;23,4
14,956;-0,3;23,5
14,956;-0,3;23,5
14,956;-0,3;23,5
14,969;-0,3;23,6
14,969;-0,3;23,6
14,969;-0,3;23,6
14,983;-0,3;23,6
14,983;-0,3;23,6
14,983;-0,3;23,6
14,996;-0,3;23,7
14,996;-0,3;23,7
14,996;-0,3;23,7
15,009;-0,3;23,7
15,009;-0,3;23,7
15,009;-0,3;23,7
15,023;-0,3;23,8
15,023;-0,3;23,8
15,023;-0,3;23,8
15,035;-0,3;23,9
15,035;-0,3;23,9
15,035;-0,3;23,9
15,049;-0,3;23,9
15,049;-0,3;23,9
15,049;-0,3;23,9
15,062;-0,4;24
15,062;-0,4;24
15,062;-0,4;24
15,076;-0,4;24,1
15,076;-0,4;24,1
15,076;-0,4;24,1
15,089;-0,4;24,1
15,089;-0,4;24,1
15,089;-0,4;24,1
15,102;-0,4;24,2
15,102;-0,4;24,2
15,102;-0,4;24,2
15,116;-0,4;24,3
15,116;-0,4;24,3
15,116;-0,4;24,3
15,129;-0,4;24,3
15,129;-0,4;24,3
15,129;-0,4;24,3
15,142;-0,4;24,4
15,142;-0,4;24,4
15,142;-0,4;24,4
15,156;-0,3;24,5
15,156;-0,3;24,5
15,156;-0,3;24,5
15,169;-0,3;24,5
15,169;-0,3;24,5
15,169;-0,3;24,5
15,182;-0,2;24,6
15,182;-0,2;24,6
15,182;-0,2;24,6
15,196;-0,2;24,7
15,196;-0,2;24,7
15,196;-0,2;24,7
15,209;-0,2;24,7
15,209;-0,2;24,7
15,209;-0,2;24,7
15,222;-0,2;24,8
15,222;-0,2;24,8
15,222;-0,2;24,8
15,236;-0,2;24,9
15,236;-0,2;24,9
15,236;-0,2;24,9
15,249;-0,2;24,9
15,249;-0,2;24,9
15,249;-0,2;24,9
15,262;-0,2;25
15,262;-0,2;25
15,262;-0,2;25
15,278;-0,2;25,1
15,278;-0,2;25,1
15,278;-0,2;25,1
15,291;-0,2;25,1
15,291;-0,2;25,1
15,291;-0,2;25,1
15,304;-0,1;25,2
15,304;-0,1;25,2
15,304;-0,1;25,2
15,317;-0,1;25,3
15,317;-0,1;25,3
15,317;-0,1;25,3
15,331;-0,1;25,3
15,331;-0,1;25,3
