Tempo (s);Carga (g);Posicao (mm)
0,598;197,5;21,3
0,598;197,5;21,3
0,598;197,5;21,3
0,612;206,6;21,2
0,612;206,6;21,2
0,612;206,6;21,2
0,625;215,8;21,1
0,625;215,8;21,1
0,625;215,8;21,1
0,638;225,2;21,1
0,638;225,2;21,1
0,638;225,2;21,1
0,652;234,8;21
0,652;234,8;21
0,652;234,8;21
0,665;244,5;20,9
0,665;244,5;20,9
0,665;244,5;20,9
0,678;254,4;20,8
0,678;254,4;20,8
0,678;254,4;20,8
0,692;264,4;20,8
0,692;264,4;20,8
0,692;264,4;20,8
0,705;274,5;20,7
0,705;274,5;20,7
0,705;274,5;20,7
0,718;284,8;20,7
0,718;284,8;20,7
0,718;284,8;20,7
0,732;295,1;20,6
0,732;295,1;20,6
0,732;295,1;20,6
0,745;305,5;20,5
0,745;305,5;20,5
0,745;305,5;20,5
0,758;316;20,5
0,758;316;20,5
0,758;316;20,5
0,771;326,5;20,4
0,771;326,5;20,4
0,771;326,5;20,4
0,785;337,2;20,3
0,785;337,2;20,3
0,785;337,2;20,3
0,798;347,9;20,3
0,798;347,9;20,3
0,798;347,9;20,3
0,812;358,6;20,2
0,812;358,6;20,2
0,812;358,6;20,2
0,826;369,4;20,1
0,826;369,4;20,1
0,826;369,4;20,1
0,839;380,2;20,1
0,839;380,2;20,1
0,839;380,2;20,1
0,851;391,1;20
0,851;391,1;20
0,851;391,1;20
0,865;402;19,9
0,865;402;19,9
0,865;402;19,9
0,878;413;19,9
0,878;413;19,9
0,878;413;19,9
0,891;423,9;19,8
0,891;423,9;19,8
0,891;423,9;19,8
0,905;434,8;19,7
0,905;434,8;19,7
0,905;434,8;19,7
0,918;445,8;19,7
0,918;445,8;19,7
0,918;445,8;19,7
0,931;456,7;19,6
0,931;456,7;19,6
0,931;456,7;19,6
0,945;467,7;19,5
0,945;467,7;19,5
0,945;467,7;19,5
0,959;478,6;19,5
0,959;478,6;19,5
0,959;478,6;19,5
0,972;489,6;19,4
0,972;489,6;19,4
0,972;489,6;19,4
0,986;500,5;19,3
0,986;500,5;19,3
0,986;500,5;19,3
0,999;511,4;19,3
0,999;511,4;19,3
0,999;511,4;19,3
1,012;522,3;19,2
1,012;522,3;19,2
1,012;522,3;19,2
1,025;533,2;19,1
1,025;533,2;19,1
1,025;533,2;19,1
1,039;544;19,1
1,039;544;19,1
1,039;544;19,1
1,052;554,7;19
1,052;554,7;19
1,052;554,7;19
1,065;565,4;18,9
1,065;565,4;18,9
1,065;565,4;18,9
1,079;575,9;18,9
1,079;575,9;18,9
1,079;575,9;18,9
1,092;586,3;18,8
1,092;586,3;18,8
1,092;586,3;18,8
1,105;596,6;18,7
1,105;596,6;18,7
1,105;596,6;18,7
1,119;606,9;18,7
1,119;606,9;18,7
1,119;606,9;18,7
1,132;617,1;18,6
1,132;617,1;18,6
1,132;617,1;18,6
1,145;627,2;18,5
1,145;627,2;18,5
1,145;627,2;18,5
1,159;637,1;18,5
1,159;637,1;18,5
1,159;637,1;18,5
1,172;647,1;18,4
1,172;647,1;18,4
1,172;647,1;18,4
1,185;656,9;18,3
1,185;656,9;18,3
1,185;656,9;18,3
1,198;666,6;18,3
1,198;666,6;18,3
1,198;666,6;18,3
1,212;676,2;18,2
1,212;676,2;18,2
1,212;676,2;18,2
1,225;685,6;18,1
1,225;685,6;18,1
1,225;685,6;18,1
1,238;695;18,1
1,238;695;18,1
1,238;695;18,1
1,253;704,3;18
1,253;704,3;18
1,253;704,3;18
1,266;713,6;17,9
1,266;713,6;17,9
1,266;713,6;17,9
1,279;722,8;17,9
1,279;722,8;17,9
1,279;722,8;17,9
1,293;731,9;17,8
1,293;731,9;17,8
1,293;731,9;17,8
1,306;741,1;17,7
1,306;741,1;17,7
1,306;741,1;17,7
1,319;750,2;17,7
1,319;750,2;17,7
1,319;750,2;17,7
1,333;759,4;17,6
1,333;759,4;17,6
1,333;759,4;17,6
1,346;768,6;17,6
1,346;768,6;17,6
1,346;768,6;17,6
1,359;777,8;17,5
1,359;777,8;17,5
1,359;777,8;17,5
1,373;787;17,4
1,373;787;17,4
1,373;787;17,4
1,385;796,3;17,4
1,385;796,3;17,4
1,385;796,3;17,4
1,399;805,6;17,3
1,399;805,6;17,3
1,399;805,6;17,3
1,413;815;17,2
1,413;815;17,2
1,413;815;17,2
1,426;824,3;17,2
1,426;824,3;17,2
1,426;824,3;17,2
1,439;833,8;17,1
1,439;833,8;17,1
1,439;833,8;17,1
1,452;843,4;17
1,452;843,4;17
1,452;843,4;17
1,466;853;17
1,466;853;17
1,466;853;17
1,479;862,7;16,9
1,479;862,7;16,9
1,479;862,7;16,9
1,492;872,3;16,8
1,492;872,3;16,8
1,492;872,3;16,8
1,506;882,1;16,8
1,506;882,1;16,8
1,506;882,1;16,8
1,519;891,8;16,7
1,519;891,8;16,7
1,519;891,8;16,7
1,532;901,6;16,6
1,532;901,6;16,6
1,532;901,6;16,6
1,547;911,4;16,6
1,547;911,4;16,6
1,547;911,4;16,6
1,56;921,2;16,5
1,56;921,2;16,5
1,56;921,2;16,5
1,573;931;16,4
1,573;931;16,4
1,573;931;16,4
1,587;940,8;16,4
1,587;940,8;16,4
1,587;940,8;16,4
1,6;950,7;16,3
1,6;950,7;16,3
1,6;950,7;16,3
1,613;960,6;16,2
1,613;960,6;16,2
1,613;960,6;16,2
1,627;970,4;16,2
1,627;970,4;16,2
1,627;970,4;16,2
1,64;980,3;16,1
1,64;980,3;16,1
1,64;980,3;16,1
1,653;990,2;16
1,653;990,2;16
1,653;990,2;16
1,666;1000,1;16
1,666;1000,1;16
1,666;1000,1;16
1,68;1009,9;15,9
1,68;1009,9;15,9
1,68;1009,9;15,9
1,693;1019,8;15,8
1,693;1019,8;15,8
1,693;1019,8;15,8
1,706;1029,7;15,8
1,706;1029,7;15,8
1,706;1029,7;15,8
1,72;1039,7;15,7
1,72;1039,7;15,7
1,72;1039,7;15,7
1,733;1049,8;15,6
1,733;1049,8;15,6
1,733;1049,8;15,6
1,746;1059,9;15,6
1,746;1059,9;15,6
1,746;1059,9;15,6
1,76;1070,1;15,5
1,76;1070,1;15,5
1,76;1070,1;15,5
1,773;1080,4;15,4
1,773;1080,4;15,4
1,773;1080,4;15,4
1,786;1090,8;15,4
1,786;1090,8;15,4
1,786;1090,8;15,4
1,8;1101,3;15,3
1,8;1101,3;15,3
1,8;1101,3;15,3
1,813;1111,9;15,2
1,813;1111,9;15,2
1,813;1111,9;15,2
1,826;1122,5;15,2
1,826;1122,5;15,2
1,826;1122,5;15,2
1,841;1133,3;15,1
1,841;1133,3;15,1
1,841;1133,3;15,1
1,854;1144,2;15
1,854;1144,2;15
1,854;1144,2;15
1,867;1155,1;15
1,867;1155,1;15
1,867;1155,1;15
1,88;1166,3;14,9
1,88;1166,3;14,9
1,88;1166,3;14,9
1,894;1177,5;14,8
1,894;1177,5;14,8
1,894;1177,5;14,8
1,907;1188,9;14,8
1,907;1188,9;14,8
1,907;1188,9;14,8
1,92;1200,3;14,7
1,92;1200,3;14,7
1,92;1200,3;14,7
1,936;1211,9;14,6
1,936;1211,9;14,6
1,936;1211,9;14,6
1,949;1223,6;14,7
1,949;1223,6;14,7
1,949;1223,6;14,7
1,962;1234,7;14,8
1,962;1234,7;14,8
1,962;1234,7;14,8
1,976;1244,7;14,8
1,976;1244,7;14,8
1,976;1244,7;14,8
1,989;1253;14,9
1,989;1253;14,9
1,989;1253;14,9
2,002;1258,7;15
2,002;1258,7;15
2,002;1258,7;15
2,016;1261,6;15
2,016;1261,6;15
2,016;1261,6;15
2,029;1261;15,1
2,029;1261;15,1
2,029;1261;15,1
2,042;1256,7;15,2
2,042;1256,7;15,2
2,042;1256,7;15,2
2,056;1248;15,2
2,056;1248;15,2
2,056;1248;15,2
2,069;1235,2;15,3
2,069;1235,2;15,3
2,069;1235,2;15,3
2,082;1218,5;15,4
2,082;1218,5;15,4
2,082;1218,5;15,4
2,096;1198,3;15,4
2,096;1198,3;15,4
2,096;1198,3;15,4
2,109;1174,8;15,5
2,109;1174,8;15,5
2,109;1174,8;15,5
2,123;1148,2;15,6
2,123;1148,2;15,6
2,123;1148,2;15,6
2,136;1118,5;15,6
2,136;1118,5;15,6
2,136;1118,5;15,6
2,15;1085,9;15,7
2,15;1085,9;15,7
2,15;1085,9;15,7
2,163;1050,4;15,8
2,163;1050,4;15,8
2,163;1050,4;15,8
2,176;1013,1;15,8
2,176;1013,1;15,8
2,176;1013,1;15,8
2,19;974,2;15,9
2,19;974,2;15,9
2,19;974,2;15,9
2,203;934,7;16
2,203;934,7;16
2,203;934,7;16
2,216;895,2;16
2,216;895,2;16
2,216;895,2;16
2,23;856,3;16,1
2,23;856,3;16,1
2,23;856,3;16,1
2,243;818,6;16,2
2,243;818,6;16,2
2,243;818,6;16,2
2,256;782,6;16,2
2,256;782,6;16,2
2,256;782,6;16,2
2,27;748,7;16,3
2,27;748,7;16,3
2,27;748,7;16,3
2,284;716,9;16,4
2,284;716,9;16,4
2,284;716,9;16,4
2,297;686,9;16,4
2,297;686,9;16,4
2,297;686,9;16,4
2,311;658,6;16,5
2,311;658,6;16,5
2,311;658,6;16,5
2,324;631,6;16,6
2,324;631,6;16,6
2,324;631,6;16,6
2,337;606;16,6
2,337;606;16,6
2,337;606;16,6
2,35;581,6;16,7
2,35;581,6;16,7
2,35;581,6;16,7
2,364;558,4;16,8
2,364;558,4;16,8
2,364;558,4;16,8
2,377;536,4;16,8
2,377;536,4;16,8
2,377;536,4;16,8
2,39;515,2;16,9
2,39;515,2;16,9
2,39;515,2;16,9
2,404;494,9;17
2,404;494,9;17
2,404;494,9;17
2,417;475,6;17
2,417;475,6;17
2,417;475,6;17
2,431;457,2;17,1
2,431;457,2;17,1
2,431;457,2;17,1
2,445;439,6;17,1
2,445;439,6;17,1
2,445;439,6;17,1
2,458;422,7;17,2
2,458;422,7;17,2
2,458;422,7;17,2
2,471;406,5;17,3
2,471;406,5;17,3
2,471;406,5;17,3
2,484;390,9;17,3
2,484;390,9;17,3
2,484;390,9;17,3
2,497;376;17,4
2,497;376;17,4
2,497;376;17,4
2,51;361,6;17,5
2,51;361,6;17,5
2,51;361,6;17,5
2,524;347,8;17,5
2,524;347,8;17,5
2,524;347,8;17,5
2,537;334,4;17,6
2,537;334,4;17,6
2,537;334,4;17,6
2,55;321,5;17,7
2,55;321,5;17,7
2,55;321,5;17,7
2,563;309,1;17,7
2,563;309,1;17,7
2,563;309,1;17,7
2,578;297,2;17,8
2,578;297,2;17,8
2,578;297,2;17,8
2,591;285,6;17,9
2,591;285,6;17,9
2,591;285,6;17,9
2,604;274,4;17,9
2,604;274,4;17,9
2,604;274,4;17,9
2,618;263,8;18
2,618;263,8;18
2,618;263,8;18
2,631;253,4;18,1
2,631;253,4;18,1
2,631;253,4;18,1
2,644;243,4;18,1
2,644;243,4;18,1
2,644;243,4;18,1
2,658;233,7;18,2
2,658;233,7;18,2
2,658;233,7;18,2
2,671;224,4;18,3
2,671;224,4;18,3
2,671;224,4;18,3
2,684;215,4;18,3
2,684;215,4;18,3
2,684;215,4;18,3
2,698;206,7;18,4
2,698;206,7;18,4
2,698;206,7;18,4
2,711;198,4;18,4
2,711;198,4;18,4
2,711;198,4;18,4
2,725;190,3;18,5
2,725;190,3;18,5
2,725;190,3;18,5
2,739;182,6;18,6
2,739;182,6;18,6
2,739;182,6;18,6
2,752;175,2;18,6
2,752;175,2;18,6
2,752;175,2;18,6
2,765;168;18,7
2,765;168;18,7
2,765;168;18,7
2,779;161,1;18,8
2,779;161,1;18,8
2,779;161,1;18,8
2,792;154,4;18,8
2,792;154,4;18,8
2,792;154,4;18,8
2,805;147,9;18,9
2,805;147,9;18,9
2,805;147,9;18,9
2,818;141,6;19
2,818;141,6;19
2,818;141,6;19
2,832;135,6;19
2,832;135,6;19
2,832;135,6;19
2,845;129,7;19,1
2,845;129,7;19,1
2,845;129,7;19,1
2,858;124;19,2
2,858;124;19,2
2,858;124;19,2
2,872;118,5;19,2
2,872;118,5;19,2
2,872;118,5;19,2
2,885;113,2;19,3
2,885;113,2;19,3
2,885;113,2;19,3
2,898;108;19,4
2,898;108;19,4
2,898;108;19,4
2,912;103;19,4
2,912;103;19,4
2,912;103;19,4
2,925;98,2;19,5
2,925;98,2;19,5
2,925;98,2;19,5
2,938;93,5;19,6
2,938;93,5;19,6
2,938;93,5;19,6
2,952;89;19,6
2,952;89;19,6
2,952;89;19,6
2,965;84,6;19,7
2,965;84,6;19,7
2,965;84,6;19,7
2,978;80,3;19,8
2,978;80,3;19,8
2,978;80,3;19,8
2,992;76,2;19,8
2,992;76,2;19,8
2,992;76,2;19,8
3,005;72,1;19,9
3,005;72,1;19,9
3,005;72,1;19,9
3,018;68,2;20
3,018;68,2;20
3,018;68,2;20
3,031;64,4;20
3,031;64,4;20
3,031;64,4;20
3,045;60,7;20,1
3,045;60,7;20,1
3,045;60,7;20,1
3,058;57,1;20,2
3,058;57,1;20,2
3,058;57,1;20,2
3,071;53,7;20,2
3,071;53,7;20,2
3,071;53,7;20,2
3,085;50,3;20,3
3,085;50,3;20,3
3,085;50,3;20,3
3,097;47,1;20,4
3,097;47,1;20,4
3,097;47,1;20,4
3,11;44,1;20,4
3,11;44,1;20,4
3,11;44,1;20,4
3,124;41,1;20,5
3,124;41,1;20,5
3,124;41,1;20,5
3,137;38,3;20,6
3,137;38,3;20,6
3,137;38,3;20,6
3,15;35,6;20,6
3,15;35,6;20,6
3,15;35,6;20,6
3,164;33,1;20,7
3,164;33,1;20,7
3,164;33,1;20,7
3,177;30,6;20,8
3,177;30,6;20,8
3,177;30,6;20,8
3,19;28,3;20,8
3,19;28,3;20,8
3,19;28,3;20,8
3,203;26,1;20,9
3,203;26,1;20,9
3,203;26,1;20,9
3,217;24;21
3,217;24;21
3,217;24;21
3,23;22;21
3,23;22;21
3,23;22;21
3,242;20,1;21,1
3,242;20,1;21,1
3,242;20,1;21,1
3,256;18,3;21,2
3,256;18,3;21,2
3,256;18,3;21,2
3,269;16,6;21,2
3,269;16,6;21,2
3,269;16,6;21,2
3,282;15;21,3
3,282;15;21,3
3,282;15;21,3
3,296;13,5;21,3
3,296;13,5;21,3
3,296;13,5;21,3
3,309;12,1;21,4
3,309;12,1;21,4
3,309;12,1;21,4
3,322;10,8;21,5
3,322;10,8;21,5
3,322;10,8;21,5
3,336;9,5;21,5
3,336;9,5;21,5
3,336;9,5;21,5
3,349;8,4;21,6
3,349;8,4;21,6
3,349;8,4;21,6
3,362;7,3;21,7
3,362;7,3;21,7
3,362;7,3;21,7
3,376;6,3;21,7
3,376;6,3;21,7
3,376;6,3;21,7
3,388;5,4;21,8
3,388;5,4;21,8
3,388;5,4;21,8
3,401;4,6;21,9
3,401;4,6;21,9
3,401;4,6;21,9
3,414;3,9;21,9
3,414;3,9;21,9
3,414;3,9;21,9
3,428;3,2;22
3,428;3,2;22
3,428;3,2;22
3,441;2,6;22,1
3,441;2,6;22,1
3,441;2,6;22,1
3,454;2,1;22,1
3,454;2,1;22,1
3,454;2,1;22,1
3,468;1,7;22,2
3,468;1,7;22,2
3,468;1,7;22,2
3,481;1,3;22,3
3,481;1,3;22,3
3,481;1,3;22,3
3,494;0,9;22,3
3,494;0,9;22,3
3,494;0,9;22,3
3,508;0,6;22,4
3,508;0,6;22,4
3,508;0,6;22,4
3,521;0,4;22,5
3,521;0,4;22,5
3,521;0,4;22,5
3,533;0,2;22,5
3,533;0,2;22,5
3,533;0,2;22,5
3,547;0;22,6
3,547;0;22,6
3,547;0;22,6
3,56;-0,2;22,7
3,56;-0,2;22,7
3,56;-0,2;22,7
3,573;-0,3;22,7
3,573;-0,3;22,7
3,573;-0,3;22,7
3,586;-0,4;22,8
3,586;-0,4;22,8
3,586;-0,4;22,8
3,6;-0,5;22,9
3,6;-0,5;22,9
3,6;-0,5;22,9
3,613;-0,6;22,9
3,613;-0,6;22,9
3,613;-0,6;22,9
3,626;-0,6;23
3,626;-0,6;23
3,626;-0,6;23
3,64;-0,7;23
3,64;-0,7;23
3,64;-0,7;23
3,653;-0,7;23,1
3,653;-0,7;23,1
3,653;-0,7;23,1
3,666;-0,7;23,2
3,666;-0,7;23,2
3,666;-0,7;23,2
3,679;-0,7;23,2
3,679;-0,7;23,2
3,679;-0,7;23,2
3,692;-0,8;23,3
3,692;-0,8;23,3
3,692;-0,8;23,3
3,705;-0,7;23,4
3,705;-0,7;23,4
3,705;-0,7;23,4
3,719;-0,7;23,4
3,719;-0,7;23,4
3,719;-0,7;23,4
3,732;-0,7;23,5
3,732;-0,7;23,5
3,732;-0,7;23,5
3,745;-0,7;23,6
3,745;-0,7;23,6
3,745;-0,7;23,6
3,758;-0,7;23,6
3,758;-0,7;23,6
3,758;-0,7;23,6
3,772;-0,7;23,7
3,772;-0,7;23,7
3,772;-0,7;23,7
3,785;-0,6;23,8
3,785;-0,6;23,8
3,785;-0,6;23,8
3,798;-0,6;23,8
3,798;-0,6;23,8
3,798;-0,6;23,8
3,812;-0,6;23,9
3,812;-0,6;23,9
3,812;-0,6;23,9
3,825;-0,5;24
3,825;-0,5;24
3,825;-0,5;24
3,837;-0,5;24
3,837;-0,5;24
3,837;-0,5;24
3,851;-0,4;24,1
3,851;-0,4;24,1
3,851;-0,4;24,1
3,864;-0,4;24,1
3,864;-0,4;24,1
3,864;-0,4;24,1
3,877;-0,4;24,2
3,877;-0,4;24,2
3,877;-0,4;24,2
3,891;-0,3;24,3
3,891;-0,3;24,3
3,891;-0,3;24,3
3,904;-0,3;24,4
3,904;-0,3;24,4
3,904;-0,3;24,4
3,917;-0,3;24,4
3,917;-0,3;24,4
3,917;-0,3;24,4
3,931;-0,3;24,5
3,931;-0,3;24,5
3,931;-0,3;24,5
3,945;-0,2;24,5
3,945;-0,2;24,5
3,945;-0,2;24,5
3,958;-0,2;24,5
3,958;-0,2;24,5
3,958;-0,2;24,5
3,97;-0,2;24,5
3,97;-0,2;24,5
3,97;-0,2;24,5
3,984;-0,2;24,5
3,984;-0,2;24,5
3,984;-0,2;24,5
3,996;-0,2;24,6
3,996;-0,2;24,6
3,996;-0,2;24,6
4,009;-0,2;24,6
4,009;-0,2;24,6
4,009;-0,2;24,6
4,022;-0,2;24,6
4,022;-0,2;24,6
4,022;-0,2;24,6
4,035;-0,2;24,6
4,035;-0,2;24,6
4,035;-0,2;24,6
4,047;-0,1;24,6
4,047;-0,1;24,6
4,047;-0,1;24,6
4,061;-0,2;24,6
4,061;-0,2;24,6
4,061;-0,2;24,6
4,073;-0,2;24,6
4,073;-0,2;24,6
4,073;-0,2;24,6
4,086;-0,2;24,6
4,086;-0,2;24,6
4,086;-0,2;24,6
4,098;-0,2;24,6
4,098;-0,2;24,6
4,098;-0,2;24,6
4,111;-0,2;24,6
4,111;-0,2;24,6
4,111;-0,2;24,6
4,124;-0,2;24,6
4,124;-0,2;24,6
4,124;-0,2;24,6
4,136;-0,2;24,6
4,136;-0,2;24,6
4,136;-0,2;24,6
4,15;-0,2;24,6
4,15;-0,2;24,6
4,15;-0,2;24,6
4,162;-0,2;24,6
4,162;-0,2;24,6
4,162;-0,2;24,6
4,175;-0,2;24,6
4,175;-0,2;24,6
4,175;-0,2;24,6
4,189;-0,2;24,6
4,189;-0,2;24,6
4,189;-0,2;24,6
4,201;-0,2;24,6
4,201;-0,2;24,6
4,201;-0,2;24,6
4,213;-0,2;24,6
4,213;-0,2;24,6
4,213;-0,2;24,6
4,226;-0,2;24,6
4,226;-0,2;24,6
4,226;-0,2;24,6
4,239;-0,2;24,6
4,239;-0,2;24,6
4,239;-0,2;24,6
4,252;-0,2;24,6
4,252;-0,2;24,6
4,252;-0,2;24,6
4,264;-0,2;24,6
4,264;-0,2;24,6
4,264;-0,2;24,6
4,277;-0,2;24,6
4,277;-0,2;24,6
4,277;-0,2;24,6
4,29;-0,2;24,6
4,29;-0,2;24,6
4,29;-0,2;24,6
4,302;-0,2;24,6
4,302;-0,2;24,6
4,302;-0,2;24,6
4,316;-0,2;24,6
4,316;-0,2;24,6
4,316;-0,2;24,6
4,329;-0,2;24,6
4,329;-0,2;24,6
4,329;-0,2;24,6
4,341;-0,2;24,6
4,341;-0,2;24,6
4,341;-0,2;24,6
4,353;-0,2;24,6
4,353;-0,2;24,6
4,353;-0,2;24,6
4,367;-0,2;24,6
4,367;-0,2;24,6
4,367;-0,2;24,6
4,379;-0,2;24,6
4,379;-0,2;24,6
4,379;-0,2;24,6
4,392;-0,2;24,6
4,392;-0,2;24,6
4,392;-0,2;24,6
4,405;-0,2;24,6
4,405;-0,2;24,6
4,405;-0,2;24,6
4,417;-0,2;24,6
4,417;-0,2;24,6
4,417;-0,2;24,6
4,43;-0,2;24,6
4,43;-0,2;24,6
4,43;-0,2;24,6
4,443;-0,2;24,6
4,443;-0,2;24,6
4,443;-0,2;24,6
4,456;-0,2;24,6
4,456;-0,2;24,6
4,456;-0,2;24,6
4,469;-0,2;24,6
4,469;-0,2;24,6
4,469;-0,2;24,6
4,481;-0,2;24,6
4,481;-0,2;24,6
4,481;-0,2;24,6
4,494;-0,2;24,6
4,494;-0,2;24,6
4,494;-0,2;24,6
4,507;-0,2;24,6
4,507;-0,2;24,6
4,507;-0,2;24,6
4,519;-0,2;24,6
4,519;-0,2;24,6
4,519;-0,2;24,6
4,533;-0,2;24,6
4,533;-0,2;24,6
4,533;-0,2;24,6
4,545;-0,2;24,6
4,545;-0,2;24,6
4,545;-0,2;24,6
4,557;-0,2;24,6
4,557;-0,2;24,6
4,557;-0,2;24,6
4,571;-0,2;24,6
4,571;-0,2;24,6
4,571;-0,2;24,6
4,583;-0,2;24,6
4,583;-0,2;24,6
4,583;-0,2;24,6
4,596;-0,2;24,6
4,596;-0,2;24,6
4,596;-0,2;24,6
4,609;-0,2;24,6
4,609;-0,2;24,6
4,609;-0,2;24,6
4,622;-0,2;24,6
4,622;-0,2;24,6
4,622;-0,2;24,6
4,634;-0,2;24,6
4,634;-0,2;24,6
4,634;-0,2;24,6
4,647;-0,2;24,6
4,647;-0,2;24,6
4,647;-0,2;24,6
4,66;-0,2;24,6
4,66;-0,2;24,6
4,66;-0,2;24,6
4,673;-0,1;24,6
4,673;-0,1;24,6
4,673;-0,1;24,6
4,685;-0,1;24,6
4,685;-0,1;24,6
4,685;-0,1;24,6
4,698;-0,1;24,6
4,698;-0,1;24,6
4,698;-0,1;24,6
4,711;-0,1;24,6
4,711;-0,1;24,6
4,711;-0,1;24,6
4,723;-0,1;24,6
4,723;-0,1;24,6
4,723;-0,1;24,6
4,736;-0,1;24,6
4,736;-0,1;24,6
4,736;-0,1;24,6
4,75;-0,1;24,6
4,75;-0,1;24,6
4,75;-0,1;24,6
4,762;-0,1;24,6
4,762;-0,1;24,6
4,762;-0,1;24,6
4,774;-0,1;24,6
4,774;-0,1;24,6
4,774;-0,1;24,6
4,788;-0,2;24,6
4,788;-0,2;24,6
4,788;-0,2;24,6
4,8;-0,2;24,6
4,8;-0,2;24,6
4,8;-0,2;24,6
4,813;-0,2;24,6
4,813;-0,2;24,6
4,813;-0,2;24,6
4,826;-0,2;24,6
4,826;-0,2;24,6
4,826;-0,2;24,6
4,838;-0,2;24,6
4,838;-0,2;24,6
4,838;-0,2;24,6
4,851;-0,2;24,6
4,851;-0,2;24,6
4,851;-0,2;24,6
4,863;-0,2;24,6
4,863;-0,2;24,6
4,863;-0,2;24,6
4,877;-0,2;24,6
4,877;-0,2;24,6
4,877;-0,2;24,6
4,89;-0,2;24,6
4,89;-0,2;24,6
4,89;-0,2;24,6
4,902;-0,2;24,6
4,902;-0,2;24,6
4,902;-0,2;24,6
4,916;-0,2;24,6
4,916;-0,2;24,6
4,916;-0,2;24,6
4,928;-0,2;24,6
4,928;-0,2;24,6
4,928;-0,2;24,6
4,94;-0,2;24,6
4,94;-0,2;24,6
4,94;-0,2;24,6
4,954;-0,2;24,6
4,954;-0,2;24,6
4,954;-0,2;24,6
4,966;-0,2;24,6
4,966;-0,2;24,6
4,966;-0,2;24,6
4,979;-0,2;24,6
4,979;-0,2;24,6
4,979;-0,2;24,6
4,991;-0,2;24,6
4,991;-0,2;24,6
4,991;-0,2;24,6
5,004;-0,2;24,6
5,004;-0,2;24,6
5,004;-0,2;24,6
5,017;-0,1;24,6
5,017;-0,1;24,6
5,017;-0,1;24,6
5,03;-0,1;24,6
5,03;-0,1;24,6
5,03;-0,1;24,6
5,043;-0,1;24,6
5,043;-0,1;24,6
5,043;-0,1;24,6
5,056;-0,1;24,6
5,056;-0,1;24,6
5,056;-0,1;24,6
5,068;-0,1;24,6
