Tempo (s);Carga (g);Posicao (mm)
5,378;0;26,2
5,378;0;26,2
5,378;0;26,2
5,39;0;26,2
5,39;0;26,2
5,39;0;26,2
5,403;0;26,2
5,403;0;26,2
5,403;0;26,2
5,416;0;26,2
5,416;0;26,2
5,416;0;26,2
5,429;0;26,2
5,429;0;26,2
5,429;0;26,2
5,441;0;26,2
5,441;0;26,2
5,441;0;26,2
5,454;0;26,2
5,454;0;26,2
5,454;0;26,2
5,467;0;26,2
5,467;0;26,2
5,467;0;26,2
5,479;0;26,2
5,479;0;26,2
5,479;0;26,2
5,492;0;26,2
5,492;0;26,2
5,492;0;26,2
5,504;0;26,2
5,504;0;26,2
5,504;0;26,2
5,517;0;26,2
5,517;0;26,2
5,517;0;26,2
5,53;0;26,2
5,53;0;26,2
5,53;0;26,2
5,543;0;26,2
5,543;0;26,2
5,543;0;26,2
5,556;0;26,2
5,556;0;26,2
5,556;0;26,2
5,568;0;26,2
5,568;0;26,2
5,568;0;26,2
5,581;0;26,2
5,581;0;26,2
5,581;0;26,2
5,594;0;26,2
5,594;0;26,2
5,594;0;26,2
5,606;0;26,2
5,606;0;26,2
5,606;0;26,2
5,619;0;26,2
5,619;0;26,2
5,619;0;26,2
5,631;0;26,2
5,631;0;26,2
5,631;0;26,2
5,644;0;26,2
5,644;0;26,2
5,644;0;26,2
5,657;0;26,2
5,657;0;26,2
5,657;0;26,2
5,669;0;26,2
5,669;0;26,2
5,669;0;26,2
5,683;0;26,2
5,683;0;26,2
5,683;0;26,2
5,695;0;26,2
5,695;0;26,2
5,695;0;26,2
5,708;0;26,2
5,708;0;26,2
5,708;0;26,2
5,721;0;26,2
5,721;0;26,2
5,721;0;26,2
5,733;0;26,2
5,733;0;26,2
5,733;0;26,2
5,746;0;26,2
5,746;0;26,2
5,746;0;26,2
5,758;0;26,2
5,758;0;26,2
5,758;0;26,2
5,771;0;26,2
5,771;0;26,2
5,771;0;26,2
5,784;0;26,2
5,784;0;26,2
5,784;0;26,2
5,796;0;26,2
5,796;0;26,2
5,796;0;26,2
5,809;0;26,2
5,809;0;26,2
5,809;0;26,2
5,822;0;26,2
5,822;0;26,2
5,822;0;26,2
5,835;0;26,2
5,835;0;26,2
5,835;0;26,2
5,848;0;26,2
5,848;0;26,2
5,848;0;26,2
5,86;0;26,2
5,86;0;26,2
5,86;0;26,2
5,873;0;26,2
5,873;0;26,2
5,873;0;26,2
5,885;0;26,2
5,885;0;26,2
5,885;0;26,2
5,898;0;26,2
5,898;0;26,2
5,898;0;26,2
5,911;0;26,2
5,911;0;26,2
5,911;0;26,2
5,923;0;26,2
5,923;0;26,2
5,923;0;26,2
5,937;0;26,2
5,937;0;26,2
5,937;0;26,2
5,949;0;26,2
5,949;0;26,2
5,949;0;26,2
5,962;0;26,2
5,962;0;26,2
5,962;0;26,2
5,974;0;26,2
5,974;0;26,2
5,974;0;26,2
5,987;0;26,2
5,987;0;26,2
5,987;0;26,2
6;0;26,2
6;0;26,2
6;0;26,2
6,012;0;26,2
6,012;0;26,2
6,012;0;26,2
6,025;0;26,2
6,025;0;26,2
6,025;0;26,2
6,038;0;26,2
6,038;0;26,2
6,038;0;26,2
6,05;0;26,2
6,05;0;26,2
6,05;0;26,2
6,064;0;26,2
6,064;0;26,2
6,064;0;26,2
6,076;0;26,2
6,076;0;26,2
6,076;0;26,2
6,088;0;26,2
6,088;0;26,2
6,088;0;26,2
6,101;0;26,2
6,101;0;26,2
6,101;0;26,2
6,114;0;26,2
6,114;0;26,2
6,114;0;26,2
6,127;0;26,2
6,127;0;26,2
6,127;0;26,2
6,139;0;26,2
6,139;0;26,2
6,139;0;26,2
6,153;0;26,2
6,153;0;26,2
6,153;0;26,2
6,165;0;26,2
6,165;0;26,2
6,165;0;26,2
6,177;0;26,2
6,177;0;26,2
6,177;0;26,2
6,191;0;26,2
6,191;0;26,2
6,191;0;26,2
6,203;0;26,2
6,203;0;26,2
6,203;0;26,2
6,215;0;26,2
6,215;0;26,2
6,215;0;26,2
6,228;0;26,2
6,228;0;26,2
6,228;0;26,2
6,241;0;26,2
6,241;0;26,2
6,241;0;26,2
6,254;0;26,2
6,254;0;26,2
6,254;0;26,2
6,266;0;26,2
6,266;0;26,2
6,266;0;26,2
6,28;0;26,2
6,28;0;26,2
6,28;0;26,2
6,292;0;26,2
6,292;0;26,2
6,292;0;26,2
6,304;0;26,2
6,304;0;26,2
6,304;0;26,2
6,318;0;26,2
6,318;0;26,2
6,318;0;26,2
6,33;0;26,2
6,33;0;26,2
6,33;0;26,2
6,342;0;26,2
6,342;0;26,2
6,342;0;26,2
6,355;0;26,2
6,355;0;26,2
6,355;0;26,2
6,368;0;26,2
6,368;0;26,2
6,368;0;26,2
6,381;0;26,2
6,381;0;26,2
6,381;0;26,2
6,393;0;26,2
6,393;0;26,2
6,393;0;26,2
6,407;0;26,2
6,407;0;26,2
6,407;0;26,2
6,419;0;26,2
6,419;0;26,2
6,419;0;26,2
6,431;0;26,2
6,431;0;26,2
6,431;0;26,2
6,445;0;26,2
6,445;0;26,2
6,445;0;26,2
6,457;0;26,2
6,457;0;26,2
6,457;0;26,2
6,469;0;26,2
6,469;0;26,2
6,469;0;26,2
6,482;0;26,2
6,482;0;26,2
6,482;0;26,2
6,495;0;26,2
6,495;0;26,2
6,495;0;26,2
6,508;0;26,2
6,508;0;26,2
6,508;0;26,2
6,52;0;26,2
6,52;0;26,2
6,52;0;26,2
6,534;0;26,2
6,534;0;26,2
6,534;0;26,2
6,546;0;26,2
6,546;0;26,2
6,546;0;26,2
6,558;0;26,2
6,558;0;26,2
6,558;0;26,2
6,571;0;26,2
6,571;0;26,2
6,571;0;26,2
6,584;0;26,2
6,584;0;26,2
6,584;0;26,2
6,597;0;26,2
6,597;0;26,2
6,597;0;26,2
6,609;0;26,2
6,609;0;26,2
6,609;0;26,2
6,622;0;26,2
6,622;0;26,2
6,622;0;26,2
6,635;0;26,2
6,635;0;26,2
6,635;0;26,2
6,647;0;26,2
6,647;0;26,2
6,647;0;26,2
6,661;0;26,2
6,661;0;26,2
6,661;0;26,2
6,673;0;26,2
6,673;0;26,2
6,673;0;26,2
6,686;0;26,2
6,686;0;26,2
6,686;0;26,2
6,698;0;26,2
6,698;0;26,2
6,698;0;26,2
6,711;0;26,2
6,711;0;26,2
6,711;0;26,2
6,724;0;26,2
6,724;0;26,2
6,724;0;26,2
6,736;0;26,2
6,736;0;26,2
6,736;0;26,2
6,749;0;26,2
6,749;0;26,2
6,749;0;26,2
6,762;0;26,2
6,762;0;26,2
6,762;0;26,2
6,774;0;26,2
6,774;0;26,2
6,774;0;26,2
6,787;0;26,2
6,787;0;26,2
6,787;0;26,2
6,8;0;26,2
6,8;0;26,2
6,8;0;26,2
6,812;0;26,2
6,812;0;26,2
6,812;0;26,2
6,825;0;26,2
6,825;0;26,2
6,825;0;26,2
6,838;0;26,2
6,838;0;26,2
6,838;0;26,2
6,85;0;26,2
6,85;0;26,2
6,85;0;26,2
6,863;0;26,2
6,863;0;26,2
6,863;0;26,2
6,876;0;26,2
6,876;0;26,2
6,876;0;26,2
6,889;0;26,2
6,889;0;26,2
6,889;0;26,2
6,901;0;26,2
6,901;0;26,2
6,901;0;26,2
6,914;0;26,2
6,914;0;26,2
6,914;0;26,2
6,927;0;26,2
6,927;0;26,2
6,927;0;26,2
6,94;0;26,2
6,94;0;26,2
6,94;0;26,2
6,952;0;26,2
6,952;0;26,2
6,952;0;26,2
6,965;0;26,2
6,965;0;26,2
6,965;0;26,2
6,978;0;26,2
6,978;0;26,2
6,978;0;26,2
6,99;0;26,2
6,99;0;26,2
6,99;0;26,2
7,003;0;26,2
7,003;0;26,2
7,003;0;26,2
7,016;0;26,2
7,016;0;26,2
7,016;0;26,2
7,028;0;26,2
7,028;0;26,2
7,028;0;26,2
7,04;0;26,2
7,04;0;26,2
7,04;0;26,2
7,054;0;26,2
7,054;0;26,2
7,054;0;26,2
7,066;0;26,2
7,066;0;26,2
7,066;0;26,2
7,079;0;26,2
7,079;0;26,2
7,079;0;26,2
7,092;0;26,2
7,092;0;26,2
7,092;0;26,2
7,105;0;26,2
7,105;0;26,2
7,105;0;26,2
7,117;0;26,2
7,117;0;26,2
7,117;0;26,2
7,13;0;26,2
7,13;0;26,2
7,13;0;26,2
7,143;0;26,2
7,143;0;26,2
7,143;0;26,2
7,155;0;26,2
7,155;0;26,2
7,155;0;26,2
7,167;0;26,2
7,167;0;26,2
7,167;0;26,2
7,181;0;26,2
7,181;0;26,2
7,181;0;26,2
7,193;0;26,2
7,193;0;26,2
7,193;0;26,2
7,205;0;26,2
7,205;0;26,2
7,205;0;26,2
7,219;0;26,2
7,219;0;26,2
7,219;0;26,2
7,232;0;26,2
7,232;0;26,2
7,232;0;26,2
7,244;0;26,2
7,244;0;26,2
7,244;0;26,2
7,257;-0,1;26,2
7,257;-0,1;26,2
7,257;-0,1;26,2
7,27;-0,1;26,2
7,27;-0,1;26,2
7,27;-0,1;26,2
7,282;-0,1;26,2
7,282;-0,1;26,2
7,282;-0,1;26,2
7,295;-0,1;26,2
7,295;-0,1;26,2
7,295;-0,1;26,2
7,308;-0,1;26,2
7,308;-0,1;26,2
7,308;-0,1;26,2
7,32;-0,1;26,2
7,32;-0,1;26,2
7,32;-0,1;26,2
7,333;-0,1;26,2
7,333;-0,1;26,2
7,333;-0,1;26,2
7,346;-0,1;26,2
7,346;-0,1;26,2
7,346;-0,1;26,2
7,359;-0,1;26,2
7,359;-0,1;26,2
7,359;-0,1;26,2
7,371;-0,1;26,2
7,371;-0,1;26,2
7,371;-0,1;26,2
7,385;-0,1;26,2
7,385;-0,1;26,2
7,385;-0,1;26,2
7,397;-0,1;26,2
7,397;-0,1;26,2
7,397;-0,1;26,2
7,41;-0,1;26,2
7,41;-0,1;26,2
7,41;-0,1;26,2
7,422;-0,1;26,2
7,422;-0,1;26,2
7,422;-0,1;26,2
7,436;-0,1;26,2
7,436;-0,1;26,2
7,436;-0,1;26,2
7,448;-0,1;26,2
7,448;-0,1;26,2
7,448;-0,1;26,2
7,46;-0,1;26,2
7,46;-0,1;26,2
7,46;-0,1;26,2
7,474;-0,1;26,2
7,474;-0,1;26,2
7,474;-0,1;26,2
7,486;-0,1;26,2
7,486;-0,1;26,2
7,486;-0,1;26,2
7,499;-0,1;26,2
7,499;-0,1;26,2
7,499;-0,1;26,2
7,513;-0,1;26,2
7,513;-0,1;26,2
7,513;-0,1;26,2
7,525;-0,1;26,2
7,525;-0,1;26,2
7,525;-0,1;26,2
7,537;-0,1;26,2
7,537;-0,1;26,2
7,537;-0,1;26,2
7,55;-0,1;26,2
7,55;-0,1;26,2
7,55;-0,1;26,2
7,563;-0,1;26,2
7,563;-0,1;26,2
7,563;-0,1;26,2
7,576;0;26,2
7,576;0;26,2
7,576;0;26,2
7,588;-0,1;26,2
7,588;-0,1;26,2
7,588;-0,1;26,2
7,601;-0,1;26,2
7,601;-0,1;26,2
7,601;-0,1;26,2
7,614;-0,1;26,2
7,614;-0,1;26,2
7,614;-0,1;26,2
7,626;-0,1;26,2
7,626;-0,1;26,2
7,626;-0,1;26,2
7,64;0;26,2
7,64;0;26,2
7,64;0;26,2
7,652;-0,1;26,2
7,652;-0,1;26,2
7,652;-0,1;26,2
7,665;-0,1;26,2
7,665;-0,1;26,2
7,665;-0,1;26,2
7,677;0;26,2
7,677;0;26,2
7,677;0;26,2
7,691;0;26,2
7,691;0;26,2
7,691;0;26,2
7,703;0;26,2
7,703;0;26,2
7,703;0;26,2
7,715;0;26,2
7,715;0;26,2
7,715;0;26,2
7,729;0;26,2
7,729;0;26,2
7,729;0;26,2
7,741;0;26,2
7,741;0;26,2
7,741;0;26,2
7,753;0;26,2
7,753;0;26,2
7,753;0;26,2
7,766;0;26,2
7,766;0;26,2
7,766;0;26,2
7,78;0;26,2
7,78;0;26,2
7,78;0;26,2
7,792;0;26,2
7,792;0;26,2
7,792;0;26,2
7,804;0;26,2
7,804;0;26,2
7,804;0;26,2
7,818;0;26,2
7,818;0;26,2
7,818;0;26,2
7,83;0;26,2
7,83;0;26,2
7,83;0;26,2
7,842;0;26,2
7,842;0;26,2
7,842;0;26,2
7,856;0;26,2
7,856;0;26,2
7,856;0;26,2
7,868;0;26,2
7,868;0;26,2
7,868;0;26,2
7,88;0;26,2
7,88;0;26,2
7,88;0;26,2
7,893;0;26,2
7,893;0;26,2
7,893;0;26,2
7,906;0;26,2
7,906;0;26,2
7,906;0;26,2
7,919;0;26,2
7,919;0;26,2
7,919;0;26,2
7,931;-0,1;26,2
7,931;-0,1;26,2
7,931;-0,1;26,2
7,945;-0,1;26,2
7,945;-0,1;26,2
7,945;-0,1;26,2
7,957;-0,1;26,2
7,957;-0,1;26,2
7,957;-0,1;26,2
7,97;-0,1;26,2
7,97;-0,1;26,2
7,97;-0,1;26,2
7,983;-0,1;26,2
7,983;-0,1;26,2
7,983;-0,1;26,2
7,995;-0,1;26,2
7,995;-0,1;26,2
7,995;-0,1;26,2
8,008;-0,1;26,2
8,008;-0,1;26,2
8,008;-0,1;26,2
8,02;-0,1;26,2
8,02;-0,1;26,2
8,02;-0,1;26,2
8,034;-0,1;26,2
8,034;-0,1;26,2
8,034;-0,1;26,2
8,046;-0,1;26,2
8,046;-0,1;26,2
8,046;-0,1;26,2
8,059;-0,1;26,2
8,059;-0,1;26,2
8,059;-0,1;26,2
8,072;-0,1;26,2
8,072;-0,1;26,2
8,072;-0,1;26,2
8,085;-0,1;26,2
8,085;-0,1;26,2
8,085;-0,1;26,2
8,097;-0,1;26,2
8,097;-0,1;26,2
8,097;-0,1;26,2
8,111;-0,1;26,2
8,111;-0,1;26,2
8,111;-0,1;26,2
8,123;-0,1;26,2
8,123;-0,1;26,2
8,123;-0,1;26,2
8,135;-0,1;26,2
8,135;-0,1;26,2
8,135;-0,1;26,2
8,148;-0,1;26,2
8,148;-0,1;26,2
8,148;-0,1;26,2
8,161;0;26,2
8,161;0;26,2
8,161;0;26,2
8,174;0;26,2
8,174;0;26,2
8,174;0;26,2
8,186;0;26,2
8,186;0;26,2
8,186;0;26,2
8,2;0;26,2
8,2;0;26,2
8,2;0;26,2
8,212;0;26,2
8,212;0;26,2
8,212;0;26,2
8,225;0;26,2
8,225;0;26,2
8,225;0;26,2
8,238;-0,1;26,2
8,238;-0,1;26,2
8,238;-0,1;26,2
8,25;-0,1;26,2
8,25;-0,1;26,2
8,25;-0,1;26,2
8,263;-0,1;26,2
8,263;-0,1;26,2
8,263;-0,1;26,2
8,275;-0,1;26,2
8,275;-0,1;26,2
8,275;-0,1;26,2
8,289;-0,1;26,2
8,289;-0,1;26,2
8,289;-0,1;26,2
8,301;-0,1;26,2
8,301;-0,1;26,2
8,301;-0,1;26,2
8,313;-0,1;26,2
8,313;-0,1;26,2
8,313;-0,1;26,2
8,327;-0,1;26,2
8,327;-0,1;26,2
8,327;-0,1;26,2
8,34;-0,1;26,2
8,34;-0,1;26,2
8,34;-0,1;26,2
8,352;-0,1;26,2
8,352;-0,1;26,2
8,352;-0,1;26,2
8,365;-0,1;26,2
8,365;-0,1;26,2
8,365;-0,1;26,2
8,378;-0,1;26,2
8,378;-0,1;26,2
8,378;-0,1;26,2
8,39;-0,1;26,2
8,39;-0,1;26,2
8,39;-0,1;26,2
8,403;-0,1;26,2
8,403;-0,1;26,2
8,403;-0,1;26,2
8,416;-0,1;26,2
8,416;-0,1;26,2
8,416;-0,1;26,2
8,429;-0,1;26,2
8,429;-0,1;26,2
8,429;-0,1;26,2
8,441;-0,1;26,2
8,441;-0,1;26,2
8,441;-0,1;26,2
8,454;-0,1;26,2
8,454;-0,1;26,2
8,454;-0,1;26,2
8,467;-0,1;26,2
8,467;-0,1;26,2
8,467;-0,1;26,2
8,48;-0,1;26,2
8,48;-0,1;26,2
8,48;-0,1;26,2
8,493;-0,1;26,2
8,493;-0,1;26,2
8,493;-0,1;26,2
8,505;-0,1;26,2
8,505;-0,1;26,2
8,505;-0,1;26,2
8,518;-0,1;26,2
8,518;-0,1;26,2
8,518;-0,1;26,2
8,53;-0,1;26,2
8,53;-0,1;26,2
8,53;-0,1;26,2
8,544;-0,1;26,2
8,544;-0,1;26,2
8,544;-0,1;26,2
8,556;-0,1;26,2
8,556;-0,1;26,2
8,556;-0,1;26,2
8,569;-0,1;26,2
8,569;-0,1;26,2
8,569;-0,1;26,2
8,582;-0,1;26,2
8,582;-0,1;26,2
8,582;-0,1;26,2
8,594;-0,1;26,2
8,594;-0,1;26,2
8,594;-0,1;26,2
8,607;-0,1;26,2
8,607;-0,1;26,2
8,607;-0,1;26,2
8,621;0;26,2
8,621;0;26,2
8,621;0;26,2
8,633;0;26,2
8,633;0;26,2
8,633;0;26,2
8,645;0;26,2
8,645;0;26,2
8,645;0;26,2
8,658;0;26,2
8,658;0;26,2
8,658;0;26,2
8,671;0;26,2
8,671;0;26,2
8,671;0;26,2
8,683;0;26,2
8,683;0;26,2
8,683;0;26,2
8,696;0;26,2
8,696;0;26,2
8,696;0;26,2
8,709;0;26,2
8,709;0;26,2
8,709;0;26,2
8,721;0;26,2
8,721;0;26,2
8,721;0;26,2
8,734;0;26,2
8,734;0;26,2
8,734;0;26,2
8,746;0;26,2
8,746;0;26,2
8,746;0;26,2
8,76;0;26,2
8,76;0;26,2
8,76;0;26,2
8,772;0;26,2
8,772;0;26,2
8,772;0;26,2
8,785;0;26,2
8,785;0;26,2
8,785;0;26,2
8,798;0;26,2
8,798;0;26,2
8,798;0;26,2
8,81;0;26,2
8,81;0;26,2
8,81;0;26,2
8,823;0;26,2
8,823;0;26,2
8,823;0;26,2
8,836;0;26,2
8,836;0;26,2
8,836;0;26,2
8,848;0;26,2
8,848;0;26,2
8,848;0;26,2
8,861;0;26,2
8,861;0;26,2
8,861;0;26,2
8,873;0;26,2
8,873;0;26,2
8,873;0;26,2
8,887;0;26,2
8,887;0;26,2
8,887;0;26,2
8,899;-0,1;26,2
8,899;-0,1;26,2
8,899;-0,1;26,2
8,912;-0,1;26,2
8,912;-0,1;26,2
8,912;-0,1;26,2
8,925;0;26,2
8,925;0;26,2
8,925;0;26,2
8,938;-0,1;26,2
8,938;-0,1;26,2
8,938;-0,1;26,2
8,95;-0,1;26,2
8,95;-0,1;26,2
8,95;-0,1;26,2
8,963;0;26,2
8,963;0;26,2
8,963;0;26,2
8,976;0;26,2
8,976;0;26,2
8,976;0;26,2
8,988;0;26,2
8,988;0;26,2
8,988;0;26,2
9,001;-0,1;26,2
9,001;-0,1;26,2
9,001;-0,1;26,2
9,014;0;26,2
9,014;0;26,2
9,014;0;26,2
9,026;0;26,2
9,026;0;26,2
9,026;0;26,2
9,039;-0,1;26,2
9,039;-0,1;26,2
9,039;-0,1;26,2
9,053;-0,1;26,2
9,053;-0,1;26,2
9,053;-0,1;26,2
9,065;-0,1;26,2
9,065;-0,1;26,2
9,065;-0,1;26,2
9,077;-0,1;26,2
9,077;-0,1;26,2
9,077;-0,1;26,2
9,091;-0,1;26,2
9,091;-0,1;26,2
9,091;-0,1;26,2
9,103;-0,1;26,2
9,103;-0,1;26,2
9,103;-0,1;26,2
9,116;-0,1;26,2
9,116;-0,1;26,2
9,116;-0,1;26,2
9,128;-0,1;26,2
9,128;-0,1;26,2
9,128;-0,1;26,2
9,141;-0,1;26,2
9,141;-0,1;26,2
9,141;-0,1;26,2
9,154;-0,1;26,2
9,154;-0,1;26,2
9,154;-0,1;26,2
9,166;-0,1;26,2
9,166;-0,1;26,2
9,166;-0,1;26,2
9,18;-0,1;26,2
9,18;-0,1;26,2
9,18;-0,1;26,2
9,193;-0,1;26,2
9,193;-0,1;26,2
9,193;-0,1;26,2
9,205;0;26,2
9,205;0;26,2
9,205;0;26,2
9,218;-0,1;26,2
9,218;-0,1;26,2
9,218;-0,1;26,2
9,233;-0,1;26,2
9,233;-0,1;26,2
9,233;-0,1;26,2
9,246;0;26,1
9,246;0;26,1
9,246;0;26,1
9,258;0,1;26,1
9,258;0,1;26,1
9,258;0,1;26,1
9,272;0,2;26
9,272;0,2;26
9,272;0,2;26
9,285;0,4;25,9
9,285;0,4;25,9
9,285;0,4;25,9
9,298;0,5;25,9
9,298;0,5;25,9
9,298;0,5;25,9
9,312;0,6;25,8
9,312;0,6;25,8
9,312;0,6;25,8
9,325;0,7;25,7
9,325;0,7;25,7
9,325;0,7;25,7
9,338;0,9;25,7
9,338;0,9;25,7
9,338;0,9;25,7
9,352;1;25,6
9,352;1;25,6
9,352;1;25,6
9,365;1;25,5
9,365;1;25,5
9,365;1;25,5
9,378;1;25,5
9,378;1;25,5
9,378;1;25,5
9,392;1,1;25,4
9,392;1,1;25,4
9,392;1,1;25,4
9,404;1,1;25,4
9,404;1,1;25,4
9,404;1,1;25,4
9,417;1,1;25,3
9,417;1,1;25,3
9,417;1,1;25,3
9,43;1,2;25,2
9,43;1,2;25,2
9,43;1,2;25,2
9,444;1,2;25,2
9,444;1,2;25,2
9,444;1,2;25,2
9,457;1,3;25,1
9,457;1,3;25,1
9,457;1,3;25,1
9,47;1,3;25
9,47;1,3;25
9,47;1,3;25
9,484;1,3;25
9,484;1,3;25
9,484;1,3;25
9,497;1,4;24,9
9,497;1,4;24,9
9,497;1,4;24,9
9,51;1,5;24,8
9,51;1,5;24,8
9,51;1,5;24,8
9,524;1,7;24,8
9,524;1,7;24,8
9,524;1,7;24,8
9,537;2;24,7
9,537;2;24,7
9,537;2;24,7
9,549;2,4;24,6
9,549;2,4;24,6
9,549;2,4;24,6
9,563;2,9;24,6
9,563;2,9;24,6
9,563;2,9;24,6
9,576;3,5;24,5
9,576;3,5;24,5
9,576;3,5;24,5
9,589;4,3;24,4
9,589;4,3;24,4
9,589;4,3;24,4
9,603;5,3;24,4
9,603;5,3;24,4
9,603;5,3;24,4
9,616;6,3;24,3
9,616;6,3;24,3
9,616;6,3;24,3
9,629;7,5;24,2
9,629;7,5;24,2
9,629;7,5;24,2
9,642;8,8;24,2
9,642;8,8;24,2
9,642;8,8;24,2
9,656;10,2;24,1
9,656;10,2;24,1
9,656;10,2;24,1
9,669;11,7;24
9,669;11,7;24
9,669;11,7;24
9,682;13,3;24
9,682;13,3;24
9,682;13,3;24
9,695;15;23,9
9,695;15;23,9
9,695;15;23,9
9,708;16,8;23,9
9,708;16,8;23,9
9,708;16,8;23,9
9,721;18,7;23,8
9,721;18,7;23,8
9,721;18,7;23,8
9,735;20,7;23,7
9,735;20,7;23,7
9,735;20,7;23,7
9,748;22,8;23,7
9,748;22,8;23,7
9,748;22,8;23,7
9,762;24,9;23,6
9,762;24,9;23,6
9,762;24,9;23,6
9,775;27,1;23,5
9,775;27,1;23,5
9,775;27,1;23,5
9,788;29,4;23,5
9,788;29,4;23,5
9,788;29,4;23,5
9,801;31,8;23,4
9,801;31,8;23,4
9,801;31,8;23,4
9,814;34,2;23,3
9,814;34,2;23,3
9,814;34,2;23,3
9,828;36,7;23,3
9,828;36,7;23,3
9,828;36,7;23,3
9,841;39,3;23,2
9,841;39,3;23,2
9,841;39,3;23,2
9,854;41,9;23,1
9,854;41,9;23,1
9,854;41,9;23,1
9,867;44,6;23,1
9,867;44,6;23,1
9,867;44,6;23,1
9,88;47,3;23
9,88;47,3;23
9,88;47,3;23
9,893;50,1;22,9
9,893;50,1;22,9
9,893;50,1;22,9
9,908;53;22,9
9,908;53;22,9
9,908;53;22,9
9,921;56;22,8
9,921;56;22,8
9,921;56;22,8
9,933;59;22,7
9,933;59;22,7
9,933;59;22,7
9,947;62,1;22,7
9,947;62,1;22,7
9,947;62,1;22,7
9,96;65,2;22,6
9,96;65,2;22,6
9,96;65,2;22,6
9,973;68,5;22,6
9,973;68,5;22,6
9,973;68,5;22,6
9,987;71,7;22,5
9,987;71,7;22,5
9,987;71,7;22,5
10;75;22,4
10;75;22,4
10;75;22,4
10,013;78,3;22,4
10,013;78,3;22,4
10,013;78,3;22,4
10,026;81,7;22,3
10,026;81,7;22,3
10,026;81,7;22,3
10,04;85;22,2
10,04;85;22,2
10,04;85;22,2
10,054;88,4;22,2
10,054;88,4;22,2
10,054;88,4;22,2
10,067;91,8;22,1
10,067;91,8;22,1
10,067;91,8;22,1
10,081;95,2;22
10,081;95,2;22
10,081;95,2;22
10,094;98,6;22
10,094;98,6;22
10,094;98,6;22
10,107;102;21,9
10,107;102;21,9
10,107;102;21,9
10,121;105,5;21,8
10,121;105,5;21,8
10,121;105,5;21,8
10,134;108,9;21,8
10,134;108,9;21,8
10,134;108,9;21,8
10,147;112,3;21,7
10,147;112,3;21,7
10,147;112,3;21,7
10,161;115,8;21,6
10,161;115,8;21,6
10,161;115,8;21,6
10,174;119,2;21,6
10,174;119,2;21,6
10,174;119,2;21,6
10,187;122,5;21,5
10,187;122,5;21,5
10,187;122,5;21,5
10,202;125,9;21,4
10,202;125,9;21,4
10,202;125,9;21,4
10,215;129,2;21,4
10,215;129,2;21,4
10,215;129,2;21,4
10,228;132,6;21,3
10,228;132,6;21,3
10,228;132,6;21,3
10,242;136;21,2
10,242;136;21,2
10,242;136;21,2
10,255;139,4;21,2
10,255;139,4;21,2
10,255;139,4;21,2
10,268;142,7;21,1
10,268;142,7;21,1
10,268;142,7;21,1
10,282;146,1;21
10,282;146,1;21
10,282;146,1;21
10,296;149,5;21
10,296;149,5;21
10,296;149,5;21
10,309;152,9;20,9
10,309;152,9;20,9
10,309;152,9;20,9
10,322;156,4;20,8
10,322;156,4;20,8
10,322;156,4;20,8
10,336;159,8;20,8
10,336;159,8;20,8
10,336;159,8;20,8
10,35;163,2;20,7
10,35;163,2;20,7
10,35;163,2;20,7
10,363;166,6;20,6
10,363;166,6;20,6
10,363;166,6;20,6
10,377;170;20,6
10,377;170;20,6
10,377;170;20,6
10,39;173,5;20,5
10,39;173,5;20,5
10,39;173,5;20,5
10,403;177;20,4
10,403;177;20,4
10,403;177;20,4
10,417;180,5;20,4
10,417;180,5;20,4
10,417;180,5;20,4
10,43;184;20,3
10,43;184;20,3
10,43;184;20,3
10,443;187,6;20,2
10,443;187,6;20,2
10,443;187,6;20,2
10,457;191,2;20,2
10,457;191,2;20,2
10,457;191,2;20,2
10,47;194,8;20,1
10,47;194,8;20,1
10,47;194,8;20,1
10,483;198,5;20
10,483;198,5;20
10,483;198,5;20
10,498;202,2;20
10,498;202,2;20
10,498;202,2;20
10,511;205,8;19,9
10,511;205,8;19,9
10,511;205,8;19,9
10,524;209,5;19,8
10,524;209,5;19,8
10,524;209,5;19,8
10,537;213,2;19,8
10,537;213,2;19,8
10,537;213,2;19,8
10,551;217;19,7
10,551;217;19,7
10,551;217;19,7
10,564;220,8;19,6
10,564;220,8;19,6
10,564;220,8;19,6
10,578;224,7;19,6
10,578;224,7;19,6
10,578;224,7;19,6
10,592;228,5;19,5
10,592;228,5;19,5
10,592;228,5;19,5
10,605;232,4;19,4
10,605;232,4;19,4
10,605;232,4;19,4
10,618;236,3;19,4
10,618;236,3;19,4
10,618;236,3;19,4
10,632;240,3;19,3
10,632;240,3;19,3
10,632;240,3;19,3
10,646;244,3;19,2
10,646;244,3;19,2
10,646;244,3;19,2
10,659;248,3;19,2
10,659;248,3;19,2
10,659;248,3;19,2
10,673;252,4;19,1
10,673;252,4;19,1
10,673;252,4;19,1
10,686;256,5;19
10,686;256,5;19
10,686;256,5;19
10,699;260,7;19
10,699;260,7;19
10,699;260,7;19
10,713;264,8;18,9
10,713;264,8;18,9
10,713;264,8;18,9
10,726;269,1;18,8
10,726;269,1;18,8
10,726;269,1;18,8
10,739;273,3;18,8
10,739;273,3;18,8
10,739;273,3;18,8
10,752;277,6;18,7
10,752;277,6;18,7
10,752;277,6;18,7
10,766;281,9;18,6
10,766;281,9;18,6
10,766;281,9;18,6
10,78;286,2;18,6
10,78;286,2;18,6
