Tempo (s);Carga (g);Posicao (mm)
0;3,4;78,4
0;3,4;78,4
0;3,4;78,4
0;0;78,4
0,014;3,9;78,4
0,014;3,9;78,4
0,014;3,9;78,4
0,014;3,9;78,4
0,028;4,6;78,3
0,028;4,6;78,3
0,028;4,6;78,3
0,028;4,6;78,3
0,041;5,4;78,3
0,041;5,4;78,3
0,041;5,4;78,3
0,041;5,4;78,3
0,053;6,1;78,3
0,053;6,1;78,3
0,053;6,1;78,3
0,053;6,1;78,3
0,067;7,1;78,2
0,067;7,1;78,2
0,067;7,1;78,2
0,067;7,1;78,2
0,08;8,4;78,2
0,08;8,4;78,2
0,08;8,4;78,2
0,08;8,4;78,2
0,092;9,9;78,2
0,092;9,9;78,2
0,092;9,9;78,2
0,092;9,9;78,2
0,106;11,7;78,2
0,106;11,7;78,2
0,106;11,7;78,2
0,106;11,7;78,2
0,119;13,8;78,1
0,119;13,8;78,1
0,119;13,8;78,1
0,119;13,8;78,1
0,132;16,3;78,1
0,132;16,3;78,1
0,132;16,3;78,1
0,132;16,3;78,1
0,145;19,3;78,1
0,145;19,3;78,1
0,145;19,3;78,1
0,145;19,3;78,1
0,159;22,7;78,1
0,159;22,7;78,1
0,159;22,7;78,1
0,159;22,7;78,1
0,171;26,4;78
0,171;26,4;78
0,171;26,4;78
0,171;26,4;78
0,184;30,5;78
0,184;30,5;78
0,184;30,5;78
0,184;30,5;78
0,198;35,1;78
0,198;35,1;78
0,198;35,1;78
0,198;35,1;78
0,21;40,1;78
0,21;40,1;78
0,21;40,1;78
0,21;40,1;78
0,223;45,4;77,9
0,223;45,4;77,9
0,223;45,4;77,9
0,223;45,4;77,9
0,237;51;77,9
0,237;51;77,9
0,237;51;77,9
0,237;51;77,9
0,25;56,9;77,9
0,25;56,9;77,9
0,25;56,9;77,9
0,25;56,9;77,9
0,262;63,2;77,9
0,262;63,2;77,9
0,262;63,2;77,9
0,262;63,2;77,9
0,277;69,8;77,8
0,277;69,8;77,8
0,277;69,8;77,8
0,277;69,8;77,8
0,289;76,4;77,8
0,289;76,4;77,8
0,289;76,4;77,8
0,289;76,4;77,8
0,302;83,1;77,8
0,302;83,1;77,8
0,302;83,1;77,8
0,302;83,1;77,8
0,315;89,9;77,8
0,315;89,9;77,8
0,315;89,9;77,8
0,315;89,9;77,8
0,328;96,9;77,7
0,328;96,9;77,7
0,328;96,9;77,7
0,328;96,9;77,7
0,341;103,7;77,7
0,341;103,7;77,7
0,341;103,7;77,7
0,341;103,7;77,7
0,354;110,4;77,7
0,354;110,4;77,7
0,354;110,4;77,7
0,354;110,4;77,7
0,367;117,1;77,7
0,367;117,1;77,7
0,367;117,1;77,7
0,367;117,1;77,7
0,38;123,7;77,6
0,38;123,7;77,6
0,38;123,7;77,6
0,38;123,7;77,6
0,393;130,2;77,6
0,393;130,2;77,6
0,393;130,2;77,6
0,393;130,2;77,6
0,407;136,6;77,6
0,407;136,6;77,6
0,407;136,6;77,6
0,407;136,6;77,6
0,42;142,8;77,6
0,42;142,8;77,6
0,42;142,8;77,6
0,42;142,8;77,6
0,433;148,9;77,5
0,433;148,9;77,5
0,433;148,9;77,5
0,433;148,9;77,5
0,446;155,1;77,5
0,446;155,1;77,5
0,446;155,1;77,5
0,446;155,1;77,5
0,459;161,2;77,5
0,459;161,2;77,5
0,459;161,2;77,5
0,459;161,2;77,5
0,472;167,2;77,5
0,472;167,2;77,5
0,472;167,2;77,5
0,472;167,2;77,5
0,484;173,1;77,4
0,484;173,1;77,4
0,484;173,1;77,4
0,484;173,1;77,4
0,498;179;77,4
0,498;179;77,4
0,498;179;77,4
0,498;179;77,4
0,511;185;77,4
0,511;185;77,4
0,511;185;77,4
0,511;185;77,4
0,524;191;77,4
0,524;191;77,4
0,524;191;77,4
0,524;191;77,4
0,537;196,8;77,3
0,537;196,8;77,3
0,537;196,8;77,3
0,537;196,8;77,3
0,55;202,6;77,3
0,55;202,6;77,3
0,55;202,6;77,3
0,55;202,6;77,3
0,563;208,4;77,3
0,563;208,4;77,3
0,563;208,4;77,3
0,563;208,4;77,3
0,577;214,2;77,2
0,577;214,2;77,2
0,577;214,2;77,2
0,577;214,2;77,2
0,59;219,9;77,2
0,59;219,9;77,2
0,59;219,9;77,2
0,59;219,9;77,2
0,603;225,5;77,2
0,603;225,5;77,2
0,603;225,5;77,2
0,603;225,5;77,2
0,616;231,1;77,2
0,616;231,1;77,2
0,616;231,1;77,2
0,616;231,1;77,2
0,629;236,7;77,1
0,629;236,7;77,1
0,629;236,7;77,1
0,629;236,7;77,1
0,642;242,3;77,1
0,642;242,3;77,1
0,642;242,3;77,1
0,642;242,3;77,1
0,654;247,7;77,1
0,654;247,7;77,1
0,654;247,7;77,1
0,654;247,7;77,1
0,668;253,1;77,1
0,668;253,1;77,1
0,668;253,1;77,1
0,668;253,1;77,1
0,681;258,5;77,1
0,681;258,5;77,1
0,681;258,5;77,1
0,681;258,5;77,1
0,694;263,9;77
0,694;263,9;77
0,694;263,9;77
0,694;263,9;77
0,708;269,2;77
0,708;269,2;77
0,708;269,2;77
0,708;269,2;77
0,721;274,2;77
0,721;274,2;77
0,721;274,2;77
0,721;274,2;77
0,733;279,3;76,9
0,733;279,3;76,9
0,733;279,3;76,9
0,733;279,3;76,9
0,747;284,3;76,9
0,747;284,3;76,9
0,747;284,3;76,9
0,747;284,3;76,9
0,76;289,3;76,9
0,76;289,3;76,9
0,76;289,3;76,9
0,76;289,3;76,9
0,773;294,2;76,9
0,773;294,2;76,9
0,773;294,2;76,9
0,773;294,2;76,9
0,785;299;76,9
0,785;299;76,9
0,785;299;76,9
0,785;299;76,9
0,799;303,9;76,8
0,799;303,9;76,8
0,799;303,9;76,8
0,799;303,9;76,8
0,812;308,9;76,8
0,812;308,9;76,8
0,812;308,9;76,8
0,812;308,9;76,8
0,824;313,9;76,8
0,824;313,9;76,8
0,824;313,9;76,8
0,824;313,9;76,8
0,838;318,8;76,8
0,838;318,8;76,8
0,838;318,8;76,8
0,838;318,8;76,8
0,852;323,7;76,7
0,852;323,7;76,7
0,852;323,7;76,7
0,852;323,7;76,7
0,864;328,7;76,7
0,864;328,7;76,7
0,864;328,7;76,7
0,864;328,7;76,7
0,878;333,8;76,7
0,878;333,8;76,7
0,878;333,8;76,7
0,878;333,8;76,7
0,891;338,7;76,7
0,891;338,7;76,7
0,891;338,7;76,7
0,891;338,7;76,7
0,903;343,7;76,6
0,903;343,7;76,6
0,903;343,7;76,6
0,903;343,7;76,6
0,917;348,7;76,6
0,917;348,7;76,6
0,917;348,7;76,6
0,917;348,7;76,6
0,93;353,8;76,6
0,93;353,8;76,6
0,93;353,8;76,6
0,93;353,8;76,6
0,943;359;76,5
0,943;359;76,5
0,943;359;76,5
0,943;359;76,5
0,955;364,1;76,5
0,955;364,1;76,5
0,955;364,1;76,5
0,955;364,1;76,5
0,969;369,3;76,5
0,969;369,3;76,5
0,969;369,3;76,5
0,969;369,3;76,5
0,982;374,6;76,5
0,982;374,6;76,5
0,982;374,6;76,5
0,982;374,6;76,5
0,995;380;76,4
0,995;380;76,4
0,995;380;76,4
0,995;380;76,4
1,009;385,4;76,4
1,009;385,4;76,4
1,009;385,4;76,4
1,009;385,4;76,4
1,022;390,7;76,4
1,022;390,7;76,4
1,022;390,7;76,4
1,022;390,7;76,4
1,034;396;76,4
1,034;396;76,4
1,034;396;76,4
1,034;396;76,4
1,048;401,3;76,3
1,048;401,3;76,3
1,048;401,3;76,3
1,048;401,3;76,3
1,061;406,7;76,3
1,061;406,7;76,3
1,061;406,7;76,3
1,061;406,7;76,3
1,073;411,9;76,3
1,073;411,9;76,3
1,073;411,9;76,3
1,073;411,9;76,3
1,087;417,1;76,3
1,087;417,1;76,3
1,087;417,1;76,3
1,087;417,1;76,3
1,1;422,4;76,2
1,1;422,4;76,2
1,1;422,4;76,2
1,1;422,4;76,2
1,113;427,7;76,2
1,113;427,7;76,2
1,113;427,7;76,2
1,113;427,7;76,2
1,125;433;76,2
1,125;433;76,2
1,125;433;76,2
1,125;433;76,2
1,14;438,2;76,2
1,14;438,2;76,2
1,14;438,2;76,2
1,14;438,2;76,2
1,152;443,4;76,1
1,152;443,4;76,1
1,152;443,4;76,1
1,152;443,4;76,1
1,165;448,7;76,1
1,165;448,7;76,1
1,165;448,7;76,1
1,165;448,7;76,1
1,179;454;76,1
1,179;454;76,1
1,179;454;76,1
1,179;454;76,1
1,191;459,3;76,1
1,191;459,3;76,1
1,191;459,3;76,1
1,191;459,3;76,1
1,204;464,3;76
1,204;464,3;76
1,204;464,3;76
1,204;464,3;76
1,218;469,4;76
1,218;469,4;76
1,218;469,4;76
1,218;469,4;76
1,231;474,6;76
1,231;474,6;76
1,231;474,6;76
1,231;474,6;76
1,243;479,7;76
1,243;479,7;76
1,243;479,7;76
1,243;479,7;76
1,257;484,7;75,9
1,257;484,7;75,9
1,257;484,7;75,9
1,257;484,7;75,9
1,27;489,7;75,9
1,27;489,7;75,9
1,27;489,7;75,9
1,27;489,7;75,9
1,283;494,8;75,9
1,283;494,8;75,9
1,283;494,8;75,9
1,283;494,8;75,9
1,296;499,9;75,8
1,296;499,9;75,8
1,296;499,9;75,8
1,296;499,9;75,8
1,31;505;75,8
1,31;505;75,8
1,31;505;75,8
1,31;505;75,8
1,322;510;75,8
1,322;510;75,8
1,322;510;75,8
1,322;510;75,8
1,335;515;75,8
1,335;515;75,8
1,335;515;75,8
1,335;515;75,8
1,349;520,1;75,8
1,349;520,1;75,8
1,349;520,1;75,8
1,349;520,1;75,8
1,361;525,3;75,7
1,361;525,3;75,7
1,361;525,3;75,7
1,361;525,3;75,7
1,374;530,3;75,7
1,374;530,3;75,7
1,374;530,3;75,7
1,374;530,3;75,7
1,388;535,2;75,7
1,388;535,2;75,7
1,388;535,2;75,7
1,388;535,2;75,7
1,401;540,2;75,6
1,401;540,2;75,6
1,401;540,2;75,6
1,401;540,2;75,6
1,413;545,2;75,6
1,413;545,2;75,6
1,413;545,2;75,6
1,413;545,2;75,6
1,428;550,2;75,6
1,428;550,2;75,6
1,428;550,2;75,6
1,428;550,2;75,6
1,44;555,2;75,6
1,44;555,2;75,6
1,44;555,2;75,6
1,44;555,2;75,6
1,453;560,1;75,5
1,453;560,1;75,5
1,453;560,1;75,5
1,453;560,1;75,5
1,466;565;75,5
1,466;565;75,5
1,466;565;75,5
1,466;565;75,5
1,48;570,1;75,5
1,48;570,1;75,5
1,48;570,1;75,5
1,48;570,1;75,5
1,492;575,1;75,5
1,492;575,1;75,5
1,492;575,1;75,5
1,492;575,1;75,5
1,505;580;75,4
1,505;580;75,4
1,505;580;75,4
1,505;580;75,4
1,519;584,9;75,4
1,519;584,9;75,4
1,519;584,9;75,4
1,519;584,9;75,4
1,532;589,8;75,4
1,532;589,8;75,4
1,532;589,8;75,4
1,532;589,8;75,4
1,544;594,8;75,4
1,544;594,8;75,4
1,544;594,8;75,4
1,544;594,8;75,4
1,558;599,6;75,3
1,558;599,6;75,3
1,558;599,6;75,3
1,558;599,6;75,3
1,571;604,3;75,3
1,571;604,3;75,3
1,571;604,3;75,3
1,571;604,3;75,3
1,584;609,1;75,3
1,584;609,1;75,3
1,584;609,1;75,3
1,584;609,1;75,3
1,598;613,9;75,3
1,598;613,9;75,3
1,598;613,9;75,3
1,598;613,9;75,3
1,611;618,8;75,2
1,611;618,8;75,2
1,611;618,8;75,2
1,611;618,8;75,2
1,623;623,5;75,2
1,623;623,5;75,2
1,623;623,5;75,2
1,623;623,5;75,2
1,636;628,2;75,2
1,636;628,2;75,2
1,636;628,2;75,2
1,636;628,2;75,2
1,65;633,1;75,2
1,65;633,1;75,2
1,65;633,1;75,2
1,65;633,1;75,2
1,662;638;75,1
1,662;638;75,1
1,662;638;75,1
1,662;638;75,1
1,675;642,8;75,1
1,675;642,8;75,1
1,675;642,8;75,1
1,675;642,8;75,1
1,689;647,5;75,1
1,689;647,5;75,1
1,689;647,5;75,1
1,689;647,5;75,1
1,702;652,2;75,1
1,702;652,2;75,1
1,702;652,2;75,1
1,702;652,2;75,1
1,715;657;75
1,715;657;75
1,715;657;75
1,715;657;75
1,729;661,8;75
1,729;661,8;75
1,729;661,8;75
1,729;661,8;75
1,741;666,5;75
1,741;666,5;75
1,741;666,5;75
1,741;666,5;75
1,754;671,2;75
1,754;671,2;75
1,754;671,2;75
1,754;671,2;75
1,768;675,9;74,9
1,768;675,9;74,9
1,768;675,9;74,9
1,768;675,9;74,9
1,781;680,6;74,9
1,781;680,6;74,9
1,781;680,6;74,9
1,781;680,6;74,9
1,793;685,4;74,9
1,793;685,4;74,9
1,793;685,4;74,9
1,793;685,4;74,9
1,806;690;74,8
1,806;690;74,8
1,806;690;74,8
1,806;690;74,8
1,82;694,7;74,8
1,82;694,7;74,8
1,82;694,7;74,8
1,82;694,7;74,8
1,833;699,3;74,8
1,833;699,3;74,8
1,833;699,3;74,8
1,833;699,3;74,8
1,845;704;74,8
1,845;704;74,8
1,845;704;74,8
1,845;704;74,8
1,86;708,6;74,7
1,86;708,6;74,7
1,86;708,6;74,7
1,86;708,6;74,7
1,872;713,1;74,7
1,872;713,1;74,7
1,872;713,1;74,7
1,872;713,1;74,7
1,885;717,5;74,7
1,885;717,5;74,7
1,885;717,5;74,7
1,885;717,5;74,7
1,899;722,1;74,7
1,899;722,1;74,7
1,899;722,1;74,7
1,899;722,1;74,7
1,912;726,6;74,6
1,912;726,6;74,6
1,912;726,6;74,6
1,912;726,6;74,6
1,924;731;74,6
1,924;731;74,6
1,924;731;74,6
1,924;731;74,6
1,937;735,4;74,6
1,937;735,4;74,6
1,937;735,4;74,6
1,937;735,4;74,6
1,951;739,8;74,6
1,951;739,8;74,6
1,951;739,8;74,6
1,951;739,8;74,6
1,964;744,3;74,5
1,964;744,3;74,5
1,964;744,3;74,5
1,964;744,3;74,5
1,976;748,8;74,5
1,976;748,8;74,5
1,976;748,8;74,5
1,976;748,8;74,5
1,99;753,2;74,5
1,99;753,2;74,5
1,99;753,2;74,5
1,99;753,2;74,5
2,004;757,6;74,5
2,004;757,6;74,5
2,004;757,6;74,5
2,004;757,6;74,5
2,016;762,1;74,4
2,016;762,1;74,4
2,016;762,1;74,4
2,016;762,1;74,4
2,03;766,7;74,4
2,03;766,7;74,4
2,03;766,7;74,4
2,03;766,7;74,4
2,043;771,2;74,4
2,043;771,2;74,4
2,043;771,2;74,4
2,043;771,2;74,4
2,055;775,6;74,3
2,055;775,6;74,3
2,055;775,6;74,3
2,055;775,6;74,3
2,069;780,1;74,3
2,069;780,1;74,3
2,069;780,1;74,3
2,069;780,1;74,3
2,082;784,6;74,3
2,082;784,6;74,3
2,082;784,6;74,3
2,082;784,6;74,3
2,095;789,1;74,3
2,095;789,1;74,3
2,095;789,1;74,3
2,095;789,1;74,3
2,107;793,5;74,2
2,107;793,5;74,2
2,107;793,5;74,2
2,107;793,5;74,2
2,121;797,9;74,2
2,121;797,9;74,2
2,121;797,9;74,2
2,121;797,9;74,2
2,134;802,3;74,2
2,134;802,3;74,2
2,134;802,3;74,2
2,134;802,3;74,2
2,147;806,8;74,2
2,147;806,8;74,2
2,147;806,8;74,2
2,147;806,8;74,2
2,161;811,3;74,1
2,161;811,3;74,1
2,161;811,3;74,1
2,161;811,3;74,1
2,174;815,7;74,1
2,174;815,7;74,1
2,174;815,7;74,1
2,174;815,7;74,1
2,186;820,2;74,1
2,186;820,2;74,1
2,186;820,2;74,1
2,186;820,2;74,1
2,2;824,7;74,1
2,2;824,7;74,1
2,2;824,7;74,1
2,2;824,7;74,1
2,213;829,3;74
2,213;829,3;74
2,213;829,3;74
2,213;829,3;74
2,226;833,9;74
2,226;833,9;74
2,226;833,9;74
2,226;833,9;74
2,239;838,5;74
2,239;838,5;74
2,239;838,5;74
2,239;838,5;74
2,252;843,1;73,9
2,252;843,1;73,9
2,252;843,1;73,9
2,252;843,1;73,9
2,265;847,7;73,9
2,265;847,7;73,9
2,265;847,7;73,9
2,265;847,7;73,9
2,278;852,4;73,9
2,278;852,4;73,9
2,278;852,4;73,9
2,278;852,4;73,9
2,292;857,1;73,9
2,292;857,1;73,9
2,292;857,1;73,9
2,292;857,1;73,9
2,305;861,7;73,8
2,305;861,7;73,8
2,305;861,7;73,8
2,305;861,7;73,8
2,317;866,4;73,8
2,317;866,4;73,8
2,317;866,4;73,8
2,317;866,4;73,8
2,331;871,1;73,8
2,331;871,1;73,8
2,331;871,1;73,8
2,331;871,1;73,8
2,344;875,9;73,8
2,344;875,9;73,8
2,344;875,9;73,8
2,344;875,9;73,8
2,357;880,5;73,7
2,357;880,5;73,7
2,357;880,5;73,7
2,357;880,5;73,7
2,37;885,2;73,7
2,37;885,2;73,7
2,37;885,2;73,7
2,37;885,2;73,7
2,383;889,9;73,7
2,383;889,9;73,7
2,383;889,9;73,7
2,383;889,9;73,7
2,396;894,6;73,7
2,396;894,6;73,7
2,396;894,6;73,7
2,396;894,6;73,7
2,41;899,3;73,6
2,41;899,3;73,6
2,41;899,3;73,6
2,41;899,3;73,6
2,422;903,8;73,6
2,422;903,8;73,6
2,422;903,8;73,6
2,422;903,8;73,6
2,436;908,3;73,6
2,436;908,3;73,6
2,436;908,3;73,6
2,436;908,3;73,6
2,448;912,7;73,6
2,448;912,7;73,6
2,448;912,7;73,6
2,448;912,7;73,6
2,462;917,2;73,5
2,462;917,2;73,5
2,462;917,2;73,5
2,462;917,2;73,5
2,475;921,5;73,5
2,475;921,5;73,5
2,475;921,5;73,5
2,475;921,5;73,5
2,488;925,7;73,5
2,488;925,7;73,5
2,488;925,7;73,5
2,488;925,7;73,5
2,501;930;73,5
2,501;930;73,5
2,501;930;73,5
2,501;930;73,5
2,514;934,3;73,4
2,514;934,3;73,4
2,514;934,3;73,4
2,514;934,3;73,4
2,527;938,6;73,4
2,527;938,6;73,4
2,527;938,6;73,4
2,527;938,6;73,4
2,541;942,8;73,4
2,541;942,8;73,4
2,541;942,8;73,4
2,541;942,8;73,4
2,553;947;73,4
2,553;947;73,4
2,553;947;73,4
2,553;947;73,4
2,566;951,3;73,3
2,566;951,3;73,3
2,566;951,3;73,3
2,566;951,3;73,3
2,58;955,7;73,3
2,58;955,7;73,3
2,58;955,7;73,3
2,58;955,7;73,3
2,593;960;73,3
2,593;960;73,3
2,593;960;73,3
2,593;960;73,3
2,606;964,3;73,3
2,606;964,3;73,3
2,606;964,3;73,3
2,606;964,3;73,3
2,619;968,5;73,2
2,619;968,5;73,2
2,619;968,5;73,2
2,619;968,5;73,2
2,632;972,9;73,2
2,632;972,9;73,2
2,632;972,9;73,2
2,632;972,9;73,2
2,645;977,3;73,2
2,645;977,3;73,2
2,645;977,3;73,2
2,645;977,3;73,2
2,658;981,7;73,2
2,658;981,7;73,2
2,658;981,7;73,2
2,658;981,7;73,2
2,672;986;73,1
2,672;986;73,1
2,672;986;73,1
2,672;986;73,1
2,684;990,5;73,1
2,684;990,5;73,1
2,684;990,5;73,1
2,684;990,5;73,1
2,697;995;73,1
2,697;995;73,1
2,697;995;73,1
2,697;995;73,1
2,711;999,5;73,1
2,711;999,5;73,1
2,711;999,5;73,1
2,711;999,5;73,1
2,724;1004;73
2,724;1004;73
2,724;1004;73
2,724;1004;73
2,737;1008,5;73
2,737;1008,5;73
2,737;1008,5;73
2,737;1008,5;73
2,751;1013;73
2,751;1013;73
2,751;1013;73
2,751;1013;73
2,764;1017,6;72,9
2,764;1017,6;72,9
2,764;1017,6;72,9
2,764;1017,6;72,9
2,776;1022,1;72,9
2,776;1022,1;72,9
2,776;1022,1;72,9
2,776;1022,1;72,9
2,789;1026,5;72,9
2,789;1026,5;72,9
2,789;1026,5;72,9
2,789;1026,5;72,9
2,803;1030,9;72,9
2,803;1030,9;72,9
2,803;1030,9;72,9
2,803;1030,9;72,9
2,816;1035,4;72,9
2,816;1035,4;72,9
2,816;1035,4;72,9
2,816;1035,4;72,9
2,828;1039,9;72,8
2,828;1039,9;72,8
2,828;1039,9;72,8
2,828;1039,9;72,8
2,842;1044,3;72,8
2,842;1044,3;72,8
2,842;1044,3;72,8
2,842;1044,3;72,8
2,855;1048,7;72,8
2,855;1048,7;72,8
2,855;1048,7;72,8
2,855;1048,7;72,8
2,869;1053,1;72,7
2,869;1053,1;72,7
2,869;1053,1;72,7
2,869;1053,1;72,7
2,882;1057,5;72,7
2,882;1057,5;72,7
2,882;1057,5;72,7
2,882;1057,5;72,7
2,895;1062;72,7
2,895;1062;72,7
2,895;1062;72,7
2,895;1062;72,7
2,908;1066,3;72,7
2,908;1066,3;72,7
2,908;1066,3;72,7
2,908;1066,3;72,7
2,922;1070,5;72,6
2,922;1070,5;72,6
2,922;1070,5;72,6
2,922;1070,5;72,6
2,935;1074,8;72,6
2,935;1074,8;72,6
2,935;1074,8;72,6
2,935;1074,8;72,6
2,947;1079,1;72,6
2,947;1079,1;72,6
2,947;1079,1;72,6
2,947;1079,1;72,6
2,96;1083,2;72,6
2,96;1083,2;72,6
2,96;1083,2;72,6
2,96;1083,2;72,6
2,974;1087,2;72,5
2,974;1087,2;72,5
2,974;1087,2;72,5
2,974;1087,2;72,5
2,987;1091,2;72,5
2,987;1091,2;72,5
2,987;1091,2;72,5
2,987;1091,2;72,5
3;1095,2;72,5
3;1095,2;72,5
3;1095,2;72,5
3;1095,2;72,5
3,014;1099,2;72,5
3,014;1099,2;72,5
3,014;1099,2;72,5
3,014;1099,2;72,5
3,027;1103,1;72,4
3,027;1103,1;72,4
3,027;1103,1;72,4
3,027;1103,1;72,4
3,039;1106,9;72,4
3,039;1106,9;72,4
3,039;1106,9;72,4
3,039;1106,9;72,4
3,053;1110,8;72,4
3,053;1110,8;72,4
3,053;1110,8;72,4
3,053;1110,8;72,4
3,066;1114,7;72,4
3,066;1114,7;72,4
3,066;1114,7;72,4
3,066;1114,7;72,4
3,079;1118,6;72,3
3,079;1118,6;72,3
3,079;1118,6;72,3
3,079;1118,6;72,3
3,093;1122,4;72,3
3,093;1122,4;72,3
3,093;1122,4;72,3
3,093;1122,4;72,3
3,105;1126,3;72,3
3,105;1126,3;72,3
3,105;1126,3;72,3
3,105;1126,3;72,3
3,118;1130,3;72,3
3,118;1130,3;72,3
3,118;1130,3;72,3
3,118;1130,3;72,3
3,131;1134,3;72,2
3,131;1134,3;72,2
3,131;1134,3;72,2
3,131;1134,3;72,2
3,145;1138,4;72,2
3,145;1138,4;72,2
3,145;1138,4;72,2
3,145;1138,4;72,2
3,158;1142,6;72,2
3,158;1142,6;72,2
3,158;1142,6;72,2
3,158;1142,6;72,2
3,171;1146,8;72,2
3,171;1146,8;72,2
3,171;1146,8;72,2
3,171;1146,8;72,2
3,185;1151,2;72,1
3,185;1151,2;72,1
3,185;1151,2;72,1
3,185;1151,2;72,1
3,198;1155,7;72,1
3,198;1155,7;72,1
3,198;1155,7;72,1
3,198;1155,7;72,1
3,21;1160,2;72,1
3,21;1160,2;72,1
3,21;1160,2;72,1
3,21;1160,2;72,1
3,224;1164,8;72,1
3,224;1164,8;72,1
3,224;1164,8;72,1
3,224;1164,8;72,1
3,237;1169,5;72
3,237;1169,5;72
3,237;1169,5;72
3,237;1169,5;72
3,25;1174,2;72
3,25;1174,2;72
3,25;1174,2;72
3,25;1174,2;72
3,264;1179;72
3,264;1179;72
3,264;1179;72
3,264;1179;72
3,276;1183,7;71,9
3,276;1183,7;71,9
3,276;1183,7;71,9
3,276;1183,7;71,9
3,289;1188,4;71,9
3,289;1188,4;71,9
3,289;1188,4;71,9
3,289;1188,4;71,9
3,304;1193,2;71,9
3,304;1193,2;71,9
3,304;1193,2;71,9
3,304;1193,2;71,9
3,316;1198;71,9
3,316;1198;71,9
3,316;1198;71,9
3,316;1198;71,9
3,329;1202,8;71,8
3,329;1202,8;71,8
3,329;1202,8;71,8
3,329;1202,8;71,8
3,342;1207,6;71,8
3,342;1207,6;71,8
3,342;1207,6;71,8
3,342;1207,6;71,8
3,356;1212,4;71,8
3,356;1212,4;71,8
3,356;1212,4;71,8
3,356;1212,4;71,8
3,369;1217,2;71,8
3,369;1217,2;71,8
3,369;1217,2;71,8
3,369;1217,2;71,8
3,381;1222,1;71,7
3,381;1222,1;71,7
3,381;1222,1;71,7
3,381;1222,1;71,7
3,395;1226,9;71,7
3,395;1226,9;71,7
3,395;1226,9;71,7
3,395;1226,9;71,7
3,408;1231,6;71,7
3,408;1231,6;71,7
3,408;1231,6;71,7
3,408;1231,6;71,7
3,421;1236,3;71,7
3,421;1236,3;71,7
3,421;1236,3;71,7
3,421;1236,3;71,7
3,435;1241,1;71,6
3,435;1241,1;71,6
3,435;1241,1;71,6
3,435;1241,1;71,6
3,448;1245,9;71,6
3,448;1245,9;71,6
3,448;1245,9;71,6
3,448;1245,9;71,6
3,461;1250,6;71,6
3,461;1250,6;71,6
3,461;1250,6;71,6
3,461;1250,6;71,6
3,475;1255,4;71,6
3,475;1255,4;71,6
3,475;1255,4;71,6
3,475;1255,4;71,6
3,487;1260,2;71,5
3,487;1260,2;71,5
3,487;1260,2;71,5
3,487;1260,2;71,5
3,5;1265;71,5
3,5;1265;71,5
3,5;1265;71,5
3,5;1265;71,5
3,513;1269,8;71,5
3,513;1269,8;71,5
3,513;1269,8;71,5
3,513;1269,8;71,5
3,527;1274,6;71,5
3,527;1274,6;71,5
3,527;1274,6;71,5
3,527;1274,6;71,5
3,539;1279,5;71,4
3,539;1279,5;71,4
3,539;1279,5;71,4
3,539;1279,5;71,4
3,552;1284,3;71,4
3,552;1284,3;71,4
3,552;1284,3;71,4
3,552;1284,3;71,4
3,566;1289,1;71,4
3,566;1289,1;71,4
3,566;1289,1;71,4
3,566;1289,1;71,4
3,579;1293,9;71,4
3,579;1293,9;71,4
3,579;1293,9;71,4
3,579;1293,9;71,4
3,592;1298,6;71,3
3,592;1298,6;71,3
3,592;1298,6;71,3
3,592;1298,6;71,3
3,606;1303,3;71,3
3,606;1303,3;71,3
3,606;1303,3;71,3
3,606;1303,3;71,3
3,619;1308,1;71,3
3,619;1308,1;71,3
3,619;1308,1;71,3
3,619;1308,1;71,3
3,632;1312,9;71,3
3,632;1312,9;71,3
3,632;1312,9;71,3
3,632;1312,9;71,3
3,646;1317,6;71,2
3,646;1317,6;71,2
3,646;1317,6;71,2
3,646;1317,6;71,2
3,658;1322,4;71,2
3,658;1322,4;71,2
3,658;1322,4;71,2
3,658;1322,4;71,2
3,671;1327,1;71,2
3,671;1327,1;71,2
3,671;1327,1;71,2
3,671;1327,1;71,2
3,684;1331,9;71,1
3,684;1331,9;71,1
3,684;1331,9;71,1
3,684;1331,9;71,1
3,698;1336,7;71,1
3,698;1336,7;71,1
3,698;1336,7;71,1
3,698;1336,7;71,1
3,71;1341,6;71,1
3,71;1341,6;71,1
3,71;1341,6;71,1
3,71;1341,6;71,1
3,723;1346,4;71,1
3,723;1346,4;71,1
3,723;1346,4;71,1
3,723;1346,4;71,1
3,738;1351,3;71,1
3,738;1351,3;71,1
3,738;1351,3;71,1
3,738;1351,3;71,1
3,75;1356,2;71
3,75;1356,2;71
3,75;1356,2;71
3,75;1356,2;71
3,763;1361,1;71
3,763;1361,1;71
3,763;1361,1;71
3,763;1361,1;71
3,777;1366,1;71
3,777;1366,1;71
3,777;1366,1;71
3,777;1366,1;71
3,79;1371;71
3,79;1371;71
3,79;1371;71
3,79;1371;71
3,803;1376;70,9
3,803;1376;70,9
3,803;1376;70,9
3,803;1376;70,9
3,816;1381;70,9
3,816;1381;70,9
3,816;1381;70,9
3,816;1381;70,9
3,829;1386,1;70,9
3,829;1386,1;70,9
3,829;1386,1;70,9
3,829;1386,1;70,9
3,842;1391,1;70,8
3,842;1391,1;70,8
3,842;1391,1;70,8
3,842;1391,1;70,8
3,855;1396,1;70,8
3,855;1396,1;70,8
