Tempo (s);Carga (g);Posicao (mm)
5,248;0;25,5
5,262;0;25,5
5,262;0;25,5
5,262;0;25,5
5,274;0;25,5
5,274;0;25,5
5,274;0;25,5
5,286;0;25,5
5,286;0;25,5
5,286;0;25,5
5,298;0;25,5
5,298;0;25,5
5,298;0;25,5
5,311;0;25,5
5,311;0;25,5
5,311;0;25,5
5,324;0;25,5
5,324;0;25,5
5,324;0;25,5
5,336;0;25,5
5,336;0;25,5
5,336;0;25,5
5,35;0;25,5
5,35;0;25,5
5,35;0;25,5
5,362;0;25,5
5,362;0;25,5
5,362;0;25,5
5,374;0;25,5
5,374;0;25,5
5,374;0;25,5
5,386;0;25,5
5,386;0;25,5
5,386;0;25,5
5,399;0;25,5
5,399;0;25,5
5,399;0;25,5
5,412;0;25,5
5,412;0;25,5
5,412;0;25,5
5,424;0;25,5
5,424;0;25,5
5,424;0;25,5
5,437;0;25,5
5,437;0;25,5
5,437;0;25,5
5,449;0;25,5
5,449;0;25,5
5,449;0;25,5
5,462;0;25,5
5,462;0;25,5
5,462;0;25,5
5,475;0;25,5
5,475;0;25,5
5,475;0;25,5
5,488;0;25,5
5,488;0;25,5
5,488;0;25,5
5,5;0;25,5
5,5;0;25,5
5,5;0;25,5
5,512;0;25,5
5,512;0;25,5
5,512;0;25,5
5,525;0;25,5
5,525;0;25,5
5,525;0;25,5
5,537;0;25,5
5,537;0;25,5
5,537;0;25,5
5,55;0;25,5
5,55;0;25,5
5,55;0;25,5
5,563;0;25,5
5,563;0;25,5
5,563;0;25,5
5,575;0;25,5
5,575;0;25,5
5,575;0;25,5
5,587;0;25,5
5,587;0;25,5
5,587;0;25,5
5,599;0;25,5
5,599;0;25,5
5,599;0;25,5
5,613;0;25,5
5,613;0;25,5
5,613;0;25,5
5,625;0;25,5
5,625;0;25,5
5,625;0;25,5
5,638;0;25,5
5,638;0;25,5
5,638;0;25,5
5,651;0;25,5
5,651;0;25,5
5,651;0;25,5
5,663;0;25,5
5,663;0;25,5
5,663;0;25,5
5,675;0;25,5
5,675;0;25,5
5,675;0;25,5
5,687;0;25,5
5,687;0;25,5
5,687;0;25,5
5,701;0;25,5
5,701;0;25,5
5,701;0;25,5
5,713;0;25,5
5,713;0;25,5
5,713;0;25,5
5,725;0;25,5
5,725;0;25,5
5,725;0;25,5
5,738;0;25,5
5,738;0;25,5
5,738;0;25,5
5,751;0;25,5
5,751;0;25,5
5,751;0;25,5
5,763;0;25,5
5,763;0;25,5
5,763;0;25,5
5,777;0;25,5
5,777;0;25,5
5,777;0;25,5
5,789;0;25,5
5,789;0;25,5
5,789;0;25,5
5,801;0;25,5
5,801;0;25,5
5,801;0;25,5
5,813;0;25,5
5,813;0;25,5
5,813;0;25,5
5,827;0;25,5
5,827;0;25,5
5,827;0;25,5
5,839;0;25,5
5,839;0;25,5
5,839;0;25,5
5,851;0;25,5
5,851;0;25,5
5,851;0;25,5
5,864;0;25,5
5,864;0;25,5
5,864;0;25,5
5,877;0;25,5
5,877;0;25,5
5,877;0;25,5
5,889;0;25,5
5,889;0;25,5
5,889;0;25,5
5,902;0;25,5
5,902;0;25,5
5,902;0;25,5
5,915;0;25,5
5,915;0;25,5
5,915;0;25,5
5,927;0;25,5
5,927;0;25,5
5,927;0;25,5
5,939;0;25,5
5,939;0;25,5
5,939;0;25,5
5,952;0;25,5
5,952;0;25,5
5,952;0;25,5
5,965;0;25,5
5,965;0;25,5
5,965;0;25,5
5,977;0;25,5
5,977;0;25,5
5,977;0;25,5
5,99;0;25,5
5,99;0;25,5
5,99;0;25,5
6,002;0;25,5
6,002;0;25,5
6,002;0;25,5
6,015;0;25,5
6,015;0;25,5
6,015;0;25,5
6,027;0;25,5
6,027;0;25,5
6,027;0;25,5
6,041;0;25,5
6,041;0;25,5
6,041;0;25,5
6,053;0;25,5
6,053;0;25,5
6,053;0;25,5
6,065;0;25,5
6,065;0;25,5
6,065;0;25,5
6,078;0;25,5
6,078;0;25,5
6,078;0;25,5
6,09;0;25,5
6,09;0;25,5
6,09;0;25,5
6,103;0;25,5
6,103;0;25,5
6,103;0;25,5
6,116;0;25,5
6,116;0;25,5
6,116;0;25,5
6,128;0;25,5
6,128;0;25,5
6,128;0;25,5
6,14;0;25,5
6,14;0;25,5
6,14;0;25,5
6,153;0;25,5
6,153;0;25,5
6,153;0;25,5
6,166;0;25,5
6,166;0;25,5
6,166;0;25,5
6,179;0;25,5
6,179;0;25,5
6,179;0;25,5
6,191;0;25,5
6,191;0;25,5
6,191;0;25,5
6,204;0;25,5
6,204;0;25,5
6,204;0;25,5
6,216;0;25,5
6,216;0;25,5
6,216;0;25,5
6,228;0;25,5
6,228;0;25,5
6,228;0;25,5
6,241;0;25,5
6,241;0;25,5
6,241;0;25,5
6,254;0;25,5
6,254;0;25,5
6,254;0;25,5
6,266;0;25,5
6,266;0;25,5
6,266;0;25,5
6,278;0;25,5
6,278;0;25,5
6,278;0;25,5
6,292;0;25,5
6,292;0;25,5
6,292;0;25,5
6,304;-0,1;25,5
6,304;-0,1;25,5
6,304;-0,1;25,5
6,317;-0,1;25,5
6,317;-0,1;25,5
6,317;-0,1;25,5
6,33;-0,1;25,5
6,33;-0,1;25,5
6,33;-0,1;25,5
6,342;-0,1;25,5
6,342;-0,1;25,5
6,342;-0,1;25,5
6,355;-0,1;25,5
6,355;-0,1;25,5
6,355;-0,1;25,5
6,367;-0,1;25,5
6,367;-0,1;25,5
6,367;-0,1;25,5
6,381;-0,1;25,5
6,381;-0,1;25,5
6,381;-0,1;25,5
6,393;-0,1;25,5
6,393;-0,1;25,5
6,393;-0,1;25,5
6,405;0;25,5
6,405;0;25,5
6,405;0;25,5
6,418;0;25,5
6,418;0;25,5
6,418;0;25,5
6,431;0;25,5
6,431;0;25,5
6,431;0;25,5
6,443;0;25,5
6,443;0;25,5
6,443;0;25,5
6,457;0;25,5
6,457;0;25,5
6,457;0;25,5
6,469;0;25,5
6,469;0;25,5
6,469;0;25,5
6,481;0;25,5
6,481;0;25,5
6,481;0;25,5
6,493;0;25,5
6,493;0;25,5
6,493;0;25,5
6,507;0;25,5
6,507;0;25,5
6,507;0;25,5
6,519;0;25,5
6,519;0;25,5
6,519;0;25,5
6,531;0;25,5
6,531;0;25,5
6,531;0;25,5
6,544;0;25,5
6,544;0;25,5
6,544;0;25,5
6,557;0;25,5
6,557;0;25,5
6,557;0;25,5
6,569;0;25,5
6,569;0;25,5
6,569;0;25,5
6,581;0;25,5
6,581;0;25,5
6,581;0;25,5
6,595;0;25,5
6,595;0;25,5
6,595;0;25,5
6,607;0;25,5
6,607;0;25,5
6,607;0;25,5
6,619;0;25,5
6,619;0;25,5
6,619;0;25,5
6,632;0;25,5
6,632;0;25,5
6,632;0;25,5
6,645;0;25,5
6,645;0;25,5
6,645;0;25,5
6,657;0;25,5
6,657;0;25,5
6,657;0;25,5
6,67;0;25,5
6,67;0;25,5
6,67;0;25,5
6,682;0;25,5
6,682;0;25,5
6,682;0;25,5
6,695;0;25,5
6,695;0;25,5
6,695;0;25,5
6,707;0;25,5
6,707;0;25,5
6,707;0;25,5
6,721;0;25,5
6,721;0;25,5
6,721;0;25,5
6,733;0;25,5
6,733;0;25,5
6,733;0;25,5
6,745;0;25,5
6,745;0;25,5
6,745;0;25,5
6,758;0;25,5
6,758;0;25,5
6,758;0;25,5
6,77;0;25,5
6,77;0;25,5
6,77;0;25,5
6,783;0;25,5
6,783;0;25,5
6,783;0;25,5
6,795;0;25,5
6,795;0;25,5
6,795;0;25,5
6,808;0;25,5
6,808;0;25,5
6,808;0;25,5
6,82;0;25,5
6,82;0;25,5
6,82;0;25,5
6,833;0;25,5
6,833;0;25,5
6,833;0;25,5
6,846;0;25,5
6,846;0;25,5
6,846;0;25,5
6,859;0;25,5
6,859;0;25,5
6,859;0;25,5
6,871;0;25,5
6,871;0;25,5
6,871;0;25,5
6,884;0;25,5
6,884;0;25,5
6,884;0;25,5
6,896;0;25,5
6,896;0;25,5
6,896;0;25,5
6,908;0;25,5
6,908;0;25,5
6,908;0;25,5
6,921;0;25,5
6,921;0;25,5
6,921;0;25,5
6,934;0;25,5
6,934;0;25,5
6,934;0;25,5
6,946;0;25,5
6,946;0;25,5
6,946;0;25,5
6,958;0;25,5
6,958;0;25,5
6,958;0;25,5
6,972;0;25,5
6,972;0;25,5
6,972;0;25,5
6,984;0;25,5
6,984;0;25,5
6,984;0;25,5
6,997;0;25,5
6,997;0;25,5
6,997;0;25,5
7,009;0;25,5
7,009;0;25,5
7,009;0;25,5
7,022;0;25,5
7,022;0;25,5
7,022;0;25,5
7,034;0;25,5
7,034;0;25,5
7,034;0;25,5
7,046;0;25,5
7,046;0;25,5
7,046;0;25,5
7,06;0;25,5
7,06;0;25,5
7,06;0;25,5
7,072;0;25,5
7,072;0;25,5
7,072;0;25,5
7,084;0;25,5
7,084;0;25,5
7,084;0;25,5
7,097;0;25,5
7,097;0;25,5
7,097;0;25,5
7,11;0;25,5
7,11;0;25,5
7,11;0;25,5
7,122;0;25,5
7,122;0;25,5
7,122;0;25,5
7,135;0;25,5
7,135;0;25,5
7,135;0;25,5
7,148;0;25,5
7,148;0;25,5
7,148;0;25,5
7,16;0;25,5
7,16;0;25,5
7,16;0;25,5
7,172;0;25,5
7,172;0;25,5
7,172;0;25,5
7,185;0;25,5
7,185;0;25,5
7,185;0;25,5
7,198;0;25,5
7,198;0;25,5
7,198;0;25,5
7,21;0;25,5
7,21;0;25,5
7,21;0;25,5
7,222;0;25,5
7,222;0;25,5
7,222;0;25,5
7,235;0;25,5
7,235;0;25,5
7,235;0;25,5
7,248;0;25,5
7,248;0;25,5
7,248;0;25,5
7,26;0;25,5
7,26;0;25,5
7,26;0;25,5
7,274;0;25,5
7,274;0;25,5
7,274;0;25,5
7,286;0;25,5
7,286;0;25,5
7,286;0;25,5
7,298;0;25,5
7,298;0;25,5
7,298;0;25,5
7,311;0;25,5
7,311;0;25,5
7,311;0;25,5
7,323;0;25,5
7,323;0;25,5
7,323;0;25,5
7,336;0;25,5
7,336;0;25,5
7,336;0;25,5
7,348;0;25,5
7,348;0;25,5
7,348;0;25,5
7,361;0;25,5
7,361;0;25,5
7,361;0;25,5
7,373;0;25,5
7,373;0;25,5
7,373;0;25,5
7,386;0;25,5
7,386;0;25,5
7,386;0;25,5
7,399;0;25,5
7,399;0;25,5
7,399;0;25,5
7,412;0;25,5
7,412;0;25,5
7,412;0;25,5
7,424;0;25,5
7,424;0;25,5
7,424;0;25,5
7,436;0;25,5
7,436;0;25,5
7,436;0;25,5
7,449;0;25,5
7,449;0;25,5
7,449;0;25,5
7,461;0;25,5
7,461;0;25,5
7,461;0;25,5
7,474;0;25,5
7,474;0;25,5
7,474;0;25,5
7,487;0;25,5
7,487;0;25,5
7,487;0;25,5
7,499;0;25,5
7,499;0;25,5
7,499;0;25,5
7,511;0;25,5
7,511;0;25,5
7,511;0;25,5
7,525;0;25,5
7,525;0;25,5
7,525;0;25,5
7,537;0;25,5
7,537;0;25,5
7,537;0;25,5
7,549;0;25,5
7,549;0;25,5
7,549;0;25,5
7,562;0;25,5
7,562;0;25,5
7,562;0;25,5
7,575;0;25,5
7,575;0;25,5
7,575;0;25,5
7,587;0;25,5
7,587;0;25,5
7,587;0;25,5
7,599;0;25,5
7,599;0;25,5
7,599;0;25,5
7,613;0;25,5
7,613;0;25,5
7,613;0;25,5
7,625;0;25,5
7,625;0;25,5
7,625;0;25,5
7,637;0;25,5
7,637;0;25,5
7,637;0;25,5
7,649;0;25,5
7,649;0;25,5
7,649;0;25,5
7,663;0;25,5
7,663;0;25,5
7,663;0;25,5
7,675;0;25,5
7,675;0;25,5
7,675;0;25,5
7,687;0;25,5
7,687;0;25,5
7,687;0;25,5
7,701;0;25,5
7,701;0;25,5
7,701;0;25,5
7,713;0;25,5
7,713;0;25,5
7,713;0;25,5
7,725;0;25,5
7,725;0;25,5
7,725;0;25,5
7,738;0;25,5
7,738;0;25,5
7,738;0;25,5
7,751;0;25,5
7,751;0;25,5
7,751;0;25,5
7,763;0;25,5
7,763;0;25,5
7,763;0;25,5
7,775;0;25,5
7,775;0;25,5
7,775;0;25,5
7,788;0;25,5
7,788;0;25,5
7,788;0;25,5
7,801;0;25,5
7,801;0;25,5
7,801;0;25,5
7,813;0;25,5
7,813;0;25,5
7,813;0;25,5
7,827;0;25,5
7,827;0;25,5
7,827;0;25,5
7,839;0;25,5
7,839;0;25,5
7,839;0;25,5
7,851;0;25,5
7,851;0;25,5
7,851;0;25,5
7,863;0;25,5
7,863;0;25,5
7,863;0;25,5
7,876;0;25,5
7,876;0;25,5
7,876;0;25,5
7,889;0;25,5
7,889;0;25,5
7,889;0;25,5
7,901;0;25,5
7,901;0;25,5
7,901;0;25,5
7,914;0;25,5
7,914;0;25,5
7,914;0;25,5
7,926;0;25,5
7,926;0;25,5
7,926;0;25,5
7,939;0;25,5
7,939;0;25,5
7,939;0;25,5
7,952;0;25,5
7,952;0;25,5
7,952;0;25,5
7,965;0;25,5
7,965;0;25,5
7,965;0;25,5
7,977;0;25,5
7,977;0;25,5
7,977;0;25,5
7,989;0;25,5
7,989;0;25,5
7,989;0;25,5
8,002;0;25,5
8,002;0;25,5
8,002;0;25,5
8,014;0;25,5
8,014;0;25,5
8,014;0;25,5
8,027;0;25,5
8,027;0;25,5
8,027;0;25,5
8,04;0;25,5
8,04;0;25,5
8,04;0;25,5
8,052;0;25,5
8,052;0;25,5
8,052;0;25,5
8,064;0;25,5
8,064;0;25,5
8,064;0;25,5
8,078;0;25,5
8,078;0;25,5
8,078;0;25,5
8,09;0;25,5
8,09;0;25,5
8,09;0;25,5
8,102;0;25,5
8,102;0;25,5
8,102;0;25,5
8,115;0;25,5
8,115;0;25,5
8,115;0;25,5
8,128;0;25,5
8,128;0;25,5
8,128;0;25,5
8,14;0;25,5
8,14;0;25,5
8,14;0;25,5
8,152;0;25,5
8,152;0;25,5
8,152;0;25,5
8,166;0;25,5
8,166;0;25,5
8,166;0;25,5
8,178;0;25,5
8,178;0;25,5
8,178;0;25,5
8,19;0;25,5
8,19;0;25,5
8,19;0;25,5
8,202;0;25,5
8,202;0;25,5
8,202;0;25,5
8,215;0;25,5
8,215;0;25,5
8,215;0;25,5
8,228;0;25,5
8,228;0;25,5
8,228;0;25,5
8,24;0;25,5
8,24;0;25,5
8,24;0;25,5
8,254;0;25,5
8,254;0;25,5
8,254;0;25,5
8,266;0;25,5
8,266;0;25,5
8,266;0;25,5
8,278;0;25,5
8,278;0;25,5
8,278;0;25,5
8,291;0;25,5
8,291;0;25,5
8,291;0;25,5
8,303;0;25,5
8,303;0;25,5
8,303;0;25,5
8,316;0;25,5
8,316;0;25,5
8,316;0;25,5
8,328;0;25,5
8,328;0;25,5
8,328;0;25,5
8,341;0;25,5
8,341;0;25,5
8,341;0;25,5
8,353;0;25,5
8,353;0;25,5
8,353;0;25,5
8,366;0;25,5
8,366;0;25,5
8,366;0;25,5
8,379;0;25,5
8,379;0;25,5
8,379;0;25,5
8,391;0;25,5
8,391;0;25,5
8,391;0;25,5
8,404;0;25,5
8,404;0;25,5
8,404;0;25,5
8,416;0;25,5
8,416;0;25,5
8,416;0;25,5
8,429;0;25,5
8,429;0;25,5
8,429;0;25,5
8,441;0;25,5
8,441;0;25,5
8,441;0;25,5
8,454;0;25,5
8,454;0;25,5
8,454;0;25,5
8,467;0;25,5
8,467;0;25,5
8,467;0;25,5
8,479;0;25,5
8,479;0;25,5
8,479;0;25,5
8,491;0;25,5
8,491;0;25,5
8,491;0;25,5
8,505;0;25,5
8,505;0;25,5
8,505;0;25,5
8,517;0;25,5
8,517;0;25,5
8,517;0;25,5
8,53;0;25,5
8,53;0;25,5
8,53;0;25,5
8,542;0;25,5
8,542;0;25,5
8,542;0;25,5
8,555;0;25,5
8,555;0;25,5
8,555;0;25,5
8,567;0;25,5
8,567;0;25,5
8,567;0;25,5
8,579;0;25,5
8,579;0;25,5
8,579;0;25,5
8,593;0;25,5
8,593;0;25,5
8,593;0;25,5
8,605;0;25,5
8,605;0;25,5
8,605;0;25,5
8,617;0;25,5
8,617;0;25,5
8,617;0;25,5
8,629;0;25,5
8,629;0;25,5
8,629;0;25,5
8,642;0;25,5
8,642;0;25,5
8,642;0;25,5
8,655;0;25,5
8,655;0;25,5
8,655;0;25,5
8,667;0;25,5
8,667;0;25,5
8,667;0;25,5
8,681;0;25,5
8,681;0;25,5
8,681;0;25,5
8,693;0;25,5
8,693;0;25,5
8,693;0;25,5
8,705;0;25,5
8,705;0;25,5
8,705;0;25,5
8,718;0;25,5
8,718;0;25,5
8,718;0;25,5
8,731;0;25,5
8,731;0;25,5
8,731;0;25,5
8,743;0;25,5
8,743;0;25,5
8,743;0;25,5
8,755;0;25,5
8,755;0;25,5
8,755;0;25,5
8,768;0;25,5
8,768;0;25,5
8,768;0;25,5
8,781;0;25,5
8,781;0;25,5
8,781;0;25,5
8,793;0;25,5
8,793;0;25,5
8,793;0;25,5
8,806;0;25,5
8,806;0;25,5
8,806;0;25,5
8,819;0;25,5
8,819;0;25,5
8,819;0;25,5
8,831;0;25,5
8,831;0;25,5
8,831;0;25,5
8,843;0;25,5
8,843;0;25,5
8,843;0;25,5
8,856;0;25,5
8,856;0;25,5
8,856;0;25,5
8,869;0;25,5
8,869;0;25,5
8,869;0;25,5
8,881;0;25,5
8,881;0;25,5
8,881;0;25,5
8,894;0;25,5
8,894;0;25,5
8,894;0;25,5
8,906;0;25,5
8,906;0;25,5
8,906;0;25,5
8,919;0;25,5
8,919;0;25,5
8,919;0;25,5
8,932;0;25,5
8,932;0;25,5
8,932;0;25,5
8,944;0;25,5
8,944;0;25,5
8,944;0;25,5
8,957;0;25,5
8,957;0;25,5
8,957;0;25,5
8,969;0;25,5
8,969;0;25,5
8,969;0;25,5
8,982;0;25,5
8,982;0;25,5
8,982;0;25,5
8,994;0;25,5
8,994;0;25,5
8,994;0;25,5
9,007;0;25,5
9,007;0;25,5
9,007;0;25,5
9,02;0;25,5
9,02;0;25,5
9,02;0;25,5
9,032;0;25,5
9,032;0;25,5
9,032;0;25,5
9,044;0;25,5
9,044;0;25,5
9,044;0;25,5
9,057;0;25,5
9,057;0;25,5
9,057;0;25,5
9,07;0;25,5
9,07;0;25,5
9,07;0;25,5
9,082;0;25,5
9,082;0;25,5
9,082;0;25,5
9,095;0;25,5
9,095;0;25,5
9,095;0;25,5
9,108;0;25,5
9,108;0;25,5
9,108;0;25,5
9,12;0;25,5
9,12;0;25,5
9,12;0;25,5
9,132;0;25,5
9,132;0;25,5
9,132;0;25,5
9,146;0;25,5
9,146;0;25,5
9,146;0;25,5
9,16;0;25,5
9,16;0;25,5
9,16;0;25,5
9,173;0;25,4
9,173;0;25,4
9,173;0;25,4
9,185;0;25,3
9,185;0;25,3
9,185;0;25,3
9,199;0,1;25,3
9,199;0,1;25,3
9,199;0,1;25,3
9,212;0,1;25,2
9,212;0,1;25,2
9,212;0,1;25,2
9,225;0,1;25,1
9,225;0,1;25,1
9,225;0,1;25,1
9,239;0,2;25,1
9,239;0,2;25,1
9,239;0,2;25,1
9,251;0,2;25
9,251;0,2;25
9,251;0,2;25
9,264;0,2;25
9,264;0,2;25
9,264;0,2;25
9,278;0,2;24,9
9,278;0,2;24,9
9,278;0,2;24,9
9,29;0,2;24,8
9,29;0,2;24,8
9,29;0,2;24,8
9,303;0,2;24,8
9,303;0,2;24,8
9,303;0,2;24,8
9,317;0,2;24,7
9,317;0,2;24,7
9,317;0,2;24,7
9,329;0,2;24,6
9,329;0,2;24,6
9,329;0,2;24,6
9,342;0,1;24,6
9,342;0,1;24,6
9,342;0,1;24,6
9,356;0,1;24,5
9,356;0,1;24,5
9,356;0,1;24,5
9,369;0,1;24,4
9,369;0,1;24,4
9,369;0,1;24,4
9,382;0,1;24,4
9,382;0,1;24,4
9,382;0,1;24,4
9,395;0,1;24,3
9,395;0,1;24,3
9,395;0,1;24,3
9,408;0,1;24,2
9,408;0,1;24,2
9,408;0,1;24,2
9,421;0,1;24,2
9,421;0,1;24,2
9,421;0,1;24,2
9,434;0,1;24,1
9,434;0,1;24,1
9,434;0,1;24,1
9,447;0,1;24
9,447;0,1;24
9,447;0,1;24
9,46;0,3;24
9,46;0,3;24
9,46;0,3;24
9,473;0,4;23,9
9,473;0,4;23,9
9,473;0,4;23,9
9,486;0,7;23,9
9,486;0,7;23,9
9,486;0,7;23,9
9,5;1;23,8
9,5;1;23,8
9,5;1;23,8
9,513;1,5;23,7
9,513;1,5;23,7
9,513;1,5;23,7
9,525;2;23,7
9,525;2;23,7
9,525;2;23,7
9,539;2,7;23,6
9,539;2,7;23,6
9,539;2,7;23,6
9,552;3,5;23,5
9,552;3,5;23,5
9,552;3,5;23,5
9,564;4,4;23,5
9,564;4,4;23,5
9,564;4,4;23,5
9,578;5,5;23,4
9,578;5,5;23,4
9,578;5,5;23,4
9,591;6,7;23,3
9,591;6,7;23,3
9,591;6,7;23,3
9,603;8,1;23,3
9,603;8,1;23,3
9,603;8,1;23,3
9,617;9,6;23,2
9,617;9,6;23,2
9,617;9,6;23,2
9,63;11,2;23,1
9,63;11,2;23,1
9,63;11,2;23,1
9,643;13;23,1
9,643;13;23,1
9,643;13;23,1
9,657;14,9;23
9,657;14,9;23
9,657;14,9;23
9,67;16,9;23
9,67;16,9;23
9,67;16,9;23
9,683;19;22,9
9,683;19;22,9
9,683;19;22,9
9,696;21,2;22,8
9,696;21,2;22,8
9,696;21,2;22,8
9,709;23,5;22,8
9,709;23,5;22,8
9,709;23,5;22,8
9,722;25,9;22,7
9,722;25,9;22,7
9,722;25,9;22,7
9,735;28,3;22,6
9,735;28,3;22,6
9,735;28,3;22,6
9,749;30,7;22,6
9,749;30,7;22,6
9,749;30,7;22,6
9,762;33,3;22,5
9,762;33,3;22,5
9,762;33,3;22,5
9,775;35,9;22,4
9,775;35,9;22,4
9,775;35,9;22,4
9,789;38,5;22,4
9,789;38,5;22,4
9,789;38,5;22,4
9,802;41,3;22,3
9,802;41,3;22,3
9,802;41,3;22,3
9,815;44,1;22,2
9,815;44,1;22,2
9,815;44,1;22,2
9,829;46,9;22,2
9,829;46,9;22,2
9,829;46,9;22,2
9,841;49,8;22,1
9,841;49,8;22,1
9,841;49,8;22,1
9,854;52,7;22
9,854;52,7;22
9,854;52,7;22
9,867;55,8;22
9,867;55,8;22
9,867;55,8;22
9,881;58,8;21,9
9,881;58,8;21,9
9,881;58,8;21,9
9,894;62;21,8
9,894;62;21,8
9,894;62;21,8
9,906;65,1;21,8
9,906;65,1;21,8
9,906;65,1;21,8
9,92;68,4;21,7
9,92;68,4;21,7
9,92;68,4;21,7
9,934;71,7;21,6
9,934;71,7;21,6
9,934;71,7;21,6
9,947;75,1;21,6
9,947;75,1;21,6
9,947;75,1;21,6
9,961;78,5;21,5
9,961;78,5;21,5
9,961;78,5;21,5
9,973;82;21,5
9,973;82;21,5
9,973;82;21,5
9,986;85,5;21,4
9,986;85,5;21,4
9,986;85,5;21,4
10;89;21,3
10;89;21,3
10;89;21,3
10,013;92,5;21,3
10,013;92,5;21,3
10,013;92,5;21,3
10,026;96,1;21,2
10,026;96,1;21,2
10,026;96,1;21,2
10,039;99,7;21,1
10,039;99,7;21,1
10,039;99,7;21,1
10,053;103,4;21,1
10,053;103,4;21,1
10,053;103,4;21,1
10,066;107,2;21
10,066;107,2;21
10,066;107,2;21
10,08;110,9;20,9
10,08;110,9;20,9
10,08;110,9;20,9
10,093;114,8;20,9
10,093;114,8;20,9
10,093;114,8;20,9
10,106;118,7;20,8
10,106;118,7;20,8
10,106;118,7;20,8
10,119;122,6;20,7
10,119;122,6;20,7
10,119;122,6;20,7
10,133;126,6;20,7
10,133;126,6;20,7
10,133;126,6;20,7
10,146;130,7;20,6
10,146;130,7;20,6
10,146;130,7;20,6
10,159;134,8;20,5
10,159;134,8;20,5
10,159;134,8;20,5
10,172;139;20,5
10,172;139;20,5
10,172;139;20,5
10,185;143,2;20,4
10,185;143,2;20,4
10,185;143,2;20,4
10,198;147,5;20,3
10,198;147,5;20,3
10,198;147,5;20,3
10,212;151,9;20,3
10,212;151,9;20,3
10,212;151,9;20,3
10,226;156,3;20,2
10,226;156,3;20,2
10,226;156,3;20,2
10,238;160,9;20,1
10,238;160,9;20,1
10,238;160,9;20,1
10,251;165,4;20,1
10,251;165,4;20,1
10,251;165,4;20,1
10,265;170;20
10,265;170;20
10,265;170;20
10,278;174,7;19,9
10,278;174,7;19,9
10,278;174,7;19,9
10,291;179,5;19,9
10,291;179,5;19,9
10,291;179,5;19,9
10,305;184,3;19,8
10,305;184,3;19,8
10,305;184,3;19,8
10,317;189,1;19,7
10,317;189,1;19,7
10,317;189,1;19,7
10,33;194;19,7
10,33;194;19,7
10,33;194;19,7
10,344;198,9;19,6
10,344;198,9;19,6
10,344;198,9;19,6
10,357;204;19,5
10,357;204;19,5
10,357;204;19,5
10,371;209;19,5
10,371;209;19,5
10,371;209;19,5
10,384;214,2;19,4
10,384;214,2;19,4
10,384;214,2;19,4
10,397;219,4;19,4
10,397;219,4;19,4
10,397;219,4;19,4
10,41;224,7;19,3
10,41;224,7;19,3
10,41;224,7;19,3
10,423;230;19,2
10,423;230;19,2
10,423;230;19,2
10,437;235,4;19,2
10,437;235,4;19,2
10,437;235,4;19,2
10,45;240,8;19,1
10,45;240,8;19,1
10,45;240,8;19,1
10,463;246,2;19
10,463;246,2;19
10,463;246,2;19
10,476;251,8;19
10,476;251,8;19
10,476;251,8;19
10,489;257,3;18,9
10,489;257,3;18,9
10,489;257,3;18,9
10,502;263;18,8
10,502;263;18,8
10,502;263;18,8
10,517;268,6;18,8
10,517;268,6;18,8
10,517;268,6;18,8
10,53;274,3;18,7
10,53;274,3;18,7
10,53;274,3;18,7
10,542;280,2;18,6
10,542;280,2;18,6
10,542;280,2;18,6
10,556;286,1;18,6
10,556;286,1;18,6
10,556;286,1;18,6
10,569;292;18,5
10,569;292;18,5
10,569;292;18,5
10,582;298,1;18,4
10,582;298,1;18,4
10,582;298,1;18,4
10,596;304,2;18,4
10,596;304,2;18,4
10,596;304,2;18,4
10,609;310,3;18,3
10,609;310,3;18,3
10,609;310,3;18,3
10,621;316,5;18,2
10,621;316,5;18,2
10,621;316,5;18,2
10,634;322,7;18,2
10,634;322,7;18,2
10,634;322,7;18,2
10,648;329;18,1
10,648;329;18,1
10,648;329;18,1
10,662;335,4;18
10,662;335,4;18
10,662;335,4;18
10,675;341,8;18
10,675;341,8;18
10,675;341,8;18
10,688;348,3;17,9
10,688;348,3;17,9
10,688;348,3;17,9
10,701;354,9;17,9
10,701;354,9;17,9
10,701;354,9;17,9
10,714;361,6;17,8
10,714;361,6;17,8
10,714;361,6;17,8
10,728;368,4;17,7
10,728;368,4;17,7
10,728;368,4;17,7
10,741;375,3;17,7
10,741;375,3;17,7
10,741;375,3;17,7
10,754;382,2;17,6
10,754;382,2;17,6
10,754;382,2;17,6
10,768;389,1;17,5
10,768;389,1;17,5
10,768;389,1;17,5
10,781;396,1;17,5
10,781;396,1;17,5
10,781;396,1;17,5
10,793;403,2;17,4
10,793;403,2;17,4
10,793;403,2;17,4
10,807;410,4;17,3
10,807;410,4;17,3
10,807;410,4;17,3
10,821;417,8;17,3
10,821;417,8;17,3
10,821;417,8;17,3
10,834;425,2;17,2
10,834;425,2;17,2
10,834;425,2;17,2
10,847;432,8;17,1
10,847;432,8;17,1
10,847;432,8;17,1
10,86;440,5;17,1
10,86;440,5;17,1
10,86;440,5;17,1
10,873;448,4;17
10,873;448,4;17
10,873;448,4;17
10,886;456,4;16,9
10,886;456,4;16,9
10,886;456,4;16,9
10,9;464,5;16,9
10,9;464,5;16,9
10,9;464,5;16,9
10,913;472,7;16,8
